global_step,exp17_variant,dpo_loss,dpo_loss_raw,dpo_loss_saturated,implicit_acc,win_gap,lose_gap,raw_win_gap,raw_lose_gap,norm_win_gap,norm_lose_gap,norm_lose_gap_clipped,adaptive_norm_win_gap,adaptive_norm_lose_gap,adaptive_norm_lose_gap_clipped,adaptive_norm_mode,gap_normalization,gap_eps,lose_gap_clip_tau,mse_w,ref_mse_w,mse_l,ref_mse_l,loser_dominant_ratio,sigma_term,grad_norm,total_loss,anchored_total_loss,sft_loss,sft_reg_weight,lose_gap_weight,winner_abs_reg,winner_abs_reg_weight,winner_gap_reg,winner_gap_reg_weight,winner_gap_reg_margin,lambda_abs,lambda_pos,margin_pos,margin_pref,target_margin,sat_weight_mean,saturated_pair_ratio,saturation_kappa,relu_win_gap_mean,relu_win_gap_max,win_gap_positive_ratio,mse_w_over_ref_mse_w,mse_l_over_ref_mse_l,reward_margin,kl_divergence,inside_term_mean,inside_term_min,inside_term_max,loss_region_mode,region_mask_weight,region_boundary_weight,region_outside_weight,mask_area_ratio,boundary_area_ratio,outside_area_ratio,region_weight_sum,boundary_mode,mask_weight,boundary_weight,outside_weight,mask_region_mse,boundary_region_mse,outside_region_mse,region_weighted_mse_w,region_weighted_mse_l,region_weighted_ref_mse_w,region_weighted_ref_mse_l
100,combined,0.609588623046875,0.6144288778305054,0.609588623046875,1.0,-0.020415067672729492,0.049864932894706726,-0.007552135735750198,0.016598472371697426,-0.020415067672729492,0.049864932894706726,0.049864932894706726,null,null,null,null,log_ratio,1e-06,1.0,0.36531147360801697,0.37286362051963806,0.3420599400997162,0.3254614770412445,1.0,0.5410093069076538,1.7417663414569124,0.6278541684150696,0.6278541684150696,0.36531147360801697,0.0,0.25,0.36531147360801697,0.05,0.0,2.0,0.0,0.05,2.0,0.0,0.032881300896406174,1.0,0.992120623588562,0.0,5.0,0.0,0.0,0.0,0.9797455668449402,1.0509997606277466,0.02325153723359108,0.0022615790367126465,0.1652776151895523,0.14574193954467773,0.18271341919898987,region,1.0,0.75,0.05,0.25968363881111145,0.06408179551362991,0.6762346029281616,553.3218994140625,outer,1.0,0.75,0.05,0.4460602402687073,0.17127591371536255,0.020987266674637794,0.36531147360801697,0.3420599400997162,0.37286362051963806,0.3254614770412445
110,combined,0.6174716353416443,0.6222919225692749,0.6174716353416443,1.0,-0.004758131690323353,0.09981934726238251,-0.0001819143071770668,0.003049710998311639,-0.004758131690323353,0.09981934726238251,0.09981934726238251,null,null,null,null,log_ratio,1e-06,1.0,0.0352194644510746,0.03540138155221939,0.03219080716371536,0.029141094535589218,1.0,0.537073016166687,6.695379000218984,0.627413809299469,0.627413809299469,0.0352194644510746,0.0,0.25,0.0352194644510746,0.05,0.004090607166290283,2.0,0.0,0.05,2.0,0.0,0.029712967574596405,1.0,0.9922434687614441,0.0,5.0,0.004090607166290283,0.015885114669799805,0.375,0.9948613047599792,1.1046533584594727,0.003028659615665674,0.0007169507443904877,0.13190264999866486,0.09953325986862183,0.176731139421463,region,1.0,0.75,0.05,0.2660493850708008,0.06851851940155029,0.6654321551322937,568.1500244140625,outer,1.0,0.75,0.05,0.0433279350399971,0.014748388901352882,0.0019999658688902855,0.0352194644510746,0.03219080716371536,0.03540138155221939,0.029141094535589218
120,combined,0.6265677213668823,0.6313647031784058,0.6265677213668823,1.0,-0.01611323282122612,0.03876182436943054,-0.0023188013583421707,0.0056376331485807896,-0.01611323282122612,0.03876182436943054,0.03876182436943054,null,null,null,null,log_ratio,1e-06,1.0,0.14967608451843262,0.15199488401412964,0.15344104170799255,0.1478034257888794,1.0,0.5322099328041077,2.1194963538702165,0.6359041333198547,0.6359041333198547,0.14967608451843262,0.0,0.25,0.14967608451843262,0.05,0.0009263058309443295,2.0,0.0,0.05,2.0,0.0,0.025803688913583755,1.0,0.9923924207687378,0.0,5.0,0.0009263058309443295,0.014800508506596088,0.125,0.9847442507743835,1.0381426811218262,-0.0037649720907211304,0.0008297041058540344,0.15286511182785034,0.1059790551662445,0.23813021183013916,region,1.0,0.75,0.05,0.2546682357788086,0.06462191790342331,0.6807098984718323,546.2156982421875,outer,1.0,0.75,0.05,0.17636805772781372,0.10532893240451813,0.01366687472909689,0.14967608451843262,0.15344104170799255,0.15199488401412964,0.1478034257888794
130,combined,0.584703803062439,0.5896086096763611,0.584703803062439,1.0,-0.02740432508289814,0.06657055765390396,-0.005701921880245209,0.010134801268577576,-0.02740432508289814,0.06657055765390396,0.06657055765390396,null,null,null,null,log_ratio,1e-06,1.0,0.20655953884124756,0.21226146817207336,0.162615567445755,0.15248075127601624,0.75,0.5548372268676758,2.5231491073479457,0.5950317978858948,0.5950317978858948,0.20655953884124756,0.0,0.25,0.20655953884124756,0.05,0.0,2.0,0.0,0.05,2.0,0.0,0.04404696449637413,1.0,0.9916719794273376,0.0,5.0,0.0,0.0,0.0,0.9731372594833374,1.066466212272644,0.04394398629665375,0.001108221709728241,0.17552217841148376,0.05513259023427963,0.298946350812912,region,1.0,0.75,0.05,0.2765432298183441,0.06913580745458603,0.654321014881134,585.0,outer,1.0,0.75,0.05,0.25144127011299133,0.08967181295156479,0.012437919154763222,0.20655953884124756,0.162615567445755,0.21226146817207336,0.15248075127601624
140,combined,0.6153788566589355,0.6202043890953064,0.6153788566589355,1.0,-0.017719130963087082,0.05105937272310257,-0.004600764252245426,0.012704827822744846,-0.017719130963087082,0.05105937272310257,0.05105937272310257,null,null,null,null,log_ratio,1e-06,1.0,0.2583003640174866,0.2629011273384094,0.25415220856666565,0.24144738912582397,1.0,0.5380313396453857,2.077395033474349,0.6304014921188354,0.6304014921188354,0.2583003640174866,0.0,0.25,0.2583003640174866,0.05,0.00105382374022156,2.0,0.0,0.05,2.0,0.0,0.030483974143862724,1.0,0.992213785648346,0.0,5.0,0.00105382374022156,0.01686117984354496,0.0625,0.9825000166893005,1.052619457244873,0.0041481563821434975,0.0020260214805603027,0.18141856789588928,0.14807496964931488,0.23758240044116974,region,1.0,0.75,0.05,0.20320217311382294,0.0602237693965435,0.736574113368988,462.0218811035156,outer,1.0,0.75,0.05,0.3344321548938751,0.11742561310529709,0.011460240930318832,0.2583003640174866,0.25415220856666565,0.2629011273384094,0.24144738912582397
150,combined,0.7379507422447205,0.7424683570861816,0.7379507422447205,0.75,0.03614364564418793,0.07112191617488861,0.0002320703206351027,0.0003542076738085598,0.03614364564418793,0.07112191617488861,0.07112191617488861,null,null,null,null,log_ratio,1e-06,1.0,0.006720934063196182,0.006488863844424486,0.00534525653347373,0.004991048946976662,1.0,0.4770621955394745,23.601393956754105,0.8156414031982422,0.8156414031982422,0.006720934063196182,0.0,0.25,0.006720934063196182,0.05,0.03867731988430023,2.0,0.0,0.05,2.0,0.0,-0.018363166600465775,1.0,0.993890643119812,0.0,5.0,0.03867731988430023,0.0751485601067543,0.875,1.0357643365859985,1.070968508720398,0.001375677646137774,0.00014656968414783478,0.07189099490642548,-0.09181582927703857,0.1550721973180771,region,1.0,0.75,0.05,0.26543211936950684,0.06728395074605942,0.6672839522361755,565.800048828125,outer,1.0,0.75,0.05,0.008516432717442513,0.0016238223761320114,0.00014599809946957976,0.006720934063196182,0.00534525653347373,0.006488863844424486,0.004991048946976662
160,combined,0.5517575144767761,0.5567481517791748,0.5517575144767761,1.0,0.001933629042468965,0.2449702024459839,2.5248911697417498e-05,0.0038501813542097807,0.001933629042468965,0.2449702024459839,0.2449702024459839,null,null,null,null,log_ratio,1e-06,1.0,0.012071775272488594,0.012046527117490768,0.017766442149877548,0.01391625963151455,0.75,0.5735976099967957,12.337792308321157,0.570553183555603,0.570553183555603,0.012071775272488594,0.0,0.25,0.012071775272488594,0.05,0.009096040390431881,2.0,0.0,0.05,2.0,0.0,0.05930892005562782,1.0,0.9910174608230591,0.0,5.0,0.009096040390431881,0.031158601865172386,0.5625,1.0020959377288818,1.2766679525375366,-0.0056946659460663795,0.0009688576683402061,0.17153549194335938,0.06571238487958908,0.29654461145401,region,1.0,0.75,0.05,0.2712577283382416,0.057793211191892624,0.6709491014480591,564.003173828125,outer,1.0,0.75,0.05,0.014295312575995922,0.006752680521458387,0.0009836509125307202,0.012071775272488594,0.017766442149877548,0.012046527117490768,0.01391625963151455
170,combined,0.606499195098877,0.6113476753234863,0.606499195098877,1.0,-0.01796935312449932,0.06595080345869064,-0.0031874654814600945,0.010739229619503021,-0.01796935312449932,0.06595080345869064,0.06595080345869064,null,null,null,null,log_ratio,1e-06,1.0,0.1751585304737091,0.17834600806236267,0.16813215613365173,0.15739291906356812,1.0,0.5429651141166687,2.1491496876031237,0.6153168678283691,0.6153168678283691,0.1751585304737091,0.0,0.25,0.1751585304737091,0.05,2.9862241717637517e-05,2.0,0.0,0.05,2.0,0.0,0.03445705398917198,1.0,0.9920587539672852,0.0,5.0,2.9862241717637517e-05,0.00047779586748220026,0.0625,0.9821275472640991,1.0682320594787598,0.007026384584605694,0.0018879398703575134,0.29723960161209106,0.1722852736711502,0.42077305912971497,region,1.0,0.75,0.05,0.22962963581085205,0.06296296417713165,0.7074074149131775,505.8000183105469,outer,1.0,0.75,0.05,0.21889685094356537,0.08730319887399673,0.008497095666825771,0.1751585304737091,0.16813215613365173,0.17834600806236267,0.15739291906356812
180,combined,0.6343702077865601,0.6391472220420837,0.6343702077865601,1.0,-0.019631167873740196,0.011694999411702156,-0.00048487435560673475,0.00023849064018577337,-0.019631167873740196,0.011694999411702156,0.011694999411702156,null,null,null,null,log_ratio,1e-06,1.0,0.02236694097518921,0.022851817309856415,0.021873990073800087,0.021635498851537704,0.75,0.5281637907028198,4.6093969795358385,0.6377302408218384,0.6377302408218384,0.02236694097518921,0.0,0.25,0.02236694097518921,0.05,0.001120849745348096,2.0,0.0,0.05,2.0,0.0,0.022554917261004448,1.0,0.9925140738487244,0.0,5.0,0.001120849745348096,0.012943066656589508,0.1875,0.9787817001342773,1.0110231637954712,0.0004929518327116966,-6.159674376249313e-05,0.20002365112304688,0.11277458816766739,0.34655970335006714,region,1.0,0.75,0.05,0.2827160656452179,0.0654321014881134,0.6518518924713135,590.300048828125,outer,1.0,0.75,0.05,0.026769965887069702,0.010949725285172462,0.0013647587038576603,0.02236694097518921,0.021873990073800087,0.022851817309856415,0.021635498851537704
190,combined,0.5498816967010498,0.5548772811889648,0.5498816967010498,1.0,-0.03102373145520687,0.11672111600637436,-0.004225920885801315,0.011282272636890411,-0.03102373145520687,0.11672111600637436,0.11672111600637436,null,null,null,null,log_ratio,1e-06,1.0,0.1325383186340332,0.13676422834396362,0.10307034850120544,0.09178807586431503,1.0,0.5746918320655823,3.693170918561172,0.557050883769989,0.557050883769989,0.1325383186340332,0.0,0.25,0.1325383186340332,0.05,0.00027114112162962556,2.0,0.0,0.05,2.0,0.0,0.06020401045680046,1.0,0.9909775257110596,0.0,5.0,0.00027114112162962556,0.004338257946074009,0.0625,0.9691007733345032,1.122916579246521,0.029467957094311714,0.0017640888690948486,0.2585670053958893,0.1803000271320343,0.33635592460632324,region,1.0,0.75,0.05,0.28209877014160156,0.05802469328045845,0.6598765850067139,580.9500122070312,outer,1.0,0.75,0.05,0.15886631608009338,0.0580991767346859,0.005617178976535797,0.1325383186340332,0.10307034850120544,0.13676422834396362,0.09178807586431503
200,combined,0.5959830284118652,0.6008638143539429,0.5959830284118652,1.0,-0.03523360937833786,0.03671629726886749,-0.0001871399872470647,0.0001961782982107252,-0.03523360937833786,0.03671629726886749,0.03671629726886749,null,null,null,null,log_ratio,1e-06,1.0,0.005613566376268864,0.005800706334412098,0.006007240619510412,0.005811062175780535,1.0,0.5552888512611389,7.802250926836227,0.6138753294944763,0.6138753294944763,0.005613566376268864,0.0,0.25,0.005613566376268864,0.05,0.008805799297988415,2.0,0.0,0.05,2.0,0.0,0.04441268369555473,1.0,0.9916568994522095,0.0,5.0,0.008805799297988415,0.0863914042711258,0.3125,0.9677383899688721,1.0337594747543335,-0.00039367450517602265,2.259388566017151e-06,0.23890738189220428,0.18934695422649384,0.2925030589103699,region,1.0,0.75,0.05,0.27465277910232544,0.06674382835626602,0.6586034297943115,579.3781127929688,outer,1.0,0.75,0.05,0.006942749954760075,0.0017320233164355159,0.0004246838507242501,0.005613566376268864,0.006007240619510412,0.005800706334412098,0.005811062175780535
210,combined,0.5286233425140381,0.5336748361587524,0.5286233425140381,1.0,-0.0467868372797966,0.09545722603797913,-0.0030883888248354197,0.00537553196772933,-0.0467868372797966,0.09545722603797913,0.09545722603797913,null,null,null,null,log_ratio,1e-06,1.0,0.06324452906847,0.06633292138576508,0.05920330435037613,0.05382777377963066,1.0,0.5874068737030029,3.9249099278113477,0.5317855477333069,0.5317855477333069,0.06324452906847,0.0,0.25,0.06324452906847,0.05,0.0,2.0,0.0,0.05,2.0,0.0,0.07065114378929138,1.0,0.9904983639717102,0.0,5.0,0.0,0.0,0.0,0.9534410238265991,1.0998653173446655,0.004041222855448723,0.0005717836320400238,0.2792057991027832,0.17474500834941864,0.41222110390663147,region,1.0,0.75,0.05,0.20119599997997284,0.06327160447835922,0.7355324625968933,462.390625,outer,1.0,0.75,0.05,0.08367282897233963,0.023899944499135017,0.002325137611478567,0.06324452906847,0.05920330435037613,0.06633292138576508,0.05382777377963066
220,combined,0.618537425994873,0.6233547925949097,0.618537425994873,1.0,-0.011742547154426575,0.06969200074672699,-0.0028098998591303825,0.01534541230648756,-0.011742547154426575,0.06969200074672699,0.06969200074672699,null,null,null,null,log_ratio,1e-06,1.0,0.2391418218612671,0.24195170402526855,0.22879403829574585,0.213448628783226,0.75,0.5363924503326416,2.047700686940585,0.6327237486839294,0.6327237486839294,0.2391418218612671,0.0,0.25,0.2391418218612671,0.05,0.001114608021453023,2.0,0.0,0.05,2.0,0.0,0.029165547341108322,1.0,0.9922645092010498,0.0,5.0,0.001114608021453023,0.007831582799553871,0.3125,0.9883865714073181,1.0718927383422852,0.010347774252295494,0.0031338781118392944,0.1897101104259491,0.1458277404308319,0.23994655907154083,region,1.0,0.75,0.05,0.26913580298423767,0.06728395074605942,0.6635802984237671,571.5,outer,1.0,0.75,0.05,0.2942013740539551,0.09596025198698044,0.01028849370777607,0.2391418218612671,0.22879403829574585,0.24195170402526855,0.213448628783226
230,combined,0.6006299257278442,0.6054965257644653,0.6006299257278442,1.0,-0.0037505924701690674,0.1401384323835373,-5.0901900976896286e-05,0.0022349366918206215,-0.0037505924701690674,0.1401384323835373,0.1401384323835373,null,null,null,null,log_ratio,1e-06,1.0,0.018136076629161835,0.01818697713315487,0.017076876014471054,0.014841938391327858,1.0,0.5483301281929016,5.916585147683827,0.6329163908958435,0.6329163908958435,0.018136076629161835,0.0,0.25,0.018136076629161835,0.05,0.015689825639128685,2.0,0.0,0.05,2.0,0.0,0.03878520056605339,1.0,0.9918864369392395,0.0,5.0,0.015689825639128685,0.11532026529312134,0.25,0.9972012639045715,1.1505825519561768,0.0010591999161988497,0.0005460092797875404,0.23102734982967377,0.16816450655460358,0.2951691150665283,region,1.0,0.75,0.05,0.2474537193775177,0.06558642536401749,0.6869599223136902,536.2062377929688,outer,1.0,0.75,0.05,0.022810157388448715,0.00675172358751297,0.000802454655058682,0.018136076629161835,0.017076876014471054,0.01818697713315487,0.014841938391327858
240,combined,0.6110551357269287,0.6158925294876099,0.6110551357269287,1.0,-0.01856345310807228,0.05725834146142006,-0.0019042622298002243,0.006213305983692408,-0.01856345310807228,0.05725834146142006,0.05725834146142006,null,null,null,null,log_ratio,1e-06,1.0,0.1097695380449295,0.11167379468679428,0.11317525804042816,0.10696195065975189,1.0,0.5410052537918091,3.457816744170595,0.6217666268348694,0.6217666268348694,0.1097695380449295,0.0,0.25,0.1097695380449295,0.05,0.002611525822430849,2.0,0.0,0.05,2.0,0.0,0.03287803754210472,1.0,0.9921207427978516,0.0,5.0,0.002611525822430849,0.026617970317602158,0.125,0.9829480648040771,1.0580888986587524,-0.0034057190641760826,0.0010772645473480225,0.23321539163589478,0.1643901914358139,0.33639535307884216,region,1.0,0.75,0.05,0.25941359996795654,0.059915125370025635,0.6806713342666626,548.1812744140625,outer,1.0,0.75,0.05,0.13324546813964844,0.05115215852856636,0.0070113446563482285,0.1097695380449295,0.11317525804042816,0.11167379468679428,0.10696195065975189
