global_step,exp17_variant,dpo_loss,dpo_loss_raw,dpo_loss_saturated,implicit_acc,win_gap,lose_gap,raw_win_gap,raw_lose_gap,norm_win_gap,norm_lose_gap,norm_lose_gap_clipped,adaptive_norm_win_gap,adaptive_norm_lose_gap,adaptive_norm_lose_gap_clipped,adaptive_norm_mode,gap_normalization,gap_eps,lose_gap_clip_tau,mse_w,ref_mse_w,mse_l,ref_mse_l,loser_dominant_ratio,sigma_term,grad_norm,total_loss,anchored_total_loss,sft_loss,sft_reg_weight,lose_gap_weight,winner_abs_reg,winner_abs_reg_weight,winner_gap_reg,winner_gap_reg_weight,winner_gap_reg_margin,lambda_abs,lambda_pos,margin_pos,margin_pref,target_margin,sat_weight_mean,saturated_pair_ratio,saturation_kappa,relu_win_gap_mean,relu_win_gap_max,win_gap_positive_ratio,mse_w_over_ref_mse_w,mse_l_over_ref_mse_l,reward_margin,kl_divergence,inside_term_mean,inside_term_min,inside_term_max,loss_region_mode,region_mask_weight,region_boundary_weight,region_outside_weight,mask_area_ratio,boundary_area_ratio,outside_area_ratio,region_weight_sum,boundary_mode,mask_weight,boundary_weight,outside_weight,mask_region_mse,boundary_region_mse,outside_region_mse,region_weighted_mse_w,region_weighted_mse_l,region_weighted_ref_mse_w,region_weighted_ref_mse_l
180,positive,0.639702320098877,0.639702320098877,0.6349266767501831,1.0,-0.019324788823723793,0.01201111450791359,-0.0004778261063620448,0.00024427345488220453,-0.019324788823723793,0.01201111450791359,0.01201111450791359,null,null,null,null,log_ratio,1e-06,1.0,0.0223739892244339,0.022851817309856415,0.02187977358698845,0.021635498851537704,0.75,0.5278804898262024,4.74612678546839,0.6434093117713928,0.6434093117713928,0.0223739892244339,0.0,0.25,0.0223739892244339,0.05,0.0012941255699843168,2.0,0.0,0.05,2.0,0.0,0.022327568382024765,1.0,0.9925225377082825,0.0,5.0,0.0012941255699843168,0.014629240147769451,0.25,0.97909015417099,1.011290431022644,0.0004942172672599554,-5.838833749294281e-05,0.19989919662475586,0.11163784563541412,0.3468547761440277,region,1.0,0.75,0.05,0.2827160656452179,0.0654321014881134,0.6518518924713135,590.300048828125,outer,1.0,0.75,0.05,0.026777230203151703,0.010960623621940613,0.0013641268014907837,0.0223739892244339,0.02187977358698845,0.022851817309856415,0.021635498851537704
190,positive,0.5545778274536133,0.5545778274536133,0.5495814085006714,1.0,-0.031064072623848915,0.11714105308055878,-0.004231945611536503,0.011324473656713963,-0.031064072623848915,0.11714105308055878,0.11714105308055878,null,null,null,null,log_ratio,1e-06,1.0,0.1325322836637497,0.13676422834396362,0.10311254858970642,0.09178807586431503,1.0,0.5748694539070129,3.7335088069882687,0.5617707371711731,0.5617707371711731,0.1325322836637497,0.0,0.25,0.1325322836637497,0.05,0.0002831428428180516,2.0,0.0,0.05,2.0,0.0,0.06034933775663376,1.0,0.9909710884094238,0.0,5.0,0.0002831428428180516,0.004530285485088825,0.0625,0.9690566658973694,1.1233762502670288,0.029419733211398125,0.0017731301486492157,0.25892066955566406,0.17833895981311798,0.33782926201820374,region,1.0,0.75,0.05,0.28209877014160156,0.05802469328045845,0.6598765850067139,580.9500122070312,outer,1.0,0.75,0.05,0.15885604918003082,0.05811258405447006,0.00562202138826251,0.1325322836637497,0.10311254858970642,0.13676422834396362,0.09178807586431503
200,positive,0.5984147787094116,0.5984147787094116,0.5935277342796326,1.0,-0.03600524365901947,0.03771901875734329,-0.0001918423513416201,0.00020212610252201557,-0.03600524365901947,0.03771901875734329,0.03771901875734329,null,null,null,null,log_ratio,1e-06,1.0,0.005608863662928343,0.005800706334412098,0.006013188511133194,0.005811062175780535,1.0,0.5565507411956787,7.805920516905206,0.6155468821525574,0.6155468821525574,0.005608863662928343,0.0,0.25,0.005608863662928343,0.05,0.008425829000771046,2.0,0.0,0.05,2.0,0.0,0.045434996485710144,1.0,0.9916144609451294,0.0,5.0,0.008425829000771046,0.08368588238954544,0.3125,0.966927707195282,1.0347830057144165,-0.0004043246735818684,2.5709159672260284e-06,0.23999416828155518,0.18985429406166077,0.2937706410884857,region,1.0,0.75,0.05,0.27465277910232544,0.06674382835626602,0.6586034297943115,579.3781127929688,outer,1.0,0.75,0.05,0.006937280762940645,0.0017282753251492977,0.0004248789045959711,0.005608863662928343,0.006013188511133194,0.005800706334412098,0.005811062175780535
210,positive,0.5328757762908936,0.5328757762908936,0.5278221964836121,1.0,-0.04704650118947029,0.09594685584306717,-0.00310419499874115,0.0054038939997553825,-0.04704650118947029,0.09594685584306717,0.09594685584306717,null,null,null,null,log_ratio,1e-06,1.0,0.06322872638702393,0.06633292138576508,0.05923166871070862,0.05382777377963066,1.0,0.5878697633743286,3.9777470605708283,0.5360372066497803,0.5360372066497803,0.06322872638702393,0.0,0.25,0.06322872638702393,0.05,0.0,2.0,0.0,0.05,2.0,0.0,0.07103321701288223,1.0,0.990480363368988,0.0,5.0,0.0,0.0,0.0,0.9532027840614319,1.1003923416137695,0.003997053951025009,0.0005749240517616272,0.27967822551727295,0.17484425008296967,0.41125422716140747,region,1.0,0.75,0.05,0.20119599997997284,0.06327160447835922,0.7355324625968933,462.390625,outer,1.0,0.75,0.05,0.08365502208471298,0.02388206124305725,0.0023231548257172108,0.06322872638702393,0.05923166871070862,0.06633292138576508,0.05382777377963066
220,positive,0.6237388253211975,0.6237388253211975,0.6189223527908325,1.0,-0.011554746888577938,0.06978945434093475,-0.0027642175555229187,0.015366829000413418,-0.011554746888577938,0.06978945434093475,0.06978945434093475,null,null,null,null,log_ratio,1e-06,1.0,0.23918749392032623,0.24195170402526855,0.2288154661655426,0.213448628783226,0.75,0.5361891984939575,2.0641199865452244,0.6380320191383362,0.6380320191383362,0.23918749392032623,0.0,0.25,0.23918749392032623,0.05,0.001166920061223209,2.0,0.0,0.05,2.0,0.0,0.0290021114051342,1.0,0.992270827293396,0.0,5.0,0.001166920061223209,0.008086560294032097,0.3125,0.9885753393173218,1.071993112564087,0.0103720398619771,0.003150656819343567,0.18960261344909668,0.1450105607509613,0.24002757668495178,region,1.0,0.75,0.05,0.26913580298423767,0.06728395074605942,0.6635802984237671,571.5,outer,1.0,0.75,0.05,0.294255793094635,0.09599145501852036,0.010285323485732079,0.23918749392032623,0.2288154661655426,0.24195170402526855,0.213448628783226
230,positive,0.6048558950424194,0.6048558950424194,0.5999876856803894,1.0,-0.003604412078857422,0.14181730151176453,-4.811619874089956e-05,0.0022642991971224546,-0.003604412078857422,0.14181730151176453,0.14181730151176453,null,null,null,null,log_ratio,1e-06,1.0,0.018138859421014786,0.01818697713315487,0.01710623875260353,0.014841938391327858,1.0,0.5486688613891602,5.966267197549195,0.6372622847557068,0.6372622847557068,0.018138859421014786,0.0,0.25,0.018138859421014786,0.05,0.015749730169773102,2.0,0.0,0.05,2.0,0.0,0.03905873745679855,1.0,0.9918754696846008,0.0,5.0,0.015749730169773102,0.11196835339069366,0.25,0.99735426902771,1.1525609493255615,0.0010326229967176914,0.0005540456622838974,0.2314879298210144,0.16814160346984863,0.29463303089141846,region,1.0,0.75,0.05,0.2474537193775177,0.06558642536401749,0.6869599223136902,536.2062377929688,outer,1.0,0.75,0.05,0.02281387522816658,0.006752296816557646,0.0008020203677006066,0.018138859421014786,0.01710623875260353,0.01818697713315487,0.014841938391327858
240,positive,0.6169825792312622,0.6169825792312622,0.6121479272842407,1.0,-0.01804518699645996,0.0575391985476017,-0.001847411971539259,0.006246011238545179,-0.01804518699645996,0.0575391985476017,0.0575391985476017,null,null,null,null,log_ratio,1e-06,1.0,0.10982638597488403,0.11167379468679428,0.11320795863866806,0.10696195065975189,1.0,0.5404489040374756,3.526005850505627,0.6281025409698486,0.6281025409698486,0.10982638597488403,0.0,0.25,0.10982638597488403,0.05,0.0028143294621258974,2.0,0.0,0.05,2.0,0.0,0.03242998570203781,1.0,0.9921382069587708,0.0,5.0,0.0028143294621258974,0.026869945228099823,0.125,0.983457088470459,1.0583946704864502,-0.0033815731294453144,0.0010996535420417786,0.23274973034858704,0.16214993596076965,0.3375498056411743,region,1.0,0.75,0.05,0.25941359996795654,0.059915125370025635,0.6806713342666626,548.1812744140625,outer,1.0,0.75,0.05,0.13331452012062073,0.05117669701576233,0.0070160161703825,0.10982638597488403,0.11320795863866806,0.11167379468679428,0.10696195065975189
250,positive,0.6654763221740723,0.6654763221740723,0.6607651114463806,1.0,-0.0024329880252480507,0.039274513721466064,-3.3357355277985334e-05,0.0002706291270442307,-0.0024329880252480507,0.039274513721466064,0.039274513721466064,null,null,null,null,log_ratio,1e-06,1.0,0.011019352823495865,0.011052710935473442,0.009212106466293335,0.008941477164626122,1.0,0.515309751033783,5.988858289890669,0.6833845973014832,0.6833845973014832,0.011019352823495865,0.0,0.25,0.011019352823495865,0.05,0.008678652346134186,2.0,0.0,0.05,2.0,0.0,0.012251616455614567,1.0,0.9928873181343079,0.0,5.0,0.008678652346134186,0.04478747025132179,0.5625,0.9969819188117981,1.0302667617797852,0.0018072470556944609,5.931779742240906e-05,0.21524076163768768,0.06125808134675026,0.5021287202835083,region,1.0,0.75,0.05,0.21064816415309906,0.05763889104127884,0.7317129969596863,470.54998779296875,outer,1.0,0.75,0.05,0.014139141887426376,0.004538319539278746,0.0006747205043211579,0.011019352823495865,0.009212106466293335,0.011052710935473442,0.008941477164626122
260,positive,0.5569084286689758,0.5569084286689758,0.5519185066223145,1.0,-0.016608014702796936,0.1692093014717102,-0.004828982055187225,0.049383003264665604,-0.016608014702796936,0.1692093014717102,0.1692093014717102,null,null,null,null,log_ratio,1e-06,1.0,0.288913369178772,0.2937423586845398,0.31824642419815063,0.26886340975761414,1.0,0.5731101036071777,2.2616877189005495,0.57135409116745,0.57135409116745,0.288913369178772,0.0,0.25,0.288913369178772,0.05,0.0,2.0,0.0,0.05,2.0,0.0,0.05891034007072449,1.0,0.9910352826118469,0.0,5.0,0.0,0.0,0.0,0.9835604429244995,1.1836732625961304,-0.029333030804991722,0.011138513684272766,0.22976970672607422,0.20117796957492828,0.29455170035362244,region,1.0,0.75,0.05,0.21547068655490875,0.061728399246931076,0.7228009700775146,482.609375,outer,1.0,0.75,0.05,0.35528743267059326,0.18039070069789886,0.03220222517848015,0.288913369178772,0.31824642419815063,0.2937423586845398,0.26886340975761414
270,positive,0.6306747198104858,0.6306747198104858,0.6258754730224609,1.0,-0.01905418001115322,0.02979515865445137,-0.00015610552509315312,0.0002495945373084396,-0.01905418001115322,0.02979515865445137,0.02979515865445137,null,null,null,null,log_ratio,1e-06,1.0,0.00800866074860096,0.008164766244590282,0.008691130205988884,0.00844153668731451,1.0,0.5330802798271179,8.588996529871471,0.6351490020751953,0.6351490020751953,0.00800866074860096,0.0,0.25,0.00800866074860096,0.05,0.0020369370467960835,2.0,0.0,0.05,2.0,0.0,0.02650297060608864,1.0,0.9923660159111023,0.0,5.0,0.0020369370467960835,0.0231940820813179,0.25,0.980880618095398,1.0295673608779907,-0.0006824698066338897,2.337200567126274e-05,0.1930413395166397,0.1325148493051529,0.26303622126579285,region,1.0,0.75,0.05,0.21604938805103302,0.061728399246931076,0.7222222685813904,483.5,outer,1.0,0.75,0.05,0.010341376066207886,0.0030595725402235985,0.0003972517733927816,0.00800866074860096,0.008691130205988884,0.008164766244590282,0.00844153668731451
280,positive,0.5822435617446899,0.5822435617446899,0.5773193836212158,1.0,-0.008562421426177025,0.15614384412765503,-0.0009182305075228214,0.014002559706568718,-0.008562421426177025,0.15614384412765503,0.15614384412765503,null,null,null,null,log_ratio,1e-06,1.0,0.10406424105167389,0.10498246550559998,0.09647667407989502,0.08247411251068115,1.0,0.55921870470047,2.8099100846292746,0.596964955329895,0.596964955329895,0.10406424105167389,0.0,0.25,0.10406424105167389,0.05,0.004759105853736401,2.0,0.0,0.05,2.0,0.0,0.04759838432073593,1.0,0.9915241003036499,0.0,5.0,0.004759105853736401,0.022832708433270454,0.3125,0.9912535548210144,1.1697813272476196,0.007587571628391743,0.003271084278821945,0.23529307544231415,0.16555197536945343,0.31989073753356934,region,1.0,0.75,0.05,0.26365742087364197,0.07415124028921127,0.6621913909912109,570.8563232421875,outer,1.0,0.75,0.05,0.12760552763938904,0.0505078099668026,0.006660796701908112,0.10406424105167389,0.09647667407989502,0.10498246550559998,0.08247411251068115
290,positive,0.5781790018081665,0.5781790018081665,0.573244571685791,1.0,-0.005950376391410828,0.17290359735488892,-0.0016654012724757195,0.04055645316839218,-0.005950376391410828,0.17290359735488892,0.17290359735488892,null,null,null,null,log_ratio,1e-06,1.0,0.26044607162475586,0.26211145520210266,0.2528798580169678,0.212323397397995,1.0,0.561162531375885,2.405516167764055,0.5959901213645935,0.5959901213645935,0.26044607162475586,0.0,0.25,0.26044607162475586,0.05,0.0023943979758769274,2.0,0.0,0.05,2.0,0.0,0.04917627573013306,1.0,0.9914575219154358,0.0,5.0,0.0023943979758769274,0.02368851751089096,0.375,0.9936462640762329,1.1910126209259033,0.007566205225884914,0.009722769260406494,0.33428308367729187,0.24588137865066528,0.3985027074813843,region,1.0,0.75,0.05,0.2993827164173126,0.06358025223016739,0.6370370388031006,613.8500366210938,outer,1.0,0.75,0.05,0.30571919679641724,0.13524702191352844,0.02234833687543869,0.26044607162475586,0.2528798580169678,0.26211145520210266,0.212323397397995
300,positive,0.6153489351272583,0.6153489351272583,0.6105101108551025,1.0,-0.02028782106935978,0.051658373326063156,-0.0007480464410036802,0.0021924336906522512,-0.02028782106935978,0.051658373326063156,0.051658373326063156,null,null,null,null,log_ratio,1e-06,1.0,0.03486884385347366,0.03561688959598541,0.044071637094020844,0.04187920317053795,1.0,0.5414079427719116,6.65639670703343,0.6231503486633301,0.6231503486633301,0.03486884385347366,0.0,0.25,0.03486884385347366,0.05,0.0030289802234619856,2.0,0.0,0.05,2.0,0.0,0.033202413469552994,1.0,0.9921080470085144,0.0,5.0,0.0030289802234619856,0.02046995796263218,0.3125,0.9789974689483643,1.0523513555526733,-0.009202791377902031,0.0003610961139202118,0.21220603585243225,0.16601206362247467,0.28374379873275757,region,1.0,0.75,0.05,0.2587963044643402,0.06790123879909515,0.6733024716377258,556.2874755859375,outer,1.0,0.75,0.05,0.04115498811006546,0.023840900510549545,0.003211331320926547,0.03486884385347366,0.044071637094020844,0.03561688959598541,0.04187920317053795
310,positive,0.5548199415206909,0.5548199415206909,0.5498243570327759,1.0,-0.019123073667287827,0.16376793384552002,-0.004128791391849518,0.03496858850121498,-0.019123073667287827,0.16376793384552002,0.16376793384552002,null,null,null,null,log_ratio,1e-06,1.0,0.21363598108291626,0.21776476502418518,0.2301945835351944,0.19522599875926971,1.0,0.574522078037262,2.259369729937095,0.5655017495155334,0.5655017495155334,0.21363598108291626,0.0,0.25,0.21363598108291626,0.05,0.0,2.0,0.0,0.05,2.0,0.0,0.06006505712866783,1.0,0.9909837245941162,0.0,5.0,0.0,0.0,0.0,0.9810401797294617,1.1791185140609741,-0.016558606177568436,0.00770995020866394,0.32748648524284363,0.28181904554367065,0.420303612947464,region,1.0,0.75,0.05,0.26662808656692505,0.07013889402151108,0.6632330417633057,570.878173828125,outer,1.0,0.75,0.05,0.2648997902870178,0.0813988745212555,0.011228039860725403,0.21363598108291626,0.2301945835351944,0.21776476502418518,0.19522599875926971
320,positive,0.6619628667831421,0.6619628667831421,0.6572421789169312,1.0,0.01574046164751053,0.1193791925907135,7.859525794629008e-05,0.0005523354047909379,0.01574046164751053,0.1193791925907135,0.1193791925907135,null,null,null,null,log_ratio,1e-06,1.0,0.0051742251962423325,0.005095629952847958,0.004945763386785984,0.004393427632749081,1.0,0.5176231265068054,25.173531183539648,0.7178969979286194,0.7178969979286194,0.0051742251962423325,0.0,0.25,0.0051742251962423325,0.05,0.027837714180350304,2.0,0.0,0.05,2.0,0.0,0.014104336500167847,1.0,0.9928216338157654,0.0,5.0,0.027837714180350304,0.08568710088729858,0.625,1.0154240131378174,1.125718593597412,0.00022846182400826365,0.00015773274935781956,0.1791738122701645,0.07052168250083923,0.26485171914100647,region,1.0,0.75,0.05,0.26890432834625244,0.05281636118888855,0.6782793402671814,554.7374877929688,outer,1.0,0.75,0.05,0.006255438085645437,0.002062450395897031,0.0002413373440504074,0.0051742251962423325,0.004945763386785984,0.005095629952847958,0.004393427632749081
330,positive,0.6009185314178467,0.6009185314178467,0.5960425138473511,1.0,-0.04911360144615173,-0.038792725652456284,-0.00018392728816252202,-0.0001224489533342421,-0.04911360144615173,-0.038792725652456284,-0.038792725652456284,null,null,null,null,log_ratio,1e-06,1.0,0.003635202534496784,0.0038191296625882387,0.002861281391233206,0.002983730286359787,0.5,0.5491104125976562,19.847651700066404,0.6011002659797668,0.6011002659797668,0.003635202534496784,0.0,0.25,0.003635202534496784,0.05,0.0,2.0,0.0,0.05,2.0,0.0,0.03941541910171509,1.0,0.9918609857559204,0.0,5.0,0.0,0.0,0.0,0.9518405795097351,0.9589611291885376,0.0007739209686405957,-7.659394759684801e-05,0.17163266241550446,0.11819465458393097,0.19707709550857544,region,1.0,0.75,0.05,0.26944446563720703,0.06427469104528427,0.6662808656692505,568.5625,outer,1.0,0.75,0.05,0.004570685792714357,0.0008458317024633288,0.00010940949141513556,0.003635202534496784,0.002861281391233206,0.0038191296625882387,0.002983730286359787
340,positive,0.6675574779510498,0.6675574779510498,0.6628527045249939,1.0,0.009020218625664711,0.0793762356042862,4.177875234745443e-05,0.0004866315866820514,0.009020218625664711,0.0793762356042862,0.0793762356042862,null,null,null,null,log_ratio,1e-06,1.0,0.006710065994411707,0.006668287329375744,0.006731061730533838,0.00624443031847477,1.0,0.5135264992713928,8.784619431090244,0.700941264629364,0.700941264629364,0.006710065994411707,0.0,0.25,0.006710065994411707,0.05,0.01652412861585617,2.0,0.0,0.05,2.0,0.0,0.010823840275406837,1.0,0.9929376244544983,0.0,5.0,0.01652412861585617,0.06893965601921082,0.5625,1.0062652826309204,1.0779304504394531,-2.0996201783418655e-05,0.00013210251927375793,0.14593958854675293,0.03674780949950218,0.2933539152145386,region,1.0,0.75,0.05,0.25513118505477905,0.07075617462396622,0.6741126775741577,553.8843994140625,outer,1.0,0.75,0.05,0.00863881316035986,0.0015876133693382144,0.00015221323701553047,0.006710065994411707,0.006731061730533838,0.006668287329375744,0.00624443031847477
350,positive,0.6305294632911682,0.6305294632911682,0.6257299184799194,1.0,0.000948161818087101,0.10957154631614685,6.836897227913141e-06,0.0007437124149873853,0.000948161818087101,0.10957154631614685,0.10957154631614685,null,null,null,null,log_ratio,1e-06,1.0,0.009280916303396225,0.009274078533053398,0.007199613377451897,0.006455901078879833,1.0,0.5330078601837158,9.801804120262032,0.6495125889778137,0.6495125889778137,0.009280916303396225,0.0,0.25,0.009280916303396225,0.05,0.009259561076760292,2.0,0.0,0.05,2.0,0.0,0.026444725692272186,1.0,0.9923682808876038,0.0,5.0,0.009259561076760292,0.06999880820512772,0.375,1.0007373094558716,1.1151988506317139,0.0020813022274523973,0.00018763775005936623,0.2950035333633423,0.03138995170593262,0.5653921365737915,region,1.0,0.75,0.05,0.279629647731781,0.06851851940155029,0.6518518924713135,589.050048828125,outer,1.0,0.75,0.05,0.011165370233356953,0.004509497433900833,0.0006362738786265254,0.009280916303396225,0.007199613377451897,0.009274078533053398,0.006455901078879833
360,positive,0.48877644538879395,0.48877644538879395,0.4836066961288452,1.0,-0.023173954337835312,0.2777136564254761,-0.006261866539716721,0.0660100057721138,-0.023173954337835312,0.2777136564254761,0.2777136564254761,null,null,null,null,log_ratio,1e-06,1.0,0.2680785655975342,0.27434042096138,0.27211204171180725,0.20610202848911285,1.0,0.613728404045105,2.556495198219387,0.502534031867981,0.502534031867981,0.2680785655975342,0.0,0.25,0.2680785655975342,0.05,0.00017682013276498765,2.0,0.0,0.05,2.0,0.0,0.09260237216949463,1.0,0.9894077777862549,0.0,5.0,0.00017682013276498765,0.0028291221242398024,0.0625,0.9771748781204224,1.320278286933899,-0.0040334975346922874,0.014937028288841248,0.38674935698509216,0.20486688613891602,0.5448716878890991,region,1.0,0.75,0.05,0.2339506298303604,0.06111111491918564,0.7049382925033569,510.35003662109375,outer,1.0,0.75,0.05,0.330911248922348,0.14127108454704285,0.015922335907816887,0.2680785655975342,0.27211204171180725,0.27434042096138,0.20610202848911285
370,positive,0.5984042286872864,0.5984042286872864,0.593522310256958,1.0,-0.019395846873521805,0.0828377902507782,-7.95646192273125e-05,0.0003293556219432503,-0.019395846873521805,0.0828377902507782,0.0828377902507782,null,null,null,null,log_ratio,1e-06,1.0,0.004067515954375267,0.004147080704569817,0.0041927252896130085,0.0038633698131889105,0.5,0.5499643087387085,7.532594950925527,0.6014364957809448,0.6014364957809448,0.004067515954375267,0.0,0.25,0.004067515954375267,0.05,0.0014144364977255464,2.0,0.0,0.05,2.0,0.0,0.040105294436216354,1.0,0.9918332099914551,0.0,5.0,0.0014144364977255464,0.021155070513486862,0.125,0.9808142781257629,1.0852508544921875,-0.00012520886957645416,6.244750693440437e-05,0.19999684393405914,0.10843411087989807,0.3009595274925232,region,1.0,0.75,0.05,0.22160494327545166,0.06296296417713165,0.7154321074485779,493.45001220703125,outer,1.0,0.75,0.05,0.005220313090831041,0.001606772537343204,0.00017438734357710928,0.004067515954375267,0.0041927252896130085,0.004147080704569817,0.0038633698131889105
380,positive,0.5601248741149902,0.5601248741149902,0.5551429390907288,1.0,-0.016689300537109375,0.16441643238067627,-0.0042682187631726265,0.04018321633338928,-0.016689300537109375,0.16441643238067627,0.16441643238067627,null,null,null,null,log_ratio,1e-06,1.0,0.2521030902862549,0.25637128949165344,0.26532649993896484,0.22514331340789795,1.0,0.5717432498931885,2.73875208864259,0.5756233334541321,0.5756233334541321,0.2521030902862549,0.0,0.25,0.2521030902862549,0.05,0.0014466549037024379,2.0,0.0,0.05,2.0,0.0,0.05779340863227844,1.0,0.9910846948623657,0.0,5.0,0.0014466549037024379,0.012367700226604939,0.125,0.983351469039917,1.1784782409667969,-0.013223452493548393,0.008978746831417084,0.2750336527824402,0.1724003553390503,0.46045422554016113,region,1.0,0.75,0.05,0.28703704476356506,0.06913580745458603,0.6438271999359131,601.1500244140625,outer,1.0,0.75,0.05,0.3051598072052002,0.10831568390130997,0.01062203198671341,0.2521030902862549,0.26532649993896484,0.25637128949165344,0.22514331340789795
390,positive,0.6188598871231079,0.6188598871231079,0.6140307188034058,1.0,-0.02947172522544861,0.006988697685301304,-8.93692922545597e-05,1.79576309164986e-05,-0.02947172522544861,0.006988697685301304,0.006988697685301304,null,null,null,null,log_ratio,1e-06,1.0,0.0029969285242259502,0.0030862977728247643,0.0023919041268527508,0.002373946364969015,0.5,0.5389445424079895,19.41325347975664,0.6199740767478943,0.6199740767478943,0.0029969285242259502,0.0,0.25,0.0029969285242259502,0.05,0.0004821771290153265,2.0,0.0,0.05,2.0,0.0,0.03121889941394329,1.0,0.9921852946281433,0.0,5.0,0.0004821771290153265,0.007714834064245224,0.0625,0.9710432291030884,1.0075645446777344,0.0006050246302038431,-1.785287167876959e-05,0.16524679958820343,0.10911250114440918,0.2628617286682129,region,1.0,0.75,0.05,0.2660493850708008,0.06419753283262253,0.6697531342506409,563.25,outer,1.0,0.75,0.05,0.0036657177843153477,0.0012498394353315234,0.00019554854952730238,0.0029969285242259502,0.0023919041268527508,0.0030862977728247643,0.002373946364969015
400,positive,0.5477718114852905,0.5477718114852905,0.5427578091621399,1.0,-0.00703221932053566,0.22518235445022583,-0.0028126873075962067,0.07758787274360657,-0.00703221932053566,0.22518235445022583,0.22518235445022583,null,null,null,null,log_ratio,1e-06,1.0,0.38355156779289246,0.38636425137519836,0.3846532106399536,0.30706533789634705,1.0,0.5785049200057983,2.226566956156329,0.572090744972229,0.572090744972229,0.38355156779289246,0.0,0.25,0.38355156779289246,0.05,0.0025706822052598,2.0,0.0,0.05,2.0,0.0,0.06332780420780182,1.0,0.9908368587493896,0.0,5.0,0.0025706822052598,0.014536193571984768,0.1875,0.9927201271057129,1.2526754140853882,-0.001101657748222351,0.01869380474090576,0.3593604564666748,0.15828920900821686,0.5711432695388794,region,1.0,0.75,0.05,0.28919753432273865,0.0671682134270668,0.6436342597007751,602.2437744140625,outer,1.0,0.75,0.05,0.46044182777404785,0.1691422164440155,0.02790825627744198,0.38355156779289246,0.3846532106399536,0.38636425137519836,0.30706533789634705
410,positive,0.6152086853981018,0.6152086853981018,0.6103696823120117,1.0,-0.021940521895885468,0.044499170035123825,-0.0016039819456636906,0.0025628195144236088,-0.021940521895885468,0.044499170035123825,0.044499170035123825,null,null,null,null,log_ratio,1e-06,1.0,0.0743175595998764,0.07592154294252396,0.05907633155584335,0.05651351064443588,1.0,0.5412377119064331,4.121793396367366,0.6216946840286255,0.6216946840286255,0.0743175595998764,0.0,0.25,0.0743175595998764,0.05,0.0013850654941052198,2.0,0.0,0.05,2.0,0.0,0.033065315335989,1.0,0.992113471031189,0.0,5.0,0.0013850654941052198,0.010854015126824379,0.1875,0.9788731336593628,1.0453487634658813,0.015241226181387901,0.00023970752954483032,0.35443395376205444,0.1653265804052353,0.5759443640708923,region,1.0,0.75,0.05,0.27010032534599304,0.0691743865609169,0.6607253551483154,575.128173828125,outer,1.0,0.75,0.05,0.0933794379234314,0.020552052184939384,0.0028790708165615797,0.0743175595998764,0.05907633155584335,0.07592154294252396,0.05651351064443588
420,positive,0.4845007359981537,0.4845007359981537,0.4793190360069275,1.0,-0.012879112735390663,0.33256232738494873,-0.002350839786231518,0.05905603617429733,-0.012879112735390663,0.33256232738494873,0.33256232738494873,null,null,null,null,log_ratio,1e-06,1.0,0.20842626690864563,0.21077710390090942,0.20955702662467957,0.15050099790096283,1.0,0.6177711486816406,3.668072225325736,0.5089366436004639,0.5089366436004639,0.20842626690864563,0.0,0.25,0.20842626690864563,0.05,0.007007298991084099,2.0,0.0,0.05,2.0,0.0,0.0960196927189827,1.0,0.9892271757125854,0.0,5.0,0.007007298991084099,0.04288468509912491,0.25,0.9888468384742737,1.3923962116241455,-0.0011307597160339355,0.014176294207572937,0.33665433526039124,0.26761966943740845,0.4800984561443329,region,1.0,0.75,0.05,0.21296297013759613,0.06419753283262253,0.7228395342826843,481.54998779296875,outer,1.0,0.75,0.05,0.26727548241615295,0.09675440192222595,0.010432473383843899,0.20842626690864563,0.20955702662467957,0.21077710390090942,0.15050099790096283
430,positive,0.35485345125198364,0.35485345125198364,0.34932810068130493,1.0,-0.0165410116314888,0.6185236573219299,-0.003109869547188282,0.1486329883337021,-0.0165410116314888,0.6185236573219299,0.6185236573219299,null,null,null,null,log_ratio,1e-06,1.0,0.184775248169899,0.187885120511055,0.3224930167198181,0.17386005818843842,1.0,0.7017948627471924,2.9336954283856396,0.3659387230873108,0.3659387230873108,0.184775248169899,0.0,0.25,0.184775248169899,0.05,0.0009232635493390262,2.0,0.0,0.05,2.0,0.0,0.17117193341255188,1.0,0.9843904376029968,0.0,5.0,0.0009232635493390262,0.010178563185036182,0.125,0.9834480285644531,1.8549000024795532,-0.13771779835224152,0.036380767822265625,0.5980455279350281,0.22532282769680023,0.9902428984642029,region,1.0,0.75,0.05,0.20493827760219574,0.06419753283262253,0.7308642268180847,469.1999816894531,outer,1.0,0.75,0.05,0.23074515163898468,0.11820580065250397,0.014681191183626652,0.184775248169899,0.3224930167198181,0.187885120511055,0.17386005818843842
