step,global_step,loss,dpo_loss,implicit_acc,win_gap,lose_gap,raw_win_gap,raw_lose_gap,norm_win_gap,norm_lose_gap,norm_lose_gap_clipped,adaptive_norm_win_gap,adaptive_norm_lose_gap,adaptive_norm_lose_gap_clipped,adaptive_norm_mode,gap_normalization,gap_eps,lose_gap_clip_tau,mse_w,ref_mse_w,mse_l,ref_mse_l,loser_dominant_ratio,sigma_term,grad_norm,total_loss,anchored_total_loss,sft_loss,sft_reg_weight,lose_gap_weight,winner_abs_reg,winner_abs_reg_weight,winner_gap_reg,winner_gap_reg_weight,winner_gap_reg_margin,relu_win_gap_mean,relu_win_gap_max,win_gap_positive_ratio,mse_w_over_ref_mse_w,mse_l_over_ref_mse_l,reward_margin,kl_divergence,inside_term_mean,inside_term_min,inside_term_max,loss_region_mode,region_mask_weight,region_boundary_weight,region_outside_weight,mask_area_ratio,boundary_area_ratio,outside_area_ratio,region_weight_sum,boundary_mode,mask_weight,boundary_weight,outside_weight,mask_region_mse,boundary_region_mse,outside_region_mse,region_weighted_mse_w,region_weighted_mse_l,region_weighted_ref_mse_w,region_weighted_ref_mse_l,L_base,L_prop,L_gen,L_boundary,lambda_prop,lambda_gen,lambda_boundary_extra,exp18_extra_loss,m_w,m_l,m_w_ref,m_l_ref,propagation_coverage,generate_area_ratio,prop_conf_mean,prop_conf_p10,prop_conf_p50,prop_conf_p90,avg_num_sources_used,propagated_region_psnr,tau_conf,confidence_mode,propagation_target_mode
100,100,0.6870818138122559,0.624845027923584,1.0,-0.01676727645099163,0.04633054882287979,-0.003772856667637825,0.011061939410865307,-0.01676727645099163,0.04633054882287979,0.04633054882287979,null,null,null,null,log_ratio,1e-06,1.0,0.22307366132736206,0.22684653103351593,0.23673796653747559,0.225676029920578,1.0,0.5353781580924988,4.934423247780401,0.6870818138122559,0.6870818138122559,0.22307366132736206,0.0,0.25,0.22307366132736206,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9833681583404541,1.0490168333053589,-0.013664298690855503,0.0018222630023956299,0.1417495608329773,0.1417495608329773,0.1417495608329773,region,1.0,0.75,0.05,0.20244140923023224,0.04931640625,0.700439453125,794.375,both,1.0,0.75,0.05,0.2843486964702606,0.1551847606897354,0.01003781147301197,0.22307366132736206,0.23673796653747559,0.22684653103351593,0.225676029920578,0.6359987258911133,0.3357538878917694,0.30625641345977783,0.1750766932964325,0.1,0.0,0.1,0.05108305811882019,0.22307366132736206,0.23673796653747559,0.22684653103351593,0.225676029920578,0.005951219704002142,0.9940487742424011,0.010770157910883427,0.0,0.0,0.0,0.07078873366117477,31.950973510742188,0.5,flow_agreement,latent_x0
110,110,0.6897894740104675,0.6231777667999268,1.0,-0.0232059508562088,0.023724863305687904,-0.002500719390809536,0.0034586163237690926,-0.0232059508562088,0.023724863305687904,0.023724863305687904,null,null,null,null,log_ratio,1e-06,1.0,0.10778708755970001,0.11028780043125153,0.11111564189195633,0.10765703022480011,1.0,0.5363571643829346,3.8565953415645122,0.6897894740104675,0.6897894740104675,0.10778708755970001,0.0,0.25,0.10778708755970001,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9773255586624146,1.0321261882781982,-0.003328559920191765,0.00023947656154632568,0.1456858366727829,0.1456858366727829,0.1456858366727829,region,1.0,0.75,0.05,0.18632812798023224,0.05312500149011612,0.712109386920929,763.1500244140625,both,1.0,0.75,0.05,0.1390952318906784,0.0793316438794136,0.0048229871317744255,0.10778708755970001,0.11111564189195633,0.11028780043125153,0.10765703022480011,0.628567099571228,0.4072718024253845,0.37583762407302856,0.2049521803855896,0.1,0.0,0.1,0.06122239679098129,0.10778708755970001,0.11111564189195633,0.11028780043125153,0.10765703022480011,0.03473377600312233,0.965266227722168,0.04012185335159302,0.0,0.0,0.0,0.3188096284866333,21.70463752746582,0.5,flow_agreement,latent_x0
120,120,0.6659479737281799,0.5985274314880371,1.0,-0.014121048152446747,0.10307829827070236,-0.0037763547152280807,0.0315839946269989,-0.014121048152446747,0.10307829827070236,0.10307829827070236,null,null,null,null,log_ratio,1e-06,1.0,0.2644056975841522,0.26818203926086426,0.318941593170166,0.2873575985431671,1.0,0.5496986508369446,2.3187297246636605,0.6659479737281799,0.6659479737281799,0.2644056975841522,0.0,0.25,0.2644056975841522,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9859187602996826,1.1099117994308472,-0.054535895586013794,0.00695192813873291,0.19945311546325684,0.19945311546325684,0.19945311546325684,region,1.0,0.75,0.05,0.20607911050319672,0.053955078125,0.6897949576377869,815.7781372070312,both,1.0,0.75,0.05,0.3263690173625946,0.20900163054466248,0.01962275058031082,0.2644056975841522,0.318941593170166,0.26818203926086426,0.2873575985431671,0.6117477416992188,0.3620469272136688,0.28208187222480774,0.17995552718639374,0.1,0.0,0.1,0.054200246930122375,0.2644056975841522,0.318941593170166,0.26818203926086426,0.2873575985431671,0.044207315891981125,0.9557926654815674,0.04876843839883804,0.0,0.0,0.0,0.2940533757209778,25.41230583190918,0.5,flow_agreement,latent_x0
130,130,0.6685097217559814,0.6083409786224365,1.0,-0.017945462837815285,0.07032528519630432,-0.0016228798776865005,0.009388601407408714,-0.017945462837815285,0.07032528519630432,0.07032528519630432,null,null,null,null,log_ratio,1e-06,1.0,0.0892987996339798,0.09092168509960175,0.13843201100826263,0.12904341518878937,1.0,0.5442920923233032,3.788793858888152,0.6685097217559814,0.6685097217559814,0.0892987996339798,0.0,0.25,0.0892987996339798,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9821507334709167,1.0727553367614746,-0.049133218824863434,0.0019414275884628296,0.17763391137123108,0.17763391137123108,0.17763391137123108,region,1.0,0.75,0.05,0.20429687201976776,0.04531250149011612,0.705859363079071,785.8500366210938,both,1.0,0.75,0.05,0.11260709166526794,0.06311103701591492,0.004375175107270479,0.0892987996339798,0.13843201100826263,0.09092168509960175,0.12904341518878937,0.6128059029579163,0.35004374384880066,0.3669343590736389,0.2069944441318512,0.1,0.0,0.1,0.055703818798065186,0.0892987996339798,0.13843201100826263,0.09092168509960175,0.12904341518878937,0.04326923191547394,0.9567307829856873,0.0468081459403038,0.0,0.0,0.0,0.23522692918777466,31.59135627746582,0.5,flow_agreement,latent_x0
140,140,0.6481225490570068,0.5832279920578003,1.0,-0.025084305554628372,0.08994059264659882,-0.0003296738723292947,0.001074223662726581,-0.025084305554628372,0.08994059264659882,0.08994059264659882,null,null,null,null,log_ratio,1e-06,1.0,0.013318070210516453,0.013647744432091713,0.012077776715159416,0.011003553867340088,1.0,0.5591830611228943,10.624126492677018,0.6481225490570068,0.6481225490570068,0.013318070210516453,0.0,0.25,0.013318070210516453,0.05,0.0027123556938022375,1.0,0.0,0.0027123556938022375,0.02338508516550064,0.125,0.9758440256118774,1.0976251363754272,0.0012402934953570366,0.0001861373893916607,0.23784726858139038,0.23784726858139038,0.23784726858139038,region,1.0,0.75,0.05,0.20244140923023224,0.04931640625,0.700439453125,794.375,both,1.0,0.75,0.05,0.017837658524513245,0.006864794064313173,0.0006174375303089619,0.013318070210516453,0.012077776715159416,0.013647744432091713,0.011003553867340088,0.5866062641143799,0.39791855216026306,0.4542742371559143,0.21724434196949005,0.1,0.0,0.1,0.06151629239320755,0.013318070210516453,0.012077776715159416,0.013647744432091713,0.011003553867340088,0.005951219704002142,0.9940487742424011,0.010770157910883427,0.0,0.0,0.0,0.07078873366117477,31.950973510742188,0.5,flow_agreement,latent_x0
150,150,0.7145450115203857,0.6339229345321655,1.0,-0.0038610417395830154,0.08290408551692963,-8.180411532521248e-05,0.002407645806670189,-0.0038610417395830154,0.08290408551692963,0.08290408551692963,null,null,null,null,log_ratio,1e-06,1.0,0.023533690720796585,0.02361549437046051,0.02945939637720585,0.02705175057053566,1.0,0.5306951403617859,5.467000185473572,0.7145450115203857,0.7145450115203857,0.023533690720796585,0.0,0.25,0.023533690720796585,0.05,0.0019389943918213248,1.0,0.0,0.0019389943918213248,0.013738594949245453,0.3125,0.9965360164642334,1.0890015363693237,-0.005925706587731838,0.0005814610049128532,0.12293531745672226,0.12293531745672226,0.12293531745672226,region,1.0,0.75,0.05,0.21601562201976776,0.05195312574505806,0.6832031607627869,833.9500732421875,both,1.0,0.75,0.05,0.030567623674869537,0.013591848313808441,0.0010520328069105744,0.023533690720796585,0.02945939637720585,0.02361549437046051,0.02705175057053566,0.6370385885238647,0.4948888421058655,0.5288486480712891,0.2801752984523773,0.1,0.0,0.1,0.0775064155459404,0.023533690720796585,0.02945939637720585,0.02361549437046051,0.02705175057053566,0.015025811269879341,0.984974205493927,0.024836961179971695,0.0,0.0,0.0,0.2990279793739319,18.853029251098633,0.5,flow_agreement,latent_x0
160,160,0.6493369340896606,0.5862623453140259,1.0,-0.021725673228502274,0.09578245878219604,-0.00011040607932955027,0.00028553977608680725,-0.021725673228502274,0.09578245878219604,0.09578245878219604,null,null,null,null,log_ratio,1e-06,1.0,0.0049333227798342705,0.005043728277087212,0.003130493685603142,0.0028449539095163345,1.0,0.5568423271179199,10.854597433398686,0.6493369340896606,0.6493369340896606,0.0049333227798342705,0.0,0.25,0.0049333227798342705,0.05,0.0002876373182516545,1.0,0.0,0.0002876373182516545,0.004602197092026472,0.0625,0.9781103134155273,1.1003670692443848,0.001802828861400485,4.378356970846653e-05,0.22835643589496613,0.22835643589496613,0.22835643589496613,region,1.0,0.75,0.05,0.24116210639476776,0.05732421949505806,0.648120105266571,912.91259765625,both,1.0,0.75,0.05,0.006330056581646204,0.002674016635864973,0.00031302444403991103,0.0049333227798342705,0.003130493685603142,0.005043728277087212,0.0028449539095163345,0.5867966413497925,0.3940258026123047,0.4580710828304291,0.23137705028057098,0.1,0.0,0.1,0.06254028528928757,0.0049333227798342705,0.003130493685603142,0.005043728277087212,0.0028449539095163345,0.03622047230601311,0.9637795090675354,0.03898271545767784,0.0,0.0,0.0,0.28143468499183655,24.301429748535156,0.5,flow_agreement,latent_x0
170,170,0.5567487478256226,0.4937567412853241,1.0,-0.0616503581404686,0.11956172436475754,-0.00013503766967914999,0.000540160748641938,-0.0616503581404686,0.11956172436475754,0.11956172436475754,null,null,null,null,log_ratio,1e-06,1.0,0.002115843817591667,0.002250881399959326,0.0048822071403265,0.00434204563498497,1.0,0.6124693751335144,21.985499693333377,0.5567487478256226,0.5567487478256226,0.002115843817591667,0.0,0.25,0.002115843817591667,0.05,0.00108072638977319,1.0,0.0,0.00108072638977319,0.01729162223637104,0.0625,0.9400067925453186,1.1244025230407715,-0.0027663628570735455,0.00010128098074346781,0.45770394802093506,0.45770394802093506,0.45770394802093506,region,1.0,0.75,0.05,0.20039062201976776,0.05507812649011612,0.692187488079071,807.8499755859375,both,1.0,0.75,0.05,0.00287710502743721,0.0010655921651050448,0.0001529459550511092,0.002115843817591667,0.0048822071403265,0.002250881399959326,0.00434204563498497,0.4949432611465454,0.42110827565193176,0.38745996356010437,0.19694629311561584,0.1,0.0,0.1,0.06180545687675476,0.002115843817591667,0.0048822071403265,0.002250881399959326,0.00434204563498497,0.023377126082777977,0.9766228795051575,0.028085602447390556,0.0,0.0,0.0,0.23402871191501617,22.334182739257812,0.5,flow_agreement,latent_x0
180,180,0.7048830389976501,0.6290991306304932,1.0,-0.007135037798434496,0.07769981026649475,-0.0006345431320369244,0.011684801429510117,-0.007135037798434496,0.07769981026649475,0.07769981026649475,null,null,null,null,log_ratio,1e-06,1.0,0.08887290209531784,0.08950744569301605,0.15589366853237152,0.1442088782787323,1.0,0.5331512689590454,2.6915743029515142,0.7048830389976501,0.7048830389976501,0.08887290209531784,0.0,0.25,0.08887290209531784,0.05,0.0006492119864560664,1.0,0.0,0.0006492119864560664,0.007218589540570974,0.125,0.9929107427597046,1.0810267925262451,-0.06702077388763428,0.002762559801340103,0.13279995322227478,0.13279995322227478,0.13279995322227478,region,1.0,0.75,0.05,0.16640625894069672,0.04731445387005806,0.742358386516571,696.1937255859375,both,1.0,0.75,0.05,0.11884582042694092,0.06256096065044403,0.0029986537992954254,0.08887290209531784,0.15589366853237152,0.08950744569301605,0.1442088782787323,0.6341919898986816,0.4797464609146118,0.47552603483200073,0.22716385126113892,0.1,0.0,0.1,0.07069103419780731,0.08887290209531784,0.15589366853237152,0.08950744569301605,0.1442088782787323,0.037028439342975616,0.962971568107605,0.0395289808511734,0.0,0.0,0.0,0.3184671700000763,20.320575714111328,0.5,flow_agreement,latent_x0
190,190,0.6083999872207642,0.5500646829605103,1.0,-0.038426801562309265,0.09795530140399933,-0.0002593712997622788,0.0009859021520242095,-0.038426801562309265,0.09795530140399933,0.09795530140399933,null,null,null,null,log_ratio,1e-06,1.0,0.006649027578532696,0.006908399052917957,0.01053598988801241,0.00955008901655674,1.0,0.5780023336410522,19.060086034348792,0.6083999872207642,0.6083999872207642,0.006649027578532696,0.0,0.25,0.006649027578532696,0.05,0.0009211922879330814,1.0,0.0,0.0009211922879330814,0.014739076606929302,0.0625,0.9624556303024292,1.1032347679138184,-0.0038869623094797134,0.0001816321164369583,0.314578115940094,0.314578115940094,0.314578115940094,region,1.0,0.75,0.05,0.20937500894069672,0.05039062723517418,0.692187488079071,813.6000366210938,both,1.0,0.75,0.05,0.009255507029592991,0.0022850651293992996,0.00018983842164743692,0.006649027578532696,0.01053598988801241,0.006908399052917957,0.00955008901655674,0.551318347454071,0.3713533580303192,0.47524651885032654,0.19946303963661194,0.1,0.0,0.1,0.057081639766693115,0.006649027578532696,0.01053598988801241,0.006908399052917957,0.00955008901655674,0.03224582597613335,0.9677541851997375,0.03548556566238403,0.0,0.0,0.0,0.21586355566978455,27.483999252319336,0.5,flow_agreement,latent_x0
