step,global_step,loss,dpo_loss,implicit_acc,win_gap,lose_gap,raw_win_gap,raw_lose_gap,norm_win_gap,norm_lose_gap,norm_lose_gap_clipped,adaptive_norm_win_gap,adaptive_norm_lose_gap,adaptive_norm_lose_gap_clipped,adaptive_norm_mode,gap_normalization,gap_eps,lose_gap_clip_tau,mse_w,ref_mse_w,mse_l,ref_mse_l,loser_dominant_ratio,sigma_term,grad_norm,total_loss,anchored_total_loss,sft_loss,sft_reg_weight,lose_gap_weight,winner_abs_reg,winner_abs_reg_weight,winner_gap_reg,winner_gap_reg_weight,winner_gap_reg_margin,relu_win_gap_mean,relu_win_gap_max,win_gap_positive_ratio,mse_w_over_ref_mse_w,mse_l_over_ref_mse_l,reward_margin,kl_divergence,inside_term_mean,inside_term_min,inside_term_max,loss_region_mode,region_mask_weight,region_boundary_weight,region_outside_weight,mask_area_ratio,boundary_area_ratio,outside_area_ratio,region_weight_sum,boundary_mode,mask_weight,boundary_weight,outside_weight,mask_region_mse,boundary_region_mse,outside_region_mse,region_weighted_mse_w,region_weighted_mse_l,region_weighted_ref_mse_w,region_weighted_ref_mse_l,L_base,L_prop,L_gen,L_boundary,lambda_prop,lambda_gen,lambda_boundary_extra,exp18_extra_loss,m_w,m_l,m_w_ref,m_l_ref,propagation_coverage,generate_area_ratio,prop_conf_mean,prop_conf_p10,prop_conf_p50,prop_conf_p90,avg_num_sources_used,propagated_region_psnr,tau_conf,confidence_mode,propagation_target_mode
100,100,0.714133083820343,0.6350715160369873,1.0,-0.006325054913759232,0.07104872167110443,-0.00018610735423862934,0.00319765810854733,-0.006325054913759232,0.07104872167110443,0.07104872167110443,null,null,null,null,log_ratio,1e-06,1.0,0.030877146869897842,0.031063251197338104,0.045379579067230225,0.04218192398548126,1.0,0.5300726890563965,6.154011945877409,0.714133083820343,0.714133083820343,0.030877146869897842,0.0,0.25,0.030877146869897842,0.05,0.0015131519176065922,1.0,0.0,0.0015131519176065922,0.014707829803228378,0.3125,0.9940088391304016,1.0758062601089478,-0.01450243778526783,0.0007528867572546005,0.1204361766576767,0.1204361766576767,0.1204361766576767,region,1.0,0.75,0.05,0.22431640326976776,0.05251464992761612,0.674072265625,855.625,both,1.0,0.75,0.05,0.03891332820057869,0.020226899534463882,0.001458788407035172,0.030877146869897842,0.045379579067230225,0.031063251197338104,0.04218192398548126,0.6381285190582275,0.3738848865032196,0.3229385018348694,0.22469134628772736,0.1,0.05,0.1,0.07600454986095428,0.030877146869897842,0.045379579067230225,0.031063251197338104,0.04218192398548126,0.9287436604499817,0.0712563619017601,0.9260392189025879,0.801960825920105,1.0,1.0,0.25538522005081177,17.354232788085938,0.5,oracle,latent_x0
110,110,0.6506471037864685,0.5755996108055115,1.0,-0.02344190701842308,0.1075391173362732,-0.0014952661003917456,0.011103547178208828,-0.02344190701842308,0.1075391173362732,0.1075391173362732,null,null,null,null,log_ratio,1e-06,1.0,0.06352854520082474,0.06502380967140198,0.10966312885284424,0.09855958074331284,1.0,0.5625784993171692,4.789716128111091,0.6506471037864685,0.6506471037864685,0.06352854520082474,0.0,0.25,0.06352854520082474,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.97700434923172,1.1126582622528076,-0.0461345836520195,0.002402067184448242,0.2516334354877472,0.2516334354877472,0.2516334354877472,region,1.0,0.75,0.05,0.16523437201976776,0.05078125,0.7359375357627869,706.949951171875,both,1.0,0.75,0.05,0.08923381567001343,0.0368974469602108,0.0017442144453525543,0.06352854520082474,0.10966312885284424,0.06502380967140198,0.09855958074331284,0.5787760615348816,0.40134087204933167,0.26252686977386475,0.18610596656799316,0.1,0.05,0.1,0.07187102735042572,0.06352854520082474,0.10966312885284424,0.06502380967140198,0.09855958074331284,0.9589056968688965,0.04109432175755501,0.9437575340270996,0.8671568632125854,1.0,1.0,0.3797333240509033,30.743961334228516,0.5,oracle,latent_x0
120,120,0.7037329077720642,0.611038088798523,1.0,-0.022099550813436508,0.05312288925051689,-0.00012267474085092545,0.00039089296478778124,-0.022099550813436508,0.05312288925051689,0.05312288925051689,null,null,null,null,log_ratio,1e-06,1.0,0.005172860808670521,0.005295535083860159,0.006271465681493282,0.005880572833120823,1.0,0.5441103577613831,22.90614361461814,0.7037329077720642,0.7037329077720642,0.005172860808670521,0.0,0.25,0.005172860808670521,0.05,0.0033291811123490334,1.0,0.0,0.0033291811123490334,0.022919626906514168,0.3125,0.9768344163894653,1.0664719343185425,-0.0010986054548993707,6.705475971102715e-05,0.17690137028694153,0.17690137028694153,0.17690137028694153,region,1.0,0.75,0.05,0.22431640326976776,0.05251464992761612,0.674072265625,855.625,both,1.0,0.75,0.05,0.006851977203041315,0.00241854228079319,0.0002224956260761246,0.005172860808670521,0.006271465681493282,0.005295535083860159,0.005880572833120823,0.614625871181488,0.4670504033565521,0.35376787185668945,0.24713623523712158,0.1,0.05,0.1,0.08910705149173737,0.005172860808670521,0.006271465681493282,0.005295535083860159,0.005880572833120823,0.9287436604499817,0.0712563619017601,0.9260392189025879,0.801960825920105,1.0,1.0,0.25538522005081177,17.354232788085938,0.5,oracle,latent_x0
130,130,0.7332765460014343,0.6482267379760742,1.0,-0.0064046564511954784,0.05003899335861206,-0.0001217197859659791,0.0011770850978791714,-0.0064046564511954784,0.05003899335861206,0.05003899335861206,null,null,null,null,log_ratio,1e-06,1.0,0.018030205741524696,0.01815192773938179,0.02004067227244377,0.018863584846258163,1.0,0.5236254334449768,8.696964480541203,0.7332765460014343,0.7332765460014343,0.018030205741524696,0.0,0.25,0.018030205741524696,0.05,0.005907447077333927,1.0,0.0,0.005907447077333927,0.04066390171647072,0.3125,0.9932942390441895,1.062399983406067,-0.0020104649011045694,0.00026384182274341583,0.0945720225572586,0.0945720225572586,0.0945720225572586,region,1.0,0.75,0.05,0.23361817002296448,0.05607910081744194,0.6583251953125,889.7969360351562,both,1.0,0.75,0.05,0.023815810680389404,0.008360503241419792,0.0007929637213237584,0.018030205741524696,0.02004067227244377,0.01815192773938179,0.018863584846258163,0.6550357341766357,0.4529642164707184,0.2571272552013397,0.20088037848472595,0.1,0.05,0.1,0.07824082672595978,0.018030205741524696,0.02004067227244377,0.01815192773938179,0.018863584846258163,0.9091297388076782,0.09087023138999939,0.9002523422241211,0.5614706873893738,1.0,1.0,0.3668869733810425,19.733564376831055,0.5,oracle,latent_x0
140,140,0.6695517897605896,0.6009459495544434,1.0,-0.009393295273184776,0.11764566600322723,-0.003406282514333725,0.07213093340396881,-0.009393295273184776,0.11764566600322723,0.11764566600322723,null,null,null,null,log_ratio,1e-06,1.0,0.3555904030799866,0.3589966893196106,0.6491780877113342,0.5770471692085266,1.0,0.5483543276786804,1.9222720921475285,0.6695517897605896,0.6695517897605896,0.3555904030799866,0.0,0.25,0.3555904030799866,0.05,0.0001453258446417749,1.0,0.0,0.0001453258446417749,0.0023252135142683983,0.0625,0.9905116558074951,1.125,-0.29358768463134766,0.0171811580657959,0.19402354955673218,0.19402354955673218,0.19402354955673218,region,1.0,0.75,0.05,0.24375000596046448,0.05898437649011612,0.6421875357627869,925.2000122070312,both,1.0,0.75,0.05,0.43425795435905457,0.2563703656196594,0.022751620039343834,0.3555904030799866,0.6491780877113342,0.3589966893196106,0.5770471692085266,0.6188707947731018,0.28431597352027893,0.18396390974521637,0.13051177561283112,0.1,0.05,0.1,0.050680972635746,0.3555904030799866,0.6491780877113342,0.3589966893196106,0.5770471692085266,0.9250816702842712,0.07491829991340637,0.9212412238121033,0.6921569108963013,1.0,1.0,0.26329314708709717,17.76326560974121,0.5,oracle,latent_x0
150,150,0.6770719885826111,0.6111041307449341,1.0,-0.015204865485429764,0.07679292559623718,-0.003391844220459461,0.018097298219799995,-0.015204865485429764,0.07679292559623718,0.07679292559623718,null,null,null,null,log_ratio,1e-06,1.0,0.22385427355766296,0.22724610567092896,0.22733736038208008,0.20924006402492523,1.0,0.5428981184959412,3.5649698914613137,0.6770719885826111,0.6770719885826111,0.22385427355766296,0.0,0.25,0.22385427355766296,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9850741624832153,1.0864906311035156,-0.0034830989316105843,0.0036763623356819153,0.1720154881477356,0.1720154881477356,0.1720154881477356,region,1.0,0.75,0.05,0.1806640625,0.05546874925494194,0.713671863079071,756.7250366210938,both,1.0,0.75,0.05,0.28406667709350586,0.1782212108373642,0.020410530269145966,0.22385427355766296,0.22733736038208008,0.22724610567092896,0.20924006402492523,0.6222968697547913,0.2916855812072754,0.19835665822029114,0.156887024641037,0.1,0.05,0.1,0.05477509647607803,0.22385427355766296,0.22733736038208008,0.22724610567092896,0.20924006402492523,0.9517766237258911,0.0482233501970768,0.9438852071762085,0.8965686559677124,1.0,1.0,0.3122974932193756,26.586380004882812,0.5,oracle,latent_x0
160,160,0.7348788976669312,0.6613762974739075,1.0,-0.0001644715666770935,0.05294589325785637,3.239838406443596e-06,0.0007041553035378456,-0.0001644715666770935,0.05294589325785637,0.05294589325785637,null,null,null,null,log_ratio,1e-06,1.0,0.005193167366087437,0.005189927294850349,0.013521036133170128,0.012816881760954857,1.0,0.5167449116706848,31.5336320183514,0.7348788976669312,0.7348788976669312,0.005193167366087437,0.0,0.25,0.005193167366087437,0.05,0.008044585585594177,1.0,0.0,0.008044585585594177,0.029711535200476646,0.4375,1.0006242990493774,1.0549396276474,-0.008327868767082691,0.00017684884369373322,0.0670047253370285,0.0670047253370285,0.0670047253370285,region,1.0,0.75,0.05,0.673828125,0.04921875149011612,0.2265625,1945.25,both,1.0,0.75,0.05,0.005640315357595682,0.001823337166570127,0.0008190046064555645,0.005193167366087437,0.013521036133170128,0.005189927294850349,0.012816881760954857,0.6696805357933044,0.311079204082489,0.2844778895378113,0.19866520166397095,0.1,0.05,0.1,0.06519833952188492,0.005193167366087437,0.013521036133170128,0.005189927294850349,0.012816881760954857,0.9853694438934326,0.014630528166890144,0.9841076731681824,1.0,1.0,1.0,0.04261891916394234,24.062503814697266,0.5,oracle,latent_x0
170,170,0.6801103353500366,0.5896587371826172,1.0,-0.0021215989254415035,0.16732221841812134,-6.679759826511145e-05,0.006531992927193642,-0.0021215989254415035,0.16732221841812134,0.16732221841812134,null,null,null,null,log_ratio,1e-06,1.0,0.03088255226612091,0.03094935044646263,0.042449213564395905,0.03591722249984741,1.0,0.5547201633453369,6.258608274786175,0.6801103353500366,0.6801103353500366,0.03088255226612091,0.0,0.25,0.03088255226612091,0.05,0.0013232843484729528,1.0,0.0,0.0013232843484729528,0.006402930710464716,0.3125,0.9978417158126831,1.1818623542785645,-0.011566661298274994,0.0016162972897291183,0.21976076066493988,0.21976076066493988,0.21976076066493988,region,1.0,0.75,0.05,0.20607911050319672,0.053955078125,0.6897949576377869,815.7781372070312,both,1.0,0.75,0.05,0.03830525651574135,0.02395806647837162,0.002195561770349741,0.03088255226612091,0.042449213564395905,0.03094935044646263,0.03591722249984741,0.5925261378288269,0.4520353376865387,0.3314395844936371,0.25808659195899963,0.1,0.05,0.1,0.08758417516946793,0.03088255226612091,0.042449213564395905,0.03094935044646263,0.03591722249984741,0.9495998620986938,0.050400152802467346,0.9357746243476868,0.7985293865203857,1.0,1.0,0.2940533757209778,25.41230583190918,0.5,oracle,latent_x0
180,180,0.5147820115089417,0.45715630054473877,1.0,-0.08756478130817413,0.09172812849283218,-0.0030662016943097115,0.009151828475296497,-0.08756478130817413,0.09172812849283218,0.09172812849283218,null,null,null,null,log_ratio,1e-06,1.0,0.03361161798238754,0.03667781874537468,0.10365933179855347,0.09450750052928925,1.0,0.634711742401123,12.551935212156575,0.5147820115089417,0.5147820115089417,0.03361161798238754,0.0,0.25,0.03361161798238754,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.916401743888855,1.096837043762207,-0.07004771381616592,0.0015214085578918457,0.5524840354919434,0.5524840354919434,0.5524840354919434,region,1.0,0.75,0.05,0.18256835639476776,0.0535888671875,0.712231457233429,760.5250854492188,both,1.0,0.75,0.05,0.04440104216337204,0.022792046889662743,0.002284150803461671,0.03361161798238754,0.10365933179855347,0.03667781874537468,0.09450750052928925,0.4588368833065033,0.2761043906211853,0.23931299149990082,0.16369041800498962,0.1,0.05,0.1,0.05594513565301895,0.03361161798238754,0.10365933179855347,0.03667781874537468,0.09450750052928925,0.9605921506881714,0.03940783813595772,0.9616187810897827,1.0,1.0,1.0,0.07193602621555328,29.970355987548828,0.5,oracle,latent_x0
190,190,0.6844415664672852,0.6010994911193848,1.0,-0.015897374600172043,0.09218370169401169,-0.0020895241759717464,0.02044595777988434,-0.015897374600172043,0.09218370169401169,0.09218370169401169,null,null,null,null,log_ratio,1e-06,1.0,0.13290566205978394,0.13499517738819122,0.2299214005470276,0.20947544276714325,1.0,0.5485259294509888,3.2793040702085716,0.6844415664672852,0.6844415664672852,0.13290566205978394,0.0,0.25,0.13290566205978394,0.05,0.0009441017173230648,1.0,0.0,0.0009441017173230648,0.01070683728903532,0.125,0.9845215678215027,1.0976054668426514,-0.09701575338840485,0.004589110612869263,0.19471648335456848,0.19471648335456848,0.19471648335456848,region,1.0,0.75,0.05,0.18203125894069672,0.05078125,0.719921886920929,746.4000244140625,both,1.0,0.75,0.05,0.1726805865764618,0.09675852209329605,0.005608576815575361,0.13290566205978394,0.2299214005470276,0.13499517738819122,0.20947544276714325,0.6086888313293457,0.4093697965145111,0.29343000054359436,0.20144224166870117,0.1,0.05,0.1,0.07575270533561707,0.13290566205978394,0.2299214005470276,0.13499517738819122,0.20947544276714325,0.9315374493598938,0.06846252083778381,0.9173216819763184,0.6844118237495422,1.0,1.0,0.3864684998989105,20.614990234375,0.5,oracle,latent_x0
