candidate_id,scene_group,sample_id,auto_classification,page,raw_output_mp4,side_by_side_mp4,review_sheet,temporal_strip_16
BLENDER_DESERT004_00001__exp44seed10_2026092786,BLENDER_DESERT004,BLENDER_DESERT004_00001,SUCCESSFUL_REMOVAL_CANDIDATE,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/review_pages_selected/exp44_targeted_visual_review_page_001.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_DESERT004/BLENDER_DESERT004_00001/seed10_2026092786/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_DESERT004/BLENDER_DESERT004_00001/seed10_2026092786/evidence/side_by_side.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_DESERT004/BLENDER_DESERT004_00001/seed10_2026092786/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_DESERT004/BLENDER_DESERT004_00001/seed10_2026092786/evidence/temporal_strip_16.jpg
BLENDER_DESERT004_00001__exp44seed11_2026092787,BLENDER_DESERT004,BLENDER_DESERT004_00001,SUCCESSFUL_REMOVAL_CANDIDATE,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/review_pages_selected/exp44_targeted_visual_review_page_001.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_DESERT004/BLENDER_DESERT004_00001/seed11_2026092787/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_DESERT004/BLENDER_DESERT004_00001/seed11_2026092787/evidence/side_by_side.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_DESERT004/BLENDER_DESERT004_00001/seed11_2026092787/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_DESERT004/BLENDER_DESERT004_00001/seed11_2026092787/evidence/temporal_strip_16.jpg
BLENDER_FOREST009_00013__exp44seed8_2026138172,BLENDER_FOREST009,BLENDER_FOREST009_00013,SUCCESSFUL_REMOVAL_CANDIDATE,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/review_pages_selected/exp44_targeted_visual_review_page_001.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed8_2026138172/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed8_2026138172/evidence/side_by_side.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed8_2026138172/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed8_2026138172/evidence/temporal_strip_16.jpg
BLENDER_FOREST013_00008__exp44seed0_2026104953,BLENDER_FOREST013,BLENDER_FOREST013_00008,MEDIUM_HARD_REMOVAL,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/review_pages_selected/exp44_targeted_visual_review_page_001.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed0_2026104953/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed0_2026104953/evidence/side_by_side.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed0_2026104953/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed0_2026104953/evidence/temporal_strip_16.jpg
BLENDER_FOREST013_00008__exp44seed1_2026104954,BLENDER_FOREST013,BLENDER_FOREST013_00008,MEDIUM_HARD_REMOVAL,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/review_pages_selected/exp44_targeted_visual_review_page_001.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed1_2026104954/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed1_2026104954/evidence/side_by_side.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed1_2026104954/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed1_2026104954/evidence/temporal_strip_16.jpg
BLENDER_FOREST013_00008__exp44seed2_2026104955,BLENDER_FOREST013,BLENDER_FOREST013_00008,MEDIUM_HARD_REMOVAL,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/review_pages_selected/exp44_targeted_visual_review_page_001.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed2_2026104955/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed2_2026104955/evidence/side_by_side.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed2_2026104955/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed2_2026104955/evidence/temporal_strip_16.jpg
BLENDER_FOREST013_00008__exp44seed5_2026104958,BLENDER_FOREST013,BLENDER_FOREST013_00008,MEDIUM_HARD_REMOVAL,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/review_pages_selected/exp44_targeted_visual_review_page_002.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed5_2026104958/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed5_2026104958/evidence/side_by_side.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed5_2026104958/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed5_2026104958/evidence/temporal_strip_16.jpg
BLENDER_FOREST013_00008__exp44seed6_2026104959,BLENDER_FOREST013,BLENDER_FOREST013_00008,MEDIUM_HARD_REMOVAL,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/review_pages_selected/exp44_targeted_visual_review_page_002.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed6_2026104959/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed6_2026104959/evidence/side_by_side.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed6_2026104959/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed6_2026104959/evidence/temporal_strip_16.jpg
BLENDER_FOREST013_00008__exp44seed7_2026104960,BLENDER_FOREST013,BLENDER_FOREST013_00008,MEDIUM_HARD_REMOVAL,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/review_pages_selected/exp44_targeted_visual_review_page_002.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed7_2026104960/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed7_2026104960/evidence/side_by_side.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed7_2026104960/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed7_2026104960/evidence/temporal_strip_16.jpg
BLENDER_FOREST013_00008__exp44seed8_2026104961,BLENDER_FOREST013,BLENDER_FOREST013_00008,MEDIUM_HARD_REMOVAL,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/review_pages_selected/exp44_targeted_visual_review_page_002.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed8_2026104961/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed8_2026104961/evidence/side_by_side.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed8_2026104961/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed8_2026104961/evidence/temporal_strip_16.jpg
