label,split,sample_id,source_group,source_type,classification,model,step0_frames,step_frames,step0_raw_output_mp4,step_raw_output_mp4,step0_temporal_strip_16,step_temporal_strip_16,comparison_strip,pixel_diff_mean_review_frames,review_frame_count,step0_full_psnr,step_full_psnr,delta_full_psnr,step0_mask_psnr,step_mask_psnr,delta_mask_psnr,step0_boundary_psnr,step_boundary_psnr,delta_boundary_psnr,step0_outside_psnr,step_outside_psnr,delta_outside_psnr,step0_outside_mae,step_outside_mae,delta_outside_mae,step0_temporal_diff_mae,step_temporal_diff_mae,delta_temporal_diff_mae,experiment_label
exp37_r1_localdpo_badnoise,train,REAL_ENV068_00002_001_01,REAL_ENV068_00002,REAL,MEDIUM_HARD_ELIGIBLE,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV068_00002_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV068_00002_001_01/step/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV068_00002_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV068_00002_001_01/step/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV068_00002_001_01/step0/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV068_00002_001_01/step/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV068_00002_001_01/step0_vs_step_strip_16.jpg,2.913407564163208,16,27.851902712712796,26.493824077767595,-1.3580786349452012,22.833100435214355,22.901475615212476,0.06837517999812093,23.582724899349422,23.714489246939145,0.13176434758972277,27.85518527847988,26.495438958297257,-1.359746320182623,7.908872800714829,9.186071283677045,1.2771984829622154,3.6244577318429947,3.6442605555057526,0.019802823662757874,exp37_r1_localdpo_badnoise
exp37_r1_localdpo_badnoise,train,REAL_ENV082_00001_001_03,REAL_ENV082_00001,REAL,HARD_BUT_PLAUSIBLE,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV082_00001_001_03/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV082_00001_001_03/step/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV082_00001_001_03/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV082_00001_001_03/step/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV082_00001_001_03/step0/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV082_00001_001_03/step/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV082_00001_001_03/step0_vs_step_strip_16.jpg,5.6825807094573975,16,16.05878523725501,16.395591833061,0.33680659580599226,14.864056663282007,15.21897299440358,0.35491633112157395,16.748151392101715,16.791099102139434,0.04294771003771913,18.533783337353245,18.851023283955108,0.3172399466018625,28.779396057128906,28.15966303208295,-0.6197330250459565,3.2373784482479095,2.542795903980732,-0.6945825442671776,exp37_r1_localdpo_badnoise
exp37_r1_localdpo_badnoise,train,REAL_ENV080_00003_001_01,REAL_ENV080_00003,REAL,MEDIUM_HARD_ELIGIBLE,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV080_00003_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV080_00003_001_01/step/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV080_00003_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV080_00003_001_01/step/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV080_00003_001_01/step0/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV080_00003_001_01/step/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV080_00003_001_01/step0_vs_step_strip_16.jpg,2.601470549901326,16,28.15974656801313,28.750614518987238,0.5908679509741077,23.10929289323531,23.603207457851404,0.4939145646160945,25.934474053030712,27.36856569907114,1.4340916460404287,31.150681450023058,31.767450841234062,0.6167693912110046,5.416925402248607,4.9536049786735985,-0.46332042357500836,1.216777328401804,1.131661094725132,-0.08511623367667198,exp37_r1_localdpo_badnoise
exp37_r1_localdpo_badnoise,train,REAL_ENV084_00002_001_01,REAL_ENV084_00002,REAL,HARD_BUT_PLAUSIBLE,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV084_00002_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV084_00002_001_01/step/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV084_00002_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV084_00002_001_01/step/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV084_00002_001_01/step0/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV084_00002_001_01/step/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV084_00002_001_01/step0_vs_step_strip_16.jpg,3.4383768240610757,16,16.190162097699293,16.77338411630681,0.5832220186075183,14.130597731505112,14.759812300647143,0.6292145691420306,24.152075554871097,23.54394830845819,-0.6081272464129057,23.38710927463425,23.482892524623825,0.09578324998957655,15.556605114656335,15.327752281637753,-0.22885283301858195,0.9807023964822292,0.9633955173194408,-0.01730687916278839,exp37_r1_localdpo_badnoise
exp37_r1_localdpo_badnoise,train,REAL_ENV086_00002_001_01,REAL_ENV086_00002,REAL,MEDIUM_HARD_ELIGIBLE,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV086_00002_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV086_00002_001_01/step/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV086_00002_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV086_00002_001_01/step/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV086_00002_001_01/step0/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV086_00002_001_01/step/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV086_00002_001_01/step0_vs_step_strip_16.jpg,3.7033532460530596,16,26.20273289100128,25.563986470446444,-0.6387464205548348,25.48844443575316,24.799036434936802,-0.689408000816357,25.937962301112776,25.4500180113476,-0.4879442897651778,26.2028168771957,25.56401356034055,-0.638803316855153,8.620903491973877,9.663328843958238,1.0424253519843614,5.264479577541351,5.053554177284241,-0.2109254002571106,exp37_r1_localdpo_badnoise
exp37_r1_localdpo_badnoise,train,REAL_ENV086_00001_001_01,REAL_ENV086_00001,REAL,MEDIUM_HARD_ELIGIBLE,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV086_00001_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV086_00001_001_01/step/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV086_00001_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV086_00001_001_01/step/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV086_00001_001_01/step0/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV086_00001_001_01/step/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV086_00001_001_01/step0_vs_step_strip_16.jpg,4.421464999516805,16,20.01757139473294,20.671231702139796,0.6536603074068559,17.70535994572855,18.756760210250754,1.0514002645222043,19.673046095502393,19.95694304319379,0.28389694769139595,22.369955748379695,22.44710819246877,0.07715244408907651,13.054393039030188,13.375128128949333,0.320735089919145,10.374248057603836,9.846814453601837,-0.5274336040019989,exp37_r1_localdpo_badnoise
exp37_r1_localdpo_badnoise,train,REAL_ENV099_00001_001_01,REAL_ENV099_00001,REAL,MEDIUM_HARD_ELIGIBLE,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV099_00001_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV099_00001_001_01/step/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV099_00001_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV099_00001_001_01/step/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV099_00001_001_01/step0/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV099_00001_001_01/step/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV099_00001_001_01/step0_vs_step_strip_16.jpg,2.6972111066182456,16,26.346145178056958,26.5534339059955,0.20728872793854336,21.779818609160294,22.97900210644215,1.1991834972818545,27.61667242238292,26.91233151078429,-0.7043409115986279,29.375661417494022,28.42221301142898,-0.9534484060650428,5.402748444501092,6.443664747125962,1.0409163026248702,1.3843817636370659,1.2891932353377342,-0.09518852829933167,exp37_r1_localdpo_badnoise
exp37_r1_localdpo_badnoise,train,REAL_ENV087_00001_001_01,REAL_ENV087_00001,REAL,HARD_BUT_PLAUSIBLE,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV087_00001_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV087_00001_001_01/step/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV087_00001_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV087_00001_001_01/step/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV087_00001_001_01/step0/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV087_00001_001_01/step/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV087_00001_001_01/step0_vs_step_strip_16.jpg,4.146713336308797,16,19.864233081314236,19.76949833161068,-0.09473474970355511,15.970979627074264,15.800893452598938,-0.17008617447532615,18.97023808146858,19.101793277900214,0.13155519643163416,23.675447233276202,23.752078796318866,0.07663156304266394,12.367767838870778,12.355985978070427,-0.01178186080035104,6.515603750944138,6.258809983730316,-0.2567937672138214,exp37_r1_localdpo_badnoise
exp37_r1_localdpo_badnoise,heldout,BLENDER_RIVER016_00001,BLENDER_RIVER016,BLENDER,MEDIUM_HARD_ELIGIBLE,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/BLENDER_RIVER016_00001/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/BLENDER_RIVER016_00001/step/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/BLENDER_RIVER016_00001/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/BLENDER_RIVER016_00001/step/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/BLENDER_RIVER016_00001/step0/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/BLENDER_RIVER016_00001/step/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/BLENDER_RIVER016_00001/step0_vs_step_strip_16.jpg,3.7961961428324384,16,23.852157079550064,23.329410549365747,-0.5227465301843175,12.273736224410461,12.066723156885049,-0.2070130675254127,14.232995179483309,14.245708966074112,0.012713786590802911,26.109498471761746,25.354865164864325,-0.7546333068974214,7.742384153253892,9.084845094119801,1.3424609408659096,3.9316118210554123,3.5943536162376404,-0.3372582048177719,exp37_r1_localdpo_badnoise
exp37_r1_localdpo_badnoise,heldout,BLENDER_STREET006_00002,BLENDER_STREET006,BLENDER,MEDIUM_HARD_ELIGIBLE,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/BLENDER_STREET006_00002/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/BLENDER_STREET006_00002/step/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/BLENDER_STREET006_00002/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/BLENDER_STREET006_00002/step/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/BLENDER_STREET006_00002/step0/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/BLENDER_STREET006_00002/step/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/BLENDER_STREET006_00002/step0_vs_step_strip_16.jpg,1.8856581846872964,16,22.86090634622607,22.699531230928297,-0.1613751152977727,10.788845143809473,10.64847765675178,-0.1403674870576932,11.22607906468578,11.014626700608016,-0.2114523640777648,24.561478651536415,24.397836898290283,-0.16364175324613228,4.022311252706191,5.141412061803481,1.11910080909729,0.947857778519392,0.8788503743708134,-0.06900740414857864,exp37_r1_localdpo_badnoise
exp37_r1_localdpo_badnoise,heldout,REAL_ENV087_00002_001_01,REAL_ENV087_00002,REAL,MEDIUM_HARD_ELIGIBLE,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV087_00002_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV087_00002_001_01/step/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV087_00002_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV087_00002_001_01/step/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV087_00002_001_01/step0/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV087_00002_001_01/step/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV087_00002_001_01/step0_vs_step_strip_16.jpg,4.3815852006276454,16,22.258304597494295,22.257703426047467,-0.0006011714468279195,20.228281330640456,20.152594988890737,-0.07568634174971933,20.827311477007452,20.767734676108667,-0.059576800898785365,22.626225355407286,22.645127401538357,0.01890204613107116,13.244395873125862,13.314183066872989,0.06978719374712661,11.845959961414337,11.302761048078537,-0.5431989133358002,exp37_r1_localdpo_badnoise
exp37_r1_localdpo_badnoise,heldout,REAL_ENV103_00001_001_01,REAL_ENV103_00001,REAL,MEDIUM_HARD_ELIGIBLE,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV103_00001_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV103_00001_001_01/step/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV103_00001_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV103_00001_001_01/step/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV103_00001_001_01/step0/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV103_00001_001_01/step/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV103_00001_001_01/step0_vs_step_strip_16.jpg,2.048910220464071,16,26.84801448382689,27.980499018367517,1.1324845345406267,21.969660646583584,23.32730641673052,1.3576457701469344,31.82822708034364,31.537393958815052,-0.2908331215285891,35.9318239659971,35.29547995053027,-0.6363440154668254,2.9353677805732277,3.12808754864861,0.19271976807538227,1.3097909316420555,1.2508587911725044,-0.058932140469551086,exp37_r1_localdpo_badnoise
