model_label,video,frames,whole_video_psnr,whole_video_ssim,mask_region_psnr,mask_region_ssim,strict_mask_pixel_psnr,boundary_pixel_psnr,outside_diff_mean,outside_diff_max,whole_video_lpips,ewarp,flow_conf_mean,valid_flow_ratio,mean_flow_magnitude,gate_mean,gate_p10,gate_p50,gate_p90,nonzero_gate_ratio
SFT48000_baseline,dog,24,33.836373739375404,0.9659430718682582,26.503152228354026,0.8098358962048428,22.69291710826664,27.161375452767675,0.0,0.0,0.01505918032489717,2.9941671882229652,,,,,,,,
SFT48000_baseline,drift-chicane,24,34.099912504096174,0.9471654212109852,27.859017127692812,0.7588685815117143,25.37935497157642,28.558686861940657,0.0,0.0,0.02625498260992269,2.1943355627034022,,,,,,,,
SFT48000_baseline,drift-straight,24,30.67833112128511,0.9762019063315547,24.663926207159307,0.8852554783595759,21.55086091607367,25.59458795546284,0.0,0.0,0.02125864871777594,16.32980467832607,,,,,,,,
SFT48000_baseline,drift-turn,24,32.31193829201849,0.9805669409162111,21.506532878914996,0.7624958818505044,19.554665374348403,23.45624179399456,0.0,0.0,0.014728177028397718,9.380154888672024,,,,,,,,
SFT48000_baseline,elephant,24,31.97776606175771,0.9836651915119322,21.786808403494195,0.7996993048762979,18.445561213995628,23.4661421412242,0.0,0.0,0.015201705663154522,5.672412013392086,,,,,,,,
SFT48000_baseline,goat,24,30.78163293267097,0.9713680685280957,20.958920602275285,0.7413674258362687,17.741068429729278,25.033072341061224,0.0,0.0,0.013154039159417152,12.847587790178217,,,,,,,,
SFT48000_baseline,hike,24,33.47330105915433,0.9790793757843499,24.624833004917736,0.7783166388206663,22.022730805997202,31.09480939828295,0.0,0.0,0.016175404889509082,5.18213331942325,,,,,,,,
SFT48000_baseline,hockey,24,45.22660478779566,0.9938548553580467,35.97646694710439,0.9318438353589237,33.553393740976496,37.064185704554205,0.0,0.0,0.0065304737266463535,3.1191290295480383,,,,,,,,
SFT48000_baseline,horsejump-high,24,23.82091937901031,0.9341746934260978,17.47042268565438,0.7540887336765189,14.685904574142569,23.311421020099147,0.0,0.0,0.03695956369241079,9.019513857429441,,,,,,,,
SFT48000_baseline,horsejump-low,24,28.07259284879366,0.9527876812672985,19.50378943077075,0.6846012727732852,16.702009693793652,21.87861124065208,0.0,0.0,0.02118882560171187,4.998850271753643,,,,,,,,
SFT48000_baseline,kite-surf,24,35.06371607687564,0.9847859286693899,26.44674305853847,0.8624716595120189,23.27064038487458,28.81428899699294,0.0,0.0,0.012084050647293528,3.6763916014815154,,,,,,,,
SFT48000_baseline,kite-walk,24,40.875600350040926,0.9921366039011194,28.16861720516134,0.565691235931146,26.529039952497413,32.852865860980444,0.0,0.0,0.0035564000330244503,2.9866471076789107,,,,,,,,
SFT48000_baseline,libby,24,42.780100440464196,0.9954153226932627,32.566322081895386,0.9387650567512944,27.882663967679147,31.46569332009169,0.0,0.0,0.004825105842125292,5.655495409408341,,,,,,,,
SFT48000_baseline,mallard-fly,24,27.8791736683873,0.8823264726092935,21.156309721160696,0.44300683775353517,19.39421521609964,24.315106091996466,0.0,0.0,0.027630990681548912,3.83652209142304,,,,,,,,
SFT48000_baseline,mallard-water,24,32.66252350940738,0.9544760601053642,22.576220187925514,0.5588627087128742,19.769585245171424,24.65362513513121,0.0,0.0,0.011608597686669478,12.239605755261753,,,,,,,,
SFT48000_baseline,motocross-bumps,24,36.33332128874136,0.9755366461623067,28.84127548658762,0.8619338967962041,26.188081552890182,31.113667759207953,0.0,0.0,0.013223940273746848,1.4326813549775146,,,,,,,,
SFT48000_baseline,motocross-jump,24,30.257733251744227,0.9542731669733424,24.331275043919167,0.8305869135322176,21.043747340532743,26.754873085164345,0.0,0.0,0.02877112218023588,20.68856702712567,,,,,,,,
SFT48000_baseline,motorbike,24,40.91098418349035,0.9943275367040639,29.716539922841548,0.9119225124617238,27.76193651196863,29.700941191797412,0.0,0.0,0.004389767729056378,3.0637860207049092,,,,,,,,
SFT48000_baseline,paragliding,24,37.54166906543133,0.9790228465610132,28.68805686511621,0.8073272092118587,25.580816507682,29.931461993460804,0.0,0.0,0.014618164432855943,1.537756629936073,,,,,,,,
SFT48000_baseline,paragliding-launch,24,38.70313357632859,0.9891978481278514,29.030601726567458,0.9194256446158487,27.297954289210452,30.833196145203402,0.0,0.0,0.006489636997381846,3.312848224912001,,,,,,,,
SFT48000_baseline,parkour,24,28.010510015832125,0.948813903115718,20.72485633775805,0.7024504006222715,18.32241203894404,25.956183800332884,0.0,0.0,0.028550867068891723,7.5604332125057345,,,,,,,,
SFT48000_baseline,rollerblade,24,27.64083234540541,0.947196350839934,18.499978632471343,0.5238276543983754,16.122462078979957,23.798038297891534,0.0,0.0,0.02414045009451608,5.107878211318799,,,,,,,,
SFT48000_baseline,scooter-black,24,31.174471075506045,0.9904418709177092,21.275084335585003,0.9239733144139967,17.715337342326226,21.326895876712516,0.0,0.0,0.006840242829639465,42.377408431923904,,,,,,,,
SFT48000_baseline,scooter-gray,24,29.094570940252925,0.9745450141082719,23.69070019454968,0.9082186819531616,21.070673116615676,25.541951313960812,0.0,0.0,0.026724120990062755,10.000066872200241,,,,,,,,
SFT48000_baseline,soapbox,24,36.19156771907485,0.9919971165942195,24.076012157163174,0.9132952210288576,21.61810292142587,26.054140643564363,0.0,0.0,0.006418444546094785,2.5213206308367457,,,,,,,,
SFT48000_baseline,stroller,24,32.68152248918471,0.9819975323009679,24.137953102504955,0.8800162548570061,21.85083204413735,25.612117448227725,0.0,0.0,0.013534358935430646,3.7687135374416476,,,,,,,,
SFT48000_baseline,surf,24,35.39201469007822,0.9826156643966847,28.28083169247417,0.9262710783110756,24.82070363703271,29.33643464549131,0.0,0.0,0.009366762591525912,12.553933764929358,,,,,,,,
SFT48000_baseline,swing,24,34.36485004130747,0.9829622951503666,23.962218241134916,0.8582539274666606,21.726078033411074,25.97296961567061,0.0,0.0,0.008762135073387375,4.312006493463465,,,,,,,,
SFT48000_baseline,tennis,24,34.84096191887483,0.9858701863096737,24.003165204422118,0.8387462070580063,21.816396649066274,25.78740196734822,0.0,0.0,0.00807390686046953,4.731978998398003,,,,,,,,
SFT48000_baseline,train,24,28.699214459634273,0.9458798178838593,22.581016173463084,0.7415299349917385,19.800004072877943,26.198952771835522,0.0,0.0,0.019989626792569954,7.783355879718843,,,,,,,,
Exp11_boundary_outer_b075_S2,boat,24,26.52500697431509,0.9316638309940526,20.394109508249056,0.7419046305259199,18.649749984448416,25.926744627037568,0.0,0.0,0.03939306487639745,3.075382024373697,,,,,,,,
Exp11_boundary_outer_b075_S2,rhino,24,26.31499513133741,0.9455117679126325,18.356509106315833,0.6535264390109482,15.477198416884685,24.48166346543613,0.0,0.0,0.025940702529624104,3.0968126172766737,,,,,,,,
Exp11_boundary_outer_b075_S2,dog-agility,24,27.03692800101527,0.9574467403393871,20.3669200184055,0.7522879857778912,17.335945834425875,26.656146289572913,0.0,0.0,0.023935319778199,23.18454679587613,,,,,,,,
Exp11_boundary_outer_b075_S2,blackswan,24,32.89542981923848,0.96735112872449,24.491278118397144,0.769373506154109,21.85644583834582,27.193586561473136,0.0,0.0,0.017289210072097678,4.84336272853872,,,,,,,,
Exp11_boundary_outer_b075_S2,lucia,24,34.03644937223216,0.9874127360760192,22.693916706380914,0.8344256861937621,19.387895537624836,25.155086500036933,0.0,0.0,0.008849121630191803,5.8891660452860854,,,,,,,,
Exp11_boundary_outer_b075_S2,dance-jump,24,34.437692732276176,0.982036075771139,26.34036107760733,0.8839322721345813,22.71057754823317,26.7241031597343,0.0,0.0,0.011161139816977084,4.111785198683324,,,,,,,,
Exp11_boundary_outer_b075_S2,flamingo,24,33.964553023125184,0.9882887112490231,22.65045776125676,0.8352415193953301,20.11391557806501,23.973451153448696,0.0,0.0,0.008089797823534658,3.6243052404049947,,,,,,,,
Exp11_boundary_outer_b075_S2,soccerball,24,23.69845188057864,0.9391169250463096,15.755644373736844,0.6186920327497164,12.509518971962676,20.00881152805245,0.0,0.0,0.03156109635407726,7.448754030401292,,,,,,,,
Exp11_boundary_outer_b075_S2,camel,24,25.51445175099532,0.938668851100411,20.120745039932416,0.744193533785587,17.694821959390598,23.29033696168621,0.0,0.0,0.03503129817545414,12.95268855503072,,,,,,,,
Exp11_boundary_outer_b075_S2,car-roundabout,24,33.87305573870268,0.9950881152985606,21.532223678369004,0.9019239991472396,19.583103869677995,23.16714733907536,0.0,0.0,0.00525303619603316,15.080396288438983,,,,,,,,
Exp11_boundary_outer_b075_S2,bear,24,33.53283891395883,0.9914988978075376,22.771580715252657,0.8384596386323947,19.753787322315933,24.21651139296556,0.0,0.0,0.008410968449121961,3.123315739566865,,,,,,,,
Exp11_boundary_outer_b075_S2,bmx-bumps,24,32.74548764870904,0.9823617768093801,25.603178494876857,0.8856701332828593,22.729540978640063,27.081385968652427,0.0,0.0,0.01518900836041818,6.693052492387917,,,,,,,,
Exp11_boundary_outer_b075_S2,bmx-trees,24,39.64094130294716,0.9963962031614266,28.890152241056057,0.8788964867384547,25.604408864134673,29.18054711045892,0.0,0.0,0.005350063933292404,3.741351280199445,,,,,,,,
Exp11_boundary_outer_b075_S2,breakdance,24,26.13421651041052,0.9600928692094589,16.882316039385774,0.6244077790933532,13.424888995801117,18.195774087648623,0.0,0.0,0.01980419138756891,7.20738295627677,,,,,,,,
Exp11_boundary_outer_b075_S2,breakdance-flare,24,31.517205554448907,0.9734171333345935,23.352320460800303,0.8431638122171815,19.346071616469207,26.301962434530196,0.0,0.0,0.01690037129446864,2.535819359447645,,,,,,,,
Exp11_boundary_outer_b075_S2,bus,24,31.159591157975722,0.9932659307281745,19.280209902496708,0.9285638105930535,16.506147995726696,20.719849678606746,0.0,0.0,0.005370345897972584,3.0286297019895003,,,,,,,,
Exp11_boundary_outer_b075_S2,car-shadow,24,46.84662473412171,0.9941682394853973,38.54679584755659,0.948648232111078,35.630064856902614,39.35649278431372,0.0,0.0,0.005994027383470287,2.636323237548704,,,,,,,,
Exp11_boundary_outer_b075_S2,car-turn,24,33.18135854766401,0.9694678778969044,24.927165227968445,0.837459445232172,22.360293764365366,28.132313049496506,0.0,0.0,0.017592361274485786,2.2562713180061267,,,,,,,,
Exp11_boundary_outer_b075_S2,cows,24,26.6685903545392,0.9740460626930041,17.888662140743644,0.6894231126550879,15.202196656293102,22.200855174184664,0.0,0.0,0.016281583385231595,8.355645807055026,,,,,,,,
Exp11_boundary_outer_b075_S2,dance-twirl,24,31.118967851003827,0.9817795990230006,19.445141002011486,0.8578573018633673,16.261451982325337,20.408370510597383,0.0,0.0,0.009169210776841888,6.47069278942502,,,,,,,,
Exp11_boundary_outer_b075_S2,dog,24,33.73842765340285,0.9658705101887287,26.405206142381473,0.8109312905608155,22.59497102229409,27.270911903449104,0.0,0.0,0.014224231825210154,3.032250734774963,,,,,,,,
Exp11_boundary_outer_b075_S2,drift-chicane,24,34.291164050764195,0.9481530340303742,28.050268674360847,0.7591849575058377,25.57060651824445,29.132236463739172,0.0,0.0,0.025286199214557808,2.194611644169883,,,,,,,,
Exp11_boundary_outer_b075_S2,drift-straight,24,30.642997693340234,0.9769321622717356,24.62859277921443,0.8890007504711526,21.515527488128786,25.625974941448444,0.0,0.0,0.01948643778450787,16.42019534483552,,,,,,,,
Exp11_boundary_outer_b075_S2,drift-turn,24,32.2821675066517,0.9802706118097534,21.476762093548206,0.7565976872942355,19.524894588981617,23.63588180056668,0.0,0.0,0.013933509083775183,9.392914169913402,,,,,,,,
Exp11_boundary_outer_b075_S2,elephant,24,33.48145314201216,0.9874482785961284,23.290495483748646,0.8431630917699149,19.949248294250072,24.618785716956314,0.0,0.0,0.01355338174228867,5.671074613928795,,,,,,,,
Exp11_boundary_outer_b075_S2,goat,24,30.415563279256645,0.9701803072161937,20.59285094886096,0.7314996080129443,17.37499877631495,25.15372850806321,0.0,0.0,0.012513503742714724,12.863066695306612,,,,,,,,
Exp11_boundary_outer_b075_S2,hike,24,33.92097345978219,0.9813994997803274,25.072505405545595,0.8007642894892263,22.470403206625065,31.336910674709042,0.0,0.0,0.015310622868128121,5.187786994097026,,,,,,,,
Exp11_boundary_outer_b075_S2,hockey,24,45.88167064817038,0.9941752321970645,36.63153280747911,0.9311552260542794,34.208459601351215,37.646872689442716,0.0,0.0,0.0062189439389233785,3.1224640045800935,,,,,,,,
Exp11_boundary_outer_b075_S2,horsejump-high,24,23.92192435721027,0.9367475433882501,17.571427663854333,0.763747217658414,14.786909552342522,23.498150110435134,0.0,0.0,0.03636338437596957,9.013871986256994,,,,,,,,
Exp11_boundary_outer_b075_S2,horsejump-low,24,28.059134754142576,0.953313952536153,19.490331336119663,0.6884166606762728,16.68855159914256,22.130803051617054,0.0,0.0,0.02019828713188569,5.0266232220051075,,,,,,,,
Exp11_boundary_outer_b075_S2,kite-surf,24,35.266827411424494,0.9853647329502232,26.649854393087306,0.8672334235305795,23.47375171942342,29.064626583075892,0.0,0.0,0.011340753291733563,3.658381796887387,,,,,,,,
Exp11_boundary_outer_b075_S2,kite-walk,24,41.49024921084628,0.9932232798677578,28.783266065966696,0.6145138214924586,27.143688813302763,33.27344298204042,0.0,0.0,0.0034241171282095215,2.982189686483015,,,,,,,,
Exp11_boundary_outer_b075_S2,libby,24,42.76701875099716,0.9954208439839792,32.55324039242834,0.938857204558118,27.869582278212107,31.51620798624583,0.0,0.0,0.004786633178203677,5.66036837256473,,,,,,,,
Exp11_boundary_outer_b075_S2,mallard-fly,24,27.942457002885522,0.8825330539248862,21.219593055658915,0.4422201511686678,19.457498550597865,24.501977013818884,0.0,0.0,0.02563344726028542,3.8786981477523628,,,,,,,,
Exp11_boundary_outer_b075_S2,mallard-water,24,33.190839771765056,0.9571788253925337,23.10453645028319,0.5728539199586561,20.2979015075291,24.95129205855838,0.0,0.0,0.010895313248814395,12.059150385143965,,,,,,,,
Exp11_boundary_outer_b075_S2,motocross-bumps,24,36.25739659902317,0.9755380646695689,28.765350796869427,0.8616005778131198,26.112156863171993,31.234861903426616,0.0,0.0,0.012850005878135562,1.449796401531152,,,,,,,,
Exp11_boundary_outer_b075_S2,motocross-jump,24,30.565489840017175,0.9557825597562166,24.639031632192115,0.8343772941439864,21.351503928805688,27.23880776323918,0.0,0.0,0.026737021243510146,19.650632601595767,,,,,,,,
Exp11_boundary_outer_b075_S2,motorbike,24,41.202168278155,0.9947627928268004,30.007724017506195,0.918064672636186,28.053120606633286,30.013119874175516,0.0,0.0,0.00446431875267687,3.0633220246628574,,,,,,,,
Exp11_boundary_outer_b075_S2,paragliding,24,37.76188228702709,0.9795027975425893,28.90827008671197,0.8121750591359603,25.801029729277758,30.057046584519117,0.0,0.0,0.013900510345896086,1.5418041856837985,,,,,,,,
Exp11_boundary_outer_b075_S2,paragliding-launch,24,38.67545329203957,0.9892881823715617,29.00292144227844,0.9213484156049532,27.27027400492143,30.70756093082655,0.0,0.0,0.006190986100894709,3.32089534798718,,,,,,,,
Exp11_boundary_outer_b075_S2,parkour,24,28.17592853479798,0.9508612216957119,20.89027485672391,0.7175902106861262,18.487830557909902,26.260417209308628,0.0,0.0,0.027957789367064834,7.537008364401434,,,,,,,,
Exp11_boundary_outer_b075_S2,rollerblade,24,27.604424788713853,0.9481807102988379,18.463571075779786,0.5379292400981563,16.086054522288403,23.890131395329316,0.0,0.0,0.021704998798668385,5.1076706681076605,,,,,,,,
Exp11_boundary_outer_b075_S2,scooter-black,24,31.082618133146827,0.9902752211402269,21.183231393225793,0.9227925759388974,17.623484399967015,21.255786271653104,0.0,0.0,0.006556039482044677,42.38225228112677,,,,,,,,
Exp11_boundary_outer_b075_S2,scooter-gray,24,29.18285442690481,0.9746403575443402,23.77898368120157,0.9095498950160511,21.158956603267566,25.697290724604546,0.0,0.0,0.025770921415338915,9.916600649771482,,,,,,,,
Exp11_boundary_outer_b075_S2,soapbox,24,35.9097219970617,0.9915077640736415,23.79416643515002,0.9085880384518467,21.336257199412717,25.91149180221085,0.0,0.0,0.005418595916125923,2.523041831369957,,,,,,,,
Exp11_boundary_outer_b075_S2,stroller,24,32.83602096102958,0.9822825942925988,24.292451574349826,0.8809605753648899,22.00533051598222,25.87537160246464,0.0,0.0,0.013054465991444886,3.755513447053407,,,,,,,,
Exp11_boundary_outer_b075_S2,surf,24,35.938860469385496,0.9849416087850287,28.827677471781453,0.9399893642090148,25.367549416339994,29.709165482556127,0.0,0.0,0.005741913735012834,12.621956128303124,,,,,,,,
Exp11_boundary_outer_b075_S2,swing,24,34.51873815766336,0.9833155859442329,24.116106357490807,0.8607410847975273,21.879966149766968,26.153844517097696,0.0,0.0,0.008806186689374348,4.309069456370628,,,,,,,,
Exp11_boundary_outer_b075_S2,tennis,24,35.44884068242444,0.9868698831797396,24.61104396797172,0.8535680073478265,22.424275412615874,26.0990808902818,0.0,0.0,0.007714301599965741,4.649909719338884,,,,,,,,
Exp11_boundary_outer_b075_S2,train,24,28.71456869307141,0.945866236870892,22.59637040690022,0.7436917566294518,19.81535830631508,26.232899196329814,0.0,0.0,0.020360665473466117,7.740284053041884,,,,,,,,
Exp19b_stage2_500,boat,24,26.52541144671851,0.9316650924893976,20.39451398065248,0.7419102538096779,18.65015445685184,25.92674176153521,0.0,0.0,0.03939619598289331,3.0753476261768653,0.603135347366333,0.7948475480079651,1.0923269987106323,0.00417461059987545,0.0,0.0,0.0,0.007050942163914442
Exp19b_stage2_500,rhino,24,26.315055737841007,0.9455116419840756,18.356569712819436,0.6535274092684791,15.477259023388287,24.482551551446964,0.0,0.0,0.025937941779072087,3.096753549154686,0.7947921752929688,0.8696542382240295,1.3999476432800293,0.003528141649439931,0.0,0.0,0.0,0.005747251212596893
Exp19b_stage2_500,dog-agility,24,27.036319383261127,0.9574456240055632,20.36631140065136,0.7522873752396532,17.335337216671736,26.656596160287023,0.0,0.0,0.023937148973345757,23.18460834415063,0.5918501019477844,0.7605476975440979,2.843116044998169,0.0028264434076845646,0.0,0.0,0.0,0.00773654505610466
Exp19b_stage2_500,blackswan,24,32.894336402818524,0.9673431549938631,24.490184701977185,0.7693192188138318,21.85535242192587,27.19244758654052,0.0,0.0,0.01728768992082526,4.843433610285106,0.7039629817008972,0.8533058166503906,3.538808584213257,0.0027010818012058735,0.0,0.0,0.0,0.005381542723625898
Exp19b_stage2_500,lucia,24,34.035189182730186,0.9874091106559906,22.69265651687893,0.8343819212628931,19.38663534812285,25.15356992126993,0.0,0.0,0.008850462113817533,5.88931724348146,0.8371973037719727,0.9044797420501709,4.068275451660156,0.0021414111834019423,0.0,0.0,0.0,0.0037270125467330217
Exp19b_stage2_500,dance-jump,24,34.43699334145141,0.9820340487541577,26.339661686782573,0.8839172428944918,22.709878157408408,26.72383023843409,0.0,0.0,0.01116134540643543,4.111879120540359,0.7492751479148865,0.8581621050834656,4.219822883605957,0.003665183437988162,0.0,0.0,0.0,0.007458446081727743
Exp19b_stage2_500,flamingo,24,33.96417805146141,0.9882879414752453,22.650082789592986,0.8352294639529619,20.113540606401234,23.97355438179981,0.0,0.0,0.00808971309258292,3.6243279565773583,0.788724422454834,0.8999325037002563,3.4179558753967285,0.0029070661403238773,0.0,0.0,0.0,0.005339345429092646
Exp19b_stage2_500,soccerball,24,23.698321609341974,0.9391139935420049,15.755514102500184,0.6186921201352337,12.509388700726012,20.008778144047795,0.0,0.0,0.031565551568443574,7.448746741789839,0.8154722452163696,0.8702831864356995,0.530766487121582,0.004123906139284372,0.0,0.0,0.0,0.005925684701651335
Exp19b_stage2_500,camel,24,25.51435695081044,0.9386674507140444,20.120650239747537,0.7441873464978174,17.694727159205716,23.29019771911061,0.0,0.0,0.035036776990940176,12.952781322857609,0.69745934009552,0.779870331287384,2.495544672012329,0.003717071143910289,0.0,0.0,0.0,0.006655896548181772
Exp19b_stage2_500,car-roundabout,24,33.87277643797477,0.9950875454107173,21.531944377641093,0.9019084639479852,19.58282456895008,23.16655719038967,0.0,0.0,0.0052537952627365785,15.080790197395759,0.719431459903717,0.885685920715332,6.967656135559082,0.003398679895326495,0.0,0.0,0.0,0.007024016231298447
Exp19b_stage2_500,bear,24,33.53263677110653,0.9914987950668271,22.77137857240037,0.8384602207184862,19.753585179463645,24.215908343080056,0.0,0.0,0.008413433951015273,3.123274255220009,0.844714879989624,0.9095381498336792,1.4995852708816528,0.0023242849856615067,0.0,0.0,0.0,0.0037446951027959585
Exp19b_stage2_500,bmx-bumps,24,32.74527826404823,0.9823611280693146,25.602969110216048,0.8856619951366257,22.729331593979254,27.081161856629492,0.0,0.0,0.015192250371910632,6.693053788141063,0.6764717698097229,0.7838658094406128,10.1211519241333,0.007355253677815199,0.0,0.0,0.0,0.015066389925777912
Exp19b_stage2_500,bmx-trees,24,39.641011229673516,0.9963963390102198,28.8902221677824,0.878895863418053,25.604478790861027,29.180803976600185,0.0,0.0,0.005349111539544538,3.7413529808754507,0.7590910196304321,0.8564103245735168,12.562400817871094,0.005355895962566137,0.0,0.0,0.0,0.010394965298473835
Exp19b_stage2_500,breakdance,24,26.13443253537834,0.9600947006768626,16.882532064353597,0.6244169413887474,13.425105020768944,18.196267703876345,0.0,0.0,0.01981291299064954,7.207377064649178,0.7447671294212341,0.8621294498443604,0.768077552318573,0.0020654157269746065,0.0,0.0,0.0,0.005625080317258835
Exp19b_stage2_500,breakdance-flare,24,31.517592695688094,0.9734196983091025,23.35270760203949,0.8431738104354162,19.34645875770839,26.3025309519192,0.0,0.0,0.01690557199375083,2.535864589330943,0.7921866178512573,0.865161657333374,1.5679999589920044,0.0026960677932947874,0.0,0.0,0.0,0.004981674253940582
Exp19b_stage2_500,bus,24,31.157916094868312,0.9932632727133898,19.278534839389298,0.9285353643322661,16.504472932619283,20.7182182806545,0.0,0.0,0.0053709994729918735,3.028682837991611,0.815555214881897,0.9070224165916443,3.3116393089294434,0.002509429818019271,0.0,0.0,0.0,0.0044845519587397575
Exp19b_stage2_500,car-shadow,24,46.847680875930166,0.9941691788813456,38.54785198936505,0.9486536690377784,35.631120998711076,39.35832082185495,0.0,0.0,0.005992191901896149,2.6363386398019353,0.6842560768127441,0.8515737652778625,5.794655799865723,0.0026405416429042816,0.0,0.0,0.0,0.007808883208781481
Exp19b_stage2_500,car-turn,24,33.18115849403409,0.9694672114561459,24.926965174338516,0.8374605496038887,22.360093710735438,28.13168242675793,0.0,0.0,0.017592565855011344,2.256245600343074,0.7903223037719727,0.8715816140174866,0.4231507182121277,0.0038698711432516575,0.0,0.0,0.0,0.005525012966245413
Exp19b_stage2_500,cows,24,26.66771321446018,0.9740416917944312,17.887785000664618,0.6893814001631293,15.201319516214078,22.20079630539954,0.0,0.0,0.01628034682168315,8.355837659505397,0.8160422444343567,0.8813778162002563,1.2756930589675903,0.003926711622625589,0.0,0.0,0.0,0.005724343936890364
Exp19b_stage2_500,dance-twirl,24,31.119001204088125,0.9817800816223997,19.445174355095787,0.8578609924472801,16.261485335409635,20.407774220264187,0.0,0.0,0.009170684323180467,6.470643064897993,0.7759557366371155,0.8952674865722656,5.5333571434021,0.002988546621054411,0.0,0.0,0.0,0.005716708488762379
Exp19b_stage2_500,dog,24,33.738376579082846,0.9658702752716849,26.405155068061475,0.8109236308136567,22.59491994797409,27.271049765054375,0.0,0.0,0.014232570111441115,3.0322291726327464,0.7572256922721863,0.8592821955680847,4.872738361358643,0.005911094136536121,0.0,0.0,0.0,0.010670251213014126
