candidate_id,scene_group,sample_id,auto_classification,visual_label,visual_relabel_reason,full_psnr,mask_psnr,boundary_psnr,outside_psnr,outside_mae,temporal_diff_mae,raw_output_mp4,review_sheet,temporal_strip_16
BLENDER_DESERT004_00001__exp44seed10_2026092786,BLENDER_DESERT004,BLENDER_DESERT004_00001,SUCCESSFUL_REMOVAL_CANDIDATE,SUCCESS_USABLE,"mostly successful with minor local artifact, usable as pseudo-success",34.0671993770083,24.18221703594034,24.801170003550006,36.95124360872463,2.19275920531329,0.7086472474038601,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_DESERT004/BLENDER_DESERT004_00001/seed10_2026092786/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_DESERT004/BLENDER_DESERT004_00001/seed10_2026092786/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_DESERT004/BLENDER_DESERT004_00001/seed10_2026092786/evidence/temporal_strip_16.jpg
BLENDER_DESERT004_00001__exp44seed11_2026092787,BLENDER_DESERT004,BLENDER_DESERT004_00001,SUCCESSFUL_REMOVAL_CANDIDATE,SUCCESS_USABLE,"mostly successful with minor local artifact, usable as pseudo-success",34.206536211306926,23.83856605651947,25.44351532703759,37.1236194095187,2.1001384328393375,0.7017555199563503,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_DESERT004/BLENDER_DESERT004_00001/seed11_2026092787/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_DESERT004/BLENDER_DESERT004_00001/seed11_2026092787/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_DESERT004/BLENDER_DESERT004_00001/seed11_2026092787/evidence/temporal_strip_16.jpg
BLENDER_FOREST009_00013__exp44seed0_2026138164,BLENDER_FOREST009,BLENDER_FOREST009_00013,TOO_CLOSE,FAILURE_TOO_CLOSE,too close to winner/condition for useful preference training,37.084174482618046,29.860424734684447,30.639731131170567,37.548522152254385,2.258497069863712,0.6546329669654369,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed0_2026138164/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed0_2026138164/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed0_2026138164/evidence/temporal_strip_16.jpg
BLENDER_FOREST009_00013__exp44seed1_2026138165,BLENDER_FOREST009,BLENDER_FOREST009_00013,TOO_CLOSE,FAILURE_TOO_CLOSE,too close to winner/condition for useful preference training,36.91450395147148,29.513647988305774,30.245573460844792,37.40255761521058,2.2909763981314266,0.6770949363708496,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed1_2026138165/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed1_2026138165/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed1_2026138165/evidence/temporal_strip_16.jpg
BLENDER_FOREST009_00013__exp44seed2_2026138166,BLENDER_FOREST009,BLENDER_FOREST009_00013,TOO_CLOSE,FAILURE_TOO_CLOSE,too close to winner/condition for useful preference training,36.73371943073953,29.625123935033617,30.025056751580316,37.18600787537971,2.3770917724160587,0.6572781354188919,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed2_2026138166/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed2_2026138166/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed2_2026138166/evidence/temporal_strip_16.jpg
BLENDER_FOREST009_00013__exp44seed3_2026138167,BLENDER_FOREST009,BLENDER_FOREST009_00013,TOO_CLOSE,FAILURE_TOO_CLOSE,too close to winner/condition for useful preference training,37.13181548117981,30.09784901277666,30.12265998618306,37.59895280300355,2.229958450092989,0.661457609385252,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed3_2026138167/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed3_2026138167/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed3_2026138167/evidence/temporal_strip_16.jpg
BLENDER_FOREST009_00013__exp44seed4_2026138168,BLENDER_FOREST009,BLENDER_FOREST009_00013,TOO_CLOSE,FAILURE_TOO_CLOSE,too close to winner/condition for useful preference training,36.9207109701929,30.08031478666796,29.67872269804484,37.36846727969035,2.3245365198920753,0.6544284000992775,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed4_2026138168/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed4_2026138168/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed4_2026138168/evidence/temporal_strip_16.jpg
BLENDER_FOREST009_00013__exp44seed5_2026138169,BLENDER_FOREST009,BLENDER_FOREST009_00013,TOO_CLOSE,FAILURE_TOO_CLOSE,too close to winner/condition for useful preference training,36.77854053635318,28.67025152541848,30.140715074756834,37.32997605747938,2.3285456404966465,0.6608610935509205,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed5_2026138169/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed5_2026138169/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed5_2026138169/evidence/temporal_strip_16.jpg
BLENDER_FOREST009_00013__exp44seed6_2026138170,BLENDER_FOREST009,BLENDER_FOREST009_00013,TOO_CLOSE,FAILURE_TOO_CLOSE,too close to winner/condition for useful preference training,36.859876381480014,29.420386248590486,30.333609781416786,37.33457531280652,2.353765810237211,0.6478815115988255,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed6_2026138170/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed6_2026138170/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed6_2026138170/evidence/temporal_strip_16.jpg
BLENDER_FOREST009_00013__exp44seed7_2026138171,BLENDER_FOREST009,BLENDER_FOREST009_00013,TOO_CLOSE,FAILURE_TOO_CLOSE,too close to winner/condition for useful preference training,36.990590726185836,29.93675303599563,29.861873300136025,37.45817438199717,2.2970015301423916,0.6592450141906738,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed7_2026138171/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed7_2026138171/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed7_2026138171/evidence/temporal_strip_16.jpg
BLENDER_FOREST009_00013__exp44seed8_2026138172,BLENDER_FOREST009,BLENDER_FOREST009_00013,SUCCESSFUL_REMOVAL_CANDIDATE,BORDERLINE_REJECT,same-source group was visually too close or weakly informative,36.60022455027707,27.67296875686722,29.71976826174159,37.27300775813005,2.338035625569961,0.6636749096214771,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed8_2026138172/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed8_2026138172/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed8_2026138172/evidence/temporal_strip_16.jpg
BLENDER_FOREST009_00013__exp44seed9_2026138173,BLENDER_FOREST009,BLENDER_FOREST009_00013,TOO_CLOSE,FAILURE_TOO_CLOSE,too close to winner/condition for useful preference training,36.94922894998359,29.375746706377996,29.973583557113557,37.4587803320612,2.2846255162182976,0.6550805494189262,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed9_2026138173/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed9_2026138173/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed9_2026138173/evidence/temporal_strip_16.jpg
BLENDER_FOREST009_00013__exp44seed10_2026138174,BLENDER_FOREST009,BLENDER_FOREST009_00013,TOO_CLOSE,FAILURE_TOO_CLOSE,too close to winner/condition for useful preference training,36.97044398065134,29.556154094827725,30.317658272373333,37.45584646909416,2.2830531456891228,0.6621311530470848,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed10_2026138174/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed10_2026138174/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed10_2026138174/evidence/temporal_strip_16.jpg
BLENDER_FOREST009_00013__exp44seed11_2026138175,BLENDER_FOREST009,BLENDER_FOREST009_00013,TOO_CLOSE,FAILURE_TOO_CLOSE,too close to winner/condition for useful preference training,37.164058087371444,30.517091484271372,30.277993187628937,37.58511359335196,2.2360211961409626,0.6676206588745117,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed11_2026138175/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed11_2026138175/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST009/BLENDER_FOREST009_00013/seed11_2026138175/evidence/temporal_strip_16.jpg
BLENDER_FOREST013_00008__exp44seed0_2026104953,BLENDER_FOREST013,BLENDER_FOREST013_00008,MEDIUM_HARD_REMOVAL,BORDERLINE_REJECT,failure was not cleanly medium-hard after visual review,28.893823782254664,19.074387418959045,21.031967307221787,38.03108638400434,2.085122543222764,0.6020588856190443,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed0_2026104953/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed0_2026104953/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST013/BLENDER_FOREST013_00008/seed0_2026104953/evidence/temporal_strip_16.jpg
