sample_id,classification,selection_decision,area_bucket,motion_bucket,mask_profile,full_psnr,mask_psnr,final_loser_type,win_video_path,final_loser_video_path,mask_path,human_note
vp2_gate64_012_BLENDER_BEACH028_00003,hard-plausible,ELIGIBLE_AFTER_VISUAL_REVIEW,small,low,irregular_freeform,19.911962108523287,8.680722014102665,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_012_BLENDER_BEACH028_00003/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_012_BLENDER_BEACH028_00003,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_012_BLENDER_BEACH028_00003/masks,strong but finite local artifact/residual; keep only with balanced defect sampling
vp2_gate64_013_REAL_ENV280_00103_004_05,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,medium,medium,irregular_freeform,26.74385634501832,22.435448573102033,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_source_repair_static_dup_20260625/materialized_49f/vp2_gate64_013_REAL_ENV280_00103_004_05/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_source_repair_static_dup_20260625/official_generation/comp_frames/vp2_gate64_013_REAL_ENV280_00103_004_05,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_source_repair_static_dup_20260625/masks/vp2_gate64_013_REAL_ENV280_00103_004_05/masks,"reviewed evidence/crop sheets: translucent object-like ghost across grass/building boundary, no global collapse"
vp2_gate64_015_REAL_ENV279_00115_002_01,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,medium,medium,irregular_freeform,25.162221086839374,20.093722848101798,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_015_REAL_ENV279_00115_002_01/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_015_REAL_ENV279_00115_002_01,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_015_REAL_ENV279_00115_002_01/masks,visible finite local defect without global collapse; candidate pool eligible
vp2_gate64_017_REAL_ENV205_00002_006_04,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,medium,medium,object_like_polygon,25.941335660723507,19.99725970157687,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_017_REAL_ENV205_00002_006_04/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_017_REAL_ENV205_00002_006_04,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_017_REAL_ENV205_00002_006_04/masks,visible finite local defect without global collapse; candidate pool eligible
vp2_gate64_018_REAL_ENV159_00004_002_01,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,medium,high,object_like_polygon,21.983591384962807,13.779152199972167,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_018_REAL_ENV159_00004_002_01/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_018_REAL_ENV159_00004_002_01,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_018_REAL_ENV159_00004_002_01/masks,visible finite local defect without global collapse; candidate pool eligible
vp2_gate64_019_REAL_ENV014_00001_002_01,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,large,medium,object_like_polygon,24.12656144896622,19.743032299181053,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_019_REAL_ENV014_00001_002_01/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_019_REAL_ENV014_00001_002_01,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_019_REAL_ENV014_00001_002_01/masks,visible finite local defect without global collapse; candidate pool eligible
vp2_gate64_020_REAL_ENV039_00001_002_02,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,small,low,object_like_polygon,25.531454151997576,16.657175004116638,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_020_REAL_ENV039_00001_002_02/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_020_REAL_ENV039_00001_002_02,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_020_REAL_ENV039_00001_002_02/masks,visible finite local defect without global collapse; candidate pool eligible
vp2_gate64_021_REAL_ENV164_00006_004_04,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,medium,medium,object_like_polygon,23.030788275801594,14.70462669076659,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_021_REAL_ENV164_00006_004_04/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_021_REAL_ENV164_00006_004_04,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_021_REAL_ENV164_00006_004_04/masks,visible finite local defect without global collapse; candidate pool eligible
vp2_gate64_024_REAL_ENV177_00013_001_02,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,small,low,object_like_polygon,24.542455489078584,14.683963239555093,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_024_REAL_ENV177_00013_001_02/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_024_REAL_ENV177_00013_001_02,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_024_REAL_ENV177_00013_001_02/masks,visible finite local defect without global collapse; candidate pool eligible
vp2_gate64_025_REAL_ENV230_00101_003_04,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,medium,medium,object_like_polygon,23.529883192799076,17.334622110955447,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_025_REAL_ENV230_00101_003_04/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_025_REAL_ENV230_00101_003_04,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_025_REAL_ENV230_00101_003_04/masks,visible finite local defect without global collapse; candidate pool eligible
vp2_gate64_026_REAL_ENV243_00003_002_05,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,medium,high,object_like_polygon,23.58266782375783,18.119340710336882,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_source_repair_static_dup_20260625/materialized_49f/vp2_gate64_026_REAL_ENV243_00003_002_05/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_source_repair_static_dup_20260625/official_generation/comp_frames/vp2_gate64_026_REAL_ENV243_00003_002_05,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_source_repair_static_dup_20260625/masks/vp2_gate64_026_REAL_ENV243_00003_002_05/masks,"reviewed evidence/crop sheets: grey smooth blob over leaf/soil texture, localized texture loss"
vp2_gate64_028_REAL_ENV242_00125_004_05,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,small,low,object_like_polygon,26.287498432119033,19.86898041283418,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_028_REAL_ENV242_00125_004_05/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_028_REAL_ENV242_00125_004_05,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_028_REAL_ENV242_00125_004_05/masks,visible finite local defect without global collapse; candidate pool eligible
vp2_gate64_029_REAL_ENV191_00011_002_03,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,medium,medium,object_like_polygon,22.915386635117553,18.195706517586604,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_029_REAL_ENV191_00011_002_03/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_029_REAL_ENV191_00011_002_03,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_029_REAL_ENV191_00011_002_03/masks,visible finite local defect without global collapse; candidate pool eligible
vp2_gate64_030_REAL_ENV800_00024_001_03,hard-plausible,ELIGIBLE_AFTER_VISUAL_REVIEW,large,high,object_like_polygon,17.102629744521046,11.013393262813112,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_030_REAL_ENV800_00024_001_03/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_030_REAL_ENV800_00024_001_03,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_030_REAL_ENV800_00024_001_03/masks,strong but finite local artifact/residual; keep only with balanced defect sampling
vp2_gate64_031_REAL_ENV157_00011_003_02,hard-plausible,ELIGIBLE_AFTER_VISUAL_REVIEW,medium,medium,object_like_polygon,18.01592279842371,9.96252858272752,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_031_REAL_ENV157_00011_003_02/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_031_REAL_ENV157_00011_003_02,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_031_REAL_ENV157_00011_003_02/masks,strong but finite local artifact/residual; keep only with balanced defect sampling
vp2_gate64_032_REAL_ENV185_00008_003_03,hard-plausible,ELIGIBLE_AFTER_VISUAL_REVIEW,small,low,soft_blob,18.66670562147258,6.711409422596682,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_032_REAL_ENV185_00008_003_03/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_032_REAL_ENV185_00008_003_03,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_032_REAL_ENV185_00008_003_03/masks,strong but finite local artifact/residual; keep only with balanced defect sampling
vp2_gate64_033_REAL_ENV176_00006_001_02,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,medium,medium,soft_blob,25.640609777910257,22.112205488708735,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_033_REAL_ENV176_00006_001_02/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_033_REAL_ENV176_00006_001_02,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_033_REAL_ENV176_00006_001_02/masks,visible finite local defect without global collapse; candidate pool eligible
vp2_gate64_034_REAL_ENV212_00023_002_04,hard-plausible,ELIGIBLE_AFTER_VISUAL_REVIEW,medium,high,soft_blob,15.775905339418491,9.622980367202326,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_034_REAL_ENV212_00023_002_04/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_034_REAL_ENV212_00023_002_04,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_034_REAL_ENV212_00023_002_04/masks,strong but finite local artifact/residual; keep only with balanced defect sampling
vp2_gate64_035_REAL_ENV242_00106_005_05,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,large,medium,soft_blob,20.50657659853859,15.440010842764567,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_035_REAL_ENV242_00106_005_05/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_035_REAL_ENV242_00106_005_05,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_035_REAL_ENV242_00106_005_05/masks,visible finite local defect without global collapse; candidate pool eligible
vp2_gate64_036_REAL_ENV172_00007_002_05,hard-plausible,ELIGIBLE_AFTER_VISUAL_REVIEW,small,low,soft_blob,17.6488693931616,6.2157326963535615,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_036_REAL_ENV172_00007_002_05/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_036_REAL_ENV172_00007_002_05,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_036_REAL_ENV172_00007_002_05/masks,strong but finite local artifact/residual; keep only with balanced defect sampling
vp2_gate64_037_REAL_ENV084_00002_001_05,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,medium,medium,soft_blob,25.075724243096545,18.88506783600246,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_037_REAL_ENV084_00002_001_05/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_037_REAL_ENV084_00002_001_05,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_037_REAL_ENV084_00002_001_05/masks,visible finite local defect without global collapse; candidate pool eligible
vp2_gate64_038_REAL_ENV186_00003_006_01,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,large,high,soft_blob,17.34675801432313,12.95322634216241,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_038_REAL_ENV186_00003_006_01/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_038_REAL_ENV186_00003_006_01,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_038_REAL_ENV186_00003_006_01/masks,visible finite local defect without global collapse; candidate pool eligible
