split,comparison,sample_id,primary_metric_win,temporal_not_worse,full_psnr_delta,mask_psnr_delta,boundary_psnr_sampled4_delta,outside_psnr_sampled4_delta,outside_l1_sampled4_delta,full_ssim_delta,temporal_absdiff_mean_delta,temporal_absdiff_max_delta,full_psnr_candidate,full_psnr_base,mask_psnr_candidate,mask_psnr_base,boundary_psnr_sampled4_candidate,boundary_psnr_sampled4_base,outside_l1_sampled4_candidate,outside_l1_sampled4_base
search,step2000_vs_step0,vp2_vor_bg_49f_REAL_ENV009_00001_007_04,True,False,5.869492588011578,12.179734289030579,11.622036709041607,-0.5646442014042599,0.18471503257751465,0.005088933876582491,0.43549133837223053,1.2238922119140625,29.326129520769392,23.456636932757814,25.910937405589724,13.731203116559145,25.556666942739884,13.934630233698277,5.594672203063965,5.40995717048645
search,step2000_vs_step50,vp2_vor_bg_49f_REAL_ENV009_00001_007_04,True,False,8.855749389247357,5.103558048413031,1.119802714727605,8.227935636607135,-13.618476867675781,0.04137525996383351,0.5807253420352936,1.8729133605957031,29.326129520769392,20.470380131522035,25.910937405589724,20.807379357176693,25.556666942739884,24.43686422801228,5.594672203063965,19.213149070739746
search,step2000_vs_step0,vp2_vor_bg_49f_REAL_ENV029_00002_006_01,True,True,7.2471964655788135,13.563745578933071,13.495115855307503,-1.963912652638001,1.2750214338302612,0.018142321888281465,-0.055436816687385315,-2.32669734954834,31.192010297938733,23.94481383235992,27.21113996322119,13.647394384288118,28.588688539951136,15.093572684643632,5.443080902099609,4.168059468269348
search,step2000_vs_step50,vp2_vor_bg_49f_REAL_ENV029_00002_006_01,True,True,9.660751930157744,0.2726287107406975,2.555587556905106,9.318452278976064,-13.092641115188599,0.03887523558675032,-0.16821969486773014,-2.6069822311401367,31.192010297938733,21.53125836778099,27.21113996322119,26.93851125248049,28.588688539951136,26.03310098304603,5.443080902099609,18.535722017288208
search,step2000_vs_step0,vp2_vor_bg_49f_REAL_ENV087_00001_001_02,True,True,2.260477455584944,7.082552623057246,9.22263532370381,0.16096022729344384,-0.4578404426574707,0.012750027131061215,-0.320317804813385,-0.8453578948974609,27.32317569352072,25.062698237935777,24.426858973560893,17.344306350503647,25.134620197274355,15.911984873570544,7.239920735359192,7.697761178016663
search,step2000_vs_step50,vp2_vor_bg_49f_REAL_ENV087_00001_001_02,True,True,4.780669971756858,1.8712750521748163,3.327041012097421,4.603070236617818,-7.627037167549133,0.02907582205169057,-0.1363939233124256,-1.8163366317749023,27.32317569352072,22.542505721763863,24.426858973560893,22.555583921386077,25.134620197274355,21.807579185176934,7.239920735359192,14.866957902908325
search,step2000_vs_step0,vp2_vor_bg_49f_REAL_ENV097_00001_001_02,True,True,2.724266879977666,4.436796526371115,9.319691355421426,-1.0251558539669077,0.02864772081375122,0.007172700093716955,0.02712297377486994,0.33222103118896484,31.84460141795262,29.120334537974955,27.822686085399074,23.38588955902796,28.90166814841398,19.581976792992553,3.9228098392486572,3.894162118434906
search,step2000_vs_step50,vp2_vor_bg_49f_REAL_ENV097_00001_001_02,True,False,11.213843569394122,1.8241970714503424,6.549913097216464,12.750151228960693,-18.193814039230347,0.027836662165972692,0.31421383656561375,0.5612826347351074,31.84460141795262,20.6307578485585,27.822686085399074,25.99848901394873,28.90166814841398,22.351755051197514,3.9228098392486572,22.116623878479004
search,step2000_vs_step0,vp2_vor_bg_49f_REAL_ENV156_00020_002_03,True,True,2.211549936376027,5.871025898109799,9.325697444058305,-1.2646400534449427,0.8497448563575745,0.0024804035011603,-0.0843803882598877,0.4982938766479492,28.556836470454016,26.34528653407799,23.45867453577627,17.587648637666472,24.586918653084528,15.261221209026223,6.038649559020996,5.188904702663422
search,step2000_vs_step50,vp2_vor_bg_49f_REAL_ENV156_00020_002_03,True,False,8.766002230018177,2.8730157820148925,5.803370494749963,8.97674901378728,-16.05935263633728,0.030721907712975338,0.8625083019336062,1.6881685256958008,28.556836470454016,19.79083424043584,23.45867453577627,20.58565875376138,24.586918653084528,18.783548158334565,6.038649559020996,22.098002195358276
search,step2000_vs_step0,vp2_vor_bg_49f_REAL_ENV157_00010_003_04,True,True,3.813846645136408,12.999689579065853,14.001060579682003,0.22042926435200627,-0.13640189170837402,0.012686380318232882,-0.7645225127538051,-0.9937705993652344,24.16215732368394,20.34831067854753,24.689307919677855,11.689618340612002,23.385565796334067,9.384505216652064,11.13516879081726,11.271570682525635
search,step2000_vs_step50,vp2_vor_bg_49f_REAL_ENV157_00010_003_04,True,False,6.409206952038229,4.121510288349285,5.971066973168718,5.941010962348752,-17.189958810806274,0.06744344380437106,0.20312115301688394,1.0885372161865234,24.16215732368394,17.75295037164571,24.689307919677855,20.56779763132857,23.385565796334067,17.41449882316535,11.13516879081726,28.325127601623535
search,step2000_vs_step0,vp2_vor_bg_49f_REAL_ENV163_00001_007_02,True,True,18.976258624721535,22.874446923969604,25.67868589464461,4.034447803006508,-0.32657694816589355,0.11422409695021962,-3.0730731839624545,-15.613739728927612,32.67442312585739,13.698164501135853,30.140098648218743,7.26565172424914,30.512032250734013,4.833346356089405,4.84420371055603,5.170780658721924
search,step2000_vs_step50,vp2_vor_bg_49f_REAL_ENV163_00001_007_02,True,True,11.655442618537396,1.9492291260811818,6.436287168817973,12.630092935417082,-17.345935583114624,0.10671088768511405,-0.3431351068429649,-4.635686635971069,32.67442312585739,21.01898050731999,30.140098648218743,28.19086952213756,30.512032250734013,24.07574508191604,4.84420371055603,22.190139293670654
search,step2000_vs_step0,vp2_vor_bg_49f_REAL_ENV171_00003_004_04,True,False,4.84946721529694,11.755245002402257,14.987301699203773,-0.46862829112003723,0.054396748542785645,0.013983748397048634,0.33322554205854793,0.7635202407836914,30.459108157400532,25.609640942103592,27.73685180527413,15.981606802871875,28.820521179656456,13.833219480452684,4.884048819541931,4.8296520709991455
search,step2000_vs_step50,vp2_vor_bg_49f_REAL_ENV171_00003_004_04,True,False,10.54744928986586,3.7772957083815726,8.614739361085192,10.042445151246532,-16.360214352607727,0.06052645250242583,0.22259883706768413,0.8370418548583984,30.459108157400532,19.911658867534673,27.73685180527413,23.95955609689256,28.820521179656456,20.205781818571264,4.884048819541931,21.244263172149658
search,step2000_vs_step0,vp2_vor_bg_49f_REAL_ENV183_00012_005_05,True,True,10.26245493583037,13.958515164823226,16.319889931026623,-0.9463207576150054,1.7198964953422546,0.05308063662782003,-0.3160622362047434,-0.05905580520629883,30.285471678872035,20.023016743041666,28.359248553705854,14.400733388882628,28.556302940421375,12.236413009394752,5.588130950927734,3.8682344555854797
search,step2000_vs_step50,vp2_vor_bg_49f_REAL_ENV183_00012_005_05,True,True,7.9292359855504415,0.2755307305995842,2.3397169597339307,8.720429785495348,-12.043780088424683,0.040456481125889954,-0.33147979962329055,-0.46605443954467773,30.285471678872035,22.356235693321594,28.359248553705854,28.08371782310627,28.556302940421375,26.216585980687444,5.588130950927734,17.631911039352417
search,step2000_vs_step0,vp2_vor_bg_49f_REAL_ENV199_00001_004_02,True,False,3.502008907252982,6.8936710217104284,9.016026731810886,0.7240733458211928,-0.9652477502822876,0.014557177923163578,0.606102705622714,2.0661659240722656,31.30836145878714,27.806352551534157,29.31757142906656,22.423900407356133,28.373584390888425,19.35755765907754,4.629610061645508,5.594857811927795
search,step2000_vs_step50,vp2_vor_bg_49f_REAL_ENV199_00001_004_02,True,False,11.285725334059016,5.165108443530908,7.4812517403910626,11.158576531628889,-18.573997974395752,0.08199146572424443,0.6785047855228186,2.3837013244628906,31.30836145878714,20.022636124728123,29.31757142906656,24.152462985535653,28.373584390888425,20.892332650497362,4.629610061645508,23.20360803604126
search,step2000_vs_step0,vp2_vor_bg_49f_REAL_ENV207_00002_001_01,True,True,3.8696993138355005,6.579411418066435,10.007422233623197,-1.6252577365265815,1.387782096862793,0.0276031311677426,-0.4155773228655262,-1.2267565727233887,28.027470809890097,24.157771496054597,25.234177528204388,18.654766110137952,25.485847850971385,15.478425617348188,6.258564591407776,4.870782494544983
search,step2000_vs_step50,vp2_vor_bg_49f_REAL_ENV207_00002_001_01,True,True,3.220433726388123,0.6404218128126047,1.6450964666153496,3.6822432305520856,-3.8715838193893433,0.024289116567494884,-0.06553209262589643,-1.7938361167907715,28.027470809890097,24.807037083501974,25.234177528204388,24.593755715391783,25.485847850971385,23.840751384356036,6.258564591407776,10.13014841079712
search,step2000_vs_step0,vp2_vor_bg_49f_REAL_ENV212_00015_007_01,True,True,9.957118954960919,12.885036675641588,14.544630748857236,-2.0715102204014144,2.2624186873435974,0.08115879491883882,-0.9004269956300655,-7.036573886871338,29.338226665685482,19.381107710724564,26.75794053685836,13.872903861216772,27.830429670711297,13.285798921854061,5.680893301963806,3.4184746146202087
search,step2000_vs_step50,vp2_vor_bg_49f_REAL_ENV212_00015_007_01,True,True,5.175595240458172,1.2606533964597375,2.462162195843817,5.936725128579795,-6.8535706996917725,0.02733709009326235,-0.15886812346676993,-2.15525484085083,29.338226665685482,24.16263142522731,26.75794053685836,25.497287140398623,27.830429670711297,25.36826747486748,5.680893301963806,12.534464001655579
search,step2000_vs_step0,vp2_vor_bg_49f_REAL_ENV214_00002_005_02,True,True,7.934397542780207,10.38766852762134,12.215954099665225,-2.1964275334749317,1.2612584829330444,0.025226859413847613,-0.5379784392813841,-6.400925159454346,30.942942485459053,23.008544942678846,27.974438616596697,17.586770088975356,29.3704879128102,17.154533813144976,4.806459188461304,3.5452007055282593
search,step2000_vs_step50,vp2_vor_bg_49f_REAL_ENV214_00002_005_02,True,True,4.660584093508284,0.17557037970447453,1.2346095023604384,5.67519234607375,-4.8860780000686646,0.014450417489421663,-0.09546051174402237,-2.5712268352508545,30.942942485459053,26.28235839195077,27.974438616596697,27.798868236892222,29.3704879128102,28.135878410449763,4.806459188461304,9.692537188529968
search,step2000_vs_step0,vp2_vor_bg_49f_REAL_ENV227_00001_005_01,True,True,7.205514623354418,14.647411420829236,17.185636556465948,0.32250538042987387,0.0743570327758789,0.031945557010417014,-0.35133862743775035,-0.5585341453552246,29.372405471564075,22.166890848209658,30.817278724935306,16.16986730410607,31.07906630600998,13.893429749544033,5.658203721046448,5.583846688270569
search,step2000_vs_step50,vp2_vor_bg_49f_REAL_ENV227_00001_005_01,True,True,4.521966142592941,5.820192259755675,4.566728922455802,3.722751167988317,-5.536025762557983,0.02045468043307863,-0.13922951618830348,-0.44568300247192383,29.372405471564075,24.850439328971135,30.817278724935306,24.99708646517963,31.07906630600998,26.51233738355418,5.658203721046448,11.194229483604431
search,step2000_vs_step0,vp2_vor_bg_49f_REAL_ENV230_00102_007_01,True,True,5.317188696178153,11.398607386295511,13.373414347458416,0.5949707557649653,-0.2854691743850708,0.02932821609535996,-0.15672500183185,0.6935930252075195,28.299961114540263,22.98277241836211,25.98918641753401,14.5905790312385,25.863297112683977,12.48988276522556,6.936761736869812,7.222230911254883
search,step2000_vs_step50,vp2_vor_bg_49f_REAL_ENV230_00102_007_01,True,True,6.221605382115666,3.8161973450369366,4.854343438512636,5.6870585613253475,-8.500049948692322,0.04387404115832583,0.1743265117208157,0.10831975936889648,28.299961114540263,22.078355732424598,25.98918641753401,22.172989072497074,25.863297112683977,21.00895367417134,6.936761736869812,15.436811685562134
search,step2000_vs_step0,vp2_vor_bg_49f_REAL_ENV231_00003_003_01,True,True,3.1389426479121525,6.509846607497941,9.864948935525756,-0.23207351256177589,0.38901472091674805,0.04640488843528601,-0.8576213642954826,-0.5318927764892578,25.199825086969412,22.06088243905726,23.803149794754855,17.293303187256914,24.655011291322392,14.790062355796636,10.386035680770874,9.997020959854126
search,step2000_vs_step50,vp2_vor_bg_49f_REAL_ENV231_00003_003_01,True,True,2.545603866765667,3.4190742422160696,2.3410977347484376,1.6446868144533617,-2.358414888381958,0.03122622139599862,0.15984379996856113,0.42694568634033203,25.199825086969412,22.654221220203745,23.803149794754855,20.384075552538786,24.655011291322392,22.313913556573954,10.386035680770874,12.744450569152832
search,step2000_vs_step0,vp2_vor_bg_49f_REAL_ENV232_00006_001_01,True,True,6.6251175671261535,8.97639840542521,8.039589201777925,-0.020249068297022887,0.06811106204986572,0.13753661574149612,-0.2807539403438568,-1.4309368133544922,26.439622243368387,19.814504676242233,23.950269733596148,14.973871328170938,25.144381697325553,17.104792495547628,7.911262631416321,7.843151569366455
search,step2000_vs_step50,vp2_vor_bg_49f_REAL_ENV232_00006_001_01,True,False,3.831031718752662,2.043105954598836,1.8680388915433177,4.161717738978137,-5.723876595497131,0.03992737069421881,0.35348552217086127,-0.42978954315185547,26.439622243368387,22.608590524615725,23.950269733596148,21.90716377899731,25.144381697325553,23.276342805782235,7.911262631416321,13.635139226913452
search,step2000_vs_step0,vp2_vor_bg_49f_REAL_ENV234_00102_002_04,True,True,1.0934967709780956,8.353677802564963,10.729745502051243,-0.4571910857318606,0.4764745235443115,-0.000880079610007134,-1.293499931693077,-1.621938705444336,27.062650274683737,25.96915350370564,29.37063425723443,21.016956454669465,26.48870498459444,15.758959482543196,8.68536651134491,8.208891987800598
search,step2000_vs_step50,vp2_vor_bg_49f_REAL_ENV234_00102_002_04,True,False,5.965756443658574,8.755279920273779,4.536039411741328,4.98630759210344,-8.8912912607193,0.03648542871280591,0.7356422021985054,2.4846572875976562,27.062650274683737,21.096893831025163,29.37063425723443,20.61535433696065,26.48870498459444,21.95266557285311,8.68536651134491,17.57665777206421
search,step2000_vs_step0,vp2_vor_bg_49f_REAL_ENV241_00101_002_01,True,True,1.5684193203525254,4.7453245169226435,9.078763960278044,-0.3267972668877981,0.47322559356689453,0.009845068260114997,-0.3669601206978159,-0.6633353233337402,26.83511122375023,25.266691903397703,21.715395350737513,16.97007083381487,23.81406401205866,14.735300051780618,7.830655097961426,7.357429504394531
search,step2000_vs_step50,vp2_vor_bg_49f_REAL_ENV241_00101_002_01,True,True,3.0053256889426585,1.3310751175863906,1.8254526546591876,2.8570098089124727,-3.8023805618286133,0.024224409035274008,-0.007447811464468046,-0.3270235061645508,26.83511122375023,23.82978553480757,21.715395350737513,20.384320233151122,23.81406401205866,21.988611357399474,7.830655097961426,11.633035659790039
search,step2000_vs_step0,vp2_vor_bg_49f_REAL_ENV242_00112_002_03,True,True,4.1265258027453555,9.343910184608687,10.353101983874797,-0.18843674863591886,0.17875885963439941,0.009963788548294383,-0.008970183630784945,0.2763957977294922,28.65606235463689,24.529536551891535,25.336441460295685,15.992531275686998,26.201112216066395,15.848010232191598,6.202733397483826,6.023974537849426
search,step2000_vs_step50,vp2_vor_bg_49f_REAL_ENV242_00112_002_03,True,False,6.43072623722005,2.576024530606869,6.169038717184197,6.077020664989359,-9.621331334114075,0.031399504262573874,0.963844219843546,1.8371210098266602,28.65606235463689,22.22533611741684,25.336441460295685,22.760416929688816,26.201112216066395,20.0320734988822,6.202733397483826,15.8240647315979
search,step2000_vs_step0,vp2_vor_bg_49f_REAL_ENV246_00108_004_05,True,True,0.7789901184215324,2.144449629665182,2.56293156386657,-0.520271318596766,0.6449156999588013,0.019312403639968556,-0.03952614963054657,0.3449878692626953,25.417330607388507,24.638340488966975,21.831297082610238,19.686847452945056,22.424581303439634,19.861649739573064,8.06296169757843,7.418045997619629
search,step2000_vs_step50,vp2_vor_bg_49f_REAL_ENV246_00108_004_05,True,False,5.186761527450642,1.6999035887280094,3.922204549909395,5.781405447979186,-11.591164231300354,0.05656278255034464,2.0935434599717464,4.652873992919922,25.417330607388507,20.230569079937865,21.831297082610238,20.13139349388223,22.424581303439634,18.50237675353024,8.06296169757843,19.654125928878784
search,step2000_vs_step0,vp2_vor_bg_49f_REAL_ENV248_00114_005_05,True,True,0.6476919617000227,6.992739305301388,9.209833131989019,-0.9253971017778717,0.7851123809814453,0.0008354308653850673,0.06922289977470975,0.3966197967529297,30.312502551700877,29.664810590000855,31.551897193579993,24.559157888278605,31.10689581676877,21.89706268477975,6.1220667362213135,5.336954355239868
search,step2000_vs_step50,vp2_vor_bg_49f_REAL_ENV248_00114_005_05,True,False,6.961613897013212,5.519278382478323,8.274290998567768,5.961731291300815,-8.025592803955078,0.031016222068241617,0.6584147649506722,1.8239803314208984,30.312502551700877,23.350888654687665,31.551897193579993,26.03261881110167,31.10689581676877,22.832604818201002,6.1220667362213135,14.147659540176392
search,step2000_vs_step0,vp2_vor_bg_49f_REAL_ENV271_00106_002_03,True,True,4.057446039711355,10.982703168622617,12.113752086670175,-0.7143656900580808,0.4484887719154358,0.01322990169330518,-0.10498773989578059,0.4973173141479492,31.100522965774175,27.04307692606282,29.27674005233078,18.294036883708163,29.18389172692557,17.070139640255395,4.8043800592422485,4.355891287326813
search,step2000_vs_step50,vp2_vor_bg_49f_REAL_ENV271_00106_002_03,True,True,8.151171993535073,7.232770358558202,3.013669141927643,7.31165470253535,-9.744718432426453,0.02182950900525471,0.18191312812268734,0.7210855484008789,31.100522965774175,22.949350972239102,29.27674005233078,22.043969693772578,29.18389172692557,26.170222584997926,4.8043800592422485,14.549098491668701
search,step2000_vs_step0,vp2_vor_bg_49f_REAL_ENV284_00102_003_04,False,True,-0.1455865937278844,3.6910147364556813,7.131158446951641,-0.7020403913499038,0.8332955837249756,-0.0015516220306863726,-0.26672703896959593,-0.29370689392089844,25.962596730994548,26.108183324722432,26.929451045729504,23.238436309273823,27.82552252316424,20.694364076212597,8.58565366268158,7.752358078956604
search,step2000_vs_step50,vp2_vor_bg_49f_REAL_ENV284_00102_003_04,True,False,6.882588546267456,1.3346489879651884,5.889646789210591,6.571063177810778,-16.491771578788757,0.06243850746933288,0.7802975686887903,1.587498664855957,25.962596730994548,19.08000818472709,26.929451045729504,25.594802057764316,27.82552252316424,21.935875733953647,8.58565366268158,25.077425241470337
search,step2000_vs_step0,vp2_vor_bg_49f_REAL_ENV800_00003_001_02,True,True,5.166189686298647,7.225695468260614,7.748789909263339,0.287767984123974,-0.6627979278564453,0.09220892190933228,-1.3410144324103992,-6.726338148117065,22.774969591346604,17.608779905047957,19.668812555590637,12.443117087330023,22.369322216285727,14.620532307022389,9.9284987449646,10.591296672821045
search,step2000_vs_step50,vp2_vor_bg_49f_REAL_ENV800_00003_001_02,True,True,2.095736589218415,0.4866239543612281,2.0977202210583883,3.2338372307981516,-5.958199501037598,0.044599737439836695,-0.0819113440811634,-2.2069242000579834,22.774969591346604,20.67923300212819,19.668812555590637,19.18218860122941,22.369322216285727,20.27160199522734,9.9284987449646,15.886698246002197
shadow,step2000_vs_step0,vp2_vor_bg_49f_BLENDER_BEACH001_00305,True,True,5.290367985724323,8.600077957824169,11.589836640374415,-0.635512183857422,0.2822408676147461,0.015060984358495677,-0.3557067612806956,-1.9376920461654663,30.422099132253926,25.131731146529603,26.740754880593027,18.140676922768858,28.02121968685475,16.431383046480335,4.699122428894043,4.416881561279297
shadow,step2000_vs_step50,vp2_vor_bg_49f_BLENDER_BEACH001_00305,True,True,7.432348259413658,5.493963054043483,2.793106181128845,7.242656668658007,-9.016672849655151,0.022992145042030177,-0.23816500107447308,-3.125726103782654,30.422099132253926,22.98975087284027,26.740754880593027,21.246791826549543,28.02121968685475,25.228113505725904,4.699122428894043,13.715795278549194
shadow,step2000_vs_step0,vp2_vor_bg_49f_BLENDER_BEACH024_00003,True,True,1.6737741147225762,7.870906356698523,8.344462327391124,-5.515360886400202,4.0868589878082275,0.0010580748927836447,-0.42021636789043737,-1.535399317741394,27.86196207554178,26.188187960819203,24.6247315148526,16.753825158154076,25.018754735710814,16.67429240831969,7.980830669403076,3.8939716815948486
shadow,step2000_vs_step50,vp2_vor_bg_49f_BLENDER_BEACH024_00003,True,True,3.958939157358767,3.0701146383797067,0.1384022320105487,3.4205475545888007,-4.127336025238037,0.015213797287065178,-0.4698902883877357,-2.3729079961776733,27.86196207554178,23.903022918183012,24.6247315148526,21.554616876472892,25.018754735710814,24.880352503700266,7.980830669403076,12.108166694641113
shadow,step2000_vs_step0,vp2_vor_bg_49f_BLENDER_FOREST015_00002,True,True,12.9240488066266,19.94798700658125,22.24204410000933,1.4601956910433174,-0.15996170043945312,0.0749661849469555,-2.169048989812533,-5.937687039375305,27.641002423100524,14.716953616473925,27.00119066534425,7.0532036587630005,27.35122698643117,5.109182886421837,7.208176493644714,7.3681381940841675
shadow,step2000_vs_step50,vp2_vor_bg_49f_BLENDER_FOREST015_00002,True,True,5.522106964313629,1.3926183320423284,4.015173708228712,5.356340914491653,-9.173698544502258,0.07972120022287177,-0.27617361955344677,-2.343978524208069,27.641002423100524,22.118895458786895,27.00119066534425,25.60857233330192,27.35122698643117,23.336053278202456,7.208176493644714,16.381875038146973
shadow,step2000_vs_step0,vp2_vor_bg_49f_BLENDER_FOREST034_00543,True,True,9.668916456699755,14.379400087799631,15.535457919636777,0.7263855811821287,0.026985645294189453,0.06884285381862099,-2.2925783259173236,-11.304681539535522,23.65045445354149,13.981537996841734,22.532228041259017,8.152827953459386,22.573108448539102,7.037650528902326,11.336886405944824,11.309900760650635
shadow,step2000_vs_step50,vp2_vor_bg_49f_BLENDER_FOREST034_00543,True,True,2.8637274498132257,1.1479721364768203,1.4281214633874733,2.902696451919663,-6.525144815444946,0.04462403545574267,-0.3596767485141754,-2.8135416507720947,23.65045445354149,20.786727003728263,22.532228041259017,21.384255904782197,22.573108448539102,21.14498698515163,11.336886405944824,17.86203122138977
shadow,step2000_vs_step0,vp2_vor_bg_49f_BLENDER_RIVER016_00009,True,True,7.779532058826479,12.70772020155725,12.495576758811476,-0.8599181094969666,1.1640241146087646,0.022798897052297873,-0.9377893091489873,-0.7899875640869141,28.218709462536847,20.439177403710367,27.054271992271225,14.346551790713976,27.40583562427996,14.910258865468483,7.237305283546448,6.073281168937683
shadow,step2000_vs_step50,vp2_vor_bg_49f_BLENDER_RIVER016_00009,True,True,4.152867597340595,-0.49026494335099713,2.727488539392695,4.224997379964449,-5.579278349876404,0.017007635564220247,-0.1451093504826228,-1.751115083694458,28.218709462536847,24.06584186519625,27.054271992271225,27.544536935622222,27.40583562427996,24.678347084887264,7.237305283546448,12.816583633422852
