step,sample_id,status,frame_count,raw_whole_eq_winner_mean,raw_mask_eq_winner_mean,raw_outside_eq_winner_mean,comp_mask_eq_winner_mean,raw_mask_mae_to_winner,raw_outside_mae_to_winner,frame0_raw_eq_winner,frames1_48_raw_eq_winner_mean,expected_comp_outside_winner_copy,non_expected_gt_leakage_flag
step0,vp2_vor_bg_49f_REAL_ENV187_00002_001_05,OK,49,0.00014562074829931973,4.0864222816435e-05,0.00017848448379606985,0.00046324822660009837,22.333029528458912,11.080285169640366,0.00018518518518518518,0.00014479648919753086,True,False
step0,vp2_vor_bg_49f_REAL_ENV163_00012_003_02,OK,49,0.007169607426303855,9.92772615360178e-07,0.008100418546766847,0.003175734728753781,211.45226303736368,2.436913709251248,0.004907407407407407,0.007216736593364197,True,False
step0,vp2_vor_bg_49f_REAL_ENV153_00012_003_04,OK,49,0.0018784840325018898,0.0004037912026390103,0.0024754260205093527,0.0017978641063191002,31.614815910657246,7.37200774951857,0.003006365740740741,0.0018549864969135803,True,False
step0,vp2_vor_bg_49f_REAL_ENV234_00006_001_03,OK,49,0.002290249433106576,0.000312642376069071,0.0024959020770022704,0.002295627101083319,25.18780428171158,7.566591175235048,0.003521412037037037,0.002264600212191358,True,False
step0,vp2_vor_bg_49f_REAL_ENV196_00009_001_01,OK,49,0.0010950491307634164,0.00031784911199308883,0.0013745682392311547,0.0012148369967722808,24.30596657594045,5.601945984120271,0.0018431712962962963,0.0010794632523148148,True,False
step0,vp2_vor_bg_49f_REAL_ENV161_00002_004_04,OK,49,0.0006943263416477701,0.0003377399925675155,0.0008109704895258673,0.0012238392282735895,10.197039355834326,4.967160998558511,0.0018952546296296295,0.000669307002314815,True,False
step0,vp2_vor_bg_49f_REAL_ENV198_00005_005_05,OK,49,0.0012086640211640212,0.00016838084439217224,0.0015871130723230248,0.0011323091326562783,26.906938354174297,5.221804560447226,0.0031539351851851854,0.0011681375385802469,True,False
step0,vp2_vor_bg_49f_REAL_ENV140_00002_002_05,OK,49,0.0017586687452758882,0.0033717948461932557,0.0010950950849928042,0.005060214317570228,16.47613064448039,8.224098195835035,0.004629629629629629,0.0016988570601851854,True,False
step0,vp2_vor_bg_49f_BLENDER_FOREST034_00543,OK,49,0.0004238118858654573,2.1150495778081304e-05,0.0005507178342330357,0.00017066895979521955,63.63340230782827,8.309188910893031,0.0007841435185185185,0.0004163049768518519,True,False
step0,vp2_vor_bg_49f_REAL_ENV176_00017_005_01,OK,49,0.0013790863567649278,0.00015448158577274044,0.0014957654592859767,0.0010721529394369948,19.335361977418263,8.788112377633853,0.0014756944444444444,0.0013770736882716048,True,False
step0,vp2_vor_bg_49f_REAL_ENV186_00001_004_02,OK,49,0.00044099584278155707,0.00015677477594985592,0.00054156925970471,0.0004285061710500503,17.711387435595196,9.052845273699079,0.0005179398148148148,0.00043939284336419747,True,False
step0,vp2_vor_bg_49f_REAL_ENV175_00002_004_04,OK,49,0.0007050146447467877,7.37066456124702e-05,0.0007943057561448544,0.0006248025101860861,17.63604873418808,8.920696978666344,0.0006828703703703704,0.0007054759837962963,True,False
step0,vp2_vor_bg_49f_REAL_ENV033_00001_004_05,OK,49,0.005379050925925925,0.000922931676366512,0.006256907416771018,0.0033819781535457012,35.96442223588625,4.058602333068848,0.03808449074074074,0.004697687596450617,True,False
step0,vp2_vor_bg_49f_REAL_ENV271_00103_001_04,OK,49,0.002693275226757369,0.0004687349498614667,0.002991877913509803,0.0025994398506441288,25.029448529084522,5.287631998256761,0.004502314814814815,0.0026555869020061726,True,False
step0,vp2_vor_bg_49f_REAL_ENV252_00001_002_03,OK,49,0.003169879062736206,2.773593877199749e-05,0.0034026461773899613,0.004479375318658756,83.12812916437785,4.406778408556568,0.007913773148148149,0.0030710479359567903,True,False
step0,vp2_vor_bg_49f_BLENDER_BEACH001_00305,OK,49,0.0004219222411186697,0.0013574336926312656,0.00022379593819694932,0.003308804643179052,10.625142723321915,4.810180109374377,0.0014670138888888888,0.00040014949845679015,True,False
step0,vp2_vor_bg_49f_REAL_ENV198_00004_003_05,OK,49,0.0009876346371882087,1.5274449816971106e-05,0.0010729587241143385,0.0014873099676118117,59.12549114227295,5.41958136461219,0.001261574074074074,0.0009819275655864198,True,False
step0,vp2_vor_bg_49f_REAL_ENV064_00001_001_05,OK,49,0.00038064531368102797,8.865502245332593e-05,0.00045189927031348207,0.0017962875830037507,18.194022218386333,4.606182857435577,0.0018402777777777777,0.0003502363040123457,True,False
step0,vp2_vor_bg_49f_REAL_ENV265_00002_001_04,OK,49,0.001078101379440665,5.5686211740118076e-05,0.0011770562637379363,0.0016862342531919266,42.77680104970932,7.941074001545808,0.0014525462962962964,0.0010703004436728393,True,False
step0,vp2_vor_bg_49f_REAL_ENV234_00009_005_02,OK,49,0.0017282572751322748,0.0015712568195854436,0.0017886694786385542,0.0021115161379045354,12.029752433300018,8.229226297261764,0.00271412037037037,0.0017077184606481479,True,False
step0,vp2_vor_bg_49f_REAL_ENV173_00005_005_05,OK,49,0.001987315759637188,5.4060982809106756e-05,0.0022040907264176987,0.0037176221365079823,53.29004534085592,5.099084221586889,0.0022280092592592594,0.001982301311728395,True,False
step0,vp2_vor_bg_49f_BLENDER_BEACH024_00003,OK,49,0.0005461073318216176,0.0,0.0005994341957316181,0.001849957627255628,45.66743675867716,4.377180892594007,0.002219328703703704,0.0005112485532407407,True,False
step10,vp2_vor_bg_49f_REAL_ENV109_00002_005_02,OK,49,7.912887377173092e-06,3.492767483909108e-05,3.8307380600481966e-07,0.002489952226752258,20.65582599242528,15.158690841830506,0.0,8.077739197530866e-06,True,False
step10,vp2_vor_bg_49f_BLENDER_FOREST015_00002,OK,49,0.0026956372826908545,0.0005009735752731772,0.0031413209422885137,0.0013034442782029895,36.442711075146995,16.87704697433783,0.0027314814814814814,0.002694890528549382,True,False
step10,vp2_vor_bg_49f_REAL_ENV193_00001_002_02,OK,49,8.267195767195768e-06,2.1407840277754695e-05,4.25047443426251e-06,0.0013858097388063124,25.900689005851746,18.444386248685877,0.0,8.439429012345678e-06,True,False
step10,vp2_vor_bg_49f_REAL_ENV171_00001_001_01,OK,49,5.373677248677248e-06,2.9220378995064076e-05,7.76605745398776e-07,0.002001219137469202,23.327422618865967,15.347747316165846,0.0,5.485628858024691e-06,True,False
step10,vp2_vor_bg_49f_REAL_ENV135_00001_006_02,OK,49,3.60213529856387e-06,1.0734737421985296e-05,5.608980051565368e-07,0.0016626619594463845,32.90262178579966,13.725472197240713,2.8935185185185184e-06,3.616898148148148e-06,True,False
step10,vp2_vor_bg_49f_REAL_ENV179_00002_003_04,OK,49,9.03486394557823e-06,2.421477849986033e-06,9.724212071532529e-06,0.0005973225406260763,40.17874622344971,31.708622212312658,1.4467592592592593e-05,8.921682098765433e-06,True,False
step10,vp2_vor_bg_49f_BLENDER_RIVER016_00009,OK,49,1.4762849584278154e-06,5.832382664476489e-06,3.0579640135012003e-07,0.0007156193364984952,30.144634505112965,13.790521563315878,0.0,1.5070408950617283e-06,True,False
step10,vp2_vor_bg_49f_REAL_ENV191_00012_006_04,OK,49,1.3345616024187451e-05,1.7171443635472954e-05,1.1874487301801875e-05,0.0009219237093740831,27.389931440353394,24.55435005499392,8.680555555555556e-05,1.181520061728395e-05,True,False
step10,vp2_vor_bg_49f_REAL_ENV205_00001_002_05,OK,49,2.303004535147392e-06,2.907293098764568e-06,2.097282242532529e-06,0.0014033822227612618,38.45098805427551,28.930360871918346,5.787037037037037e-06,2.2304205246913582e-06,True,False
step10,vp2_vor_bg_49f_REAL_ENV222_00101_004_03,OK,49,0.0,0.0,0.0,0.0005801170302872158,35.22431413332621,37.822795634367026,0.0,0.0,True,False
step10,vp2_vor_bg_49f_REAL_ENV187_00002_001_05,OK,49,0.0,0.0,0.0,0.00042264708081682785,47.29777948061625,41.77497996116171,0.0,0.0,True,False
step10,vp2_vor_bg_49f_REAL_ENV163_00012_003_02,OK,49,0.0037076601473922904,5.457323728443571e-07,0.004184480651940013,0.0031752876885112655,20.17270518342654,6.567436305844054,0.003628472222222222,0.0037093098958333333,True,False
step10,vp2_vor_bg_49f_REAL_ENV153_00012_003_04,OK,49,4.25760582010582e-05,1.2307707750845734e-05,5.557593525106657e-05,0.0014064114716990648,39.665957729021706,21.864159175327845,8.680555555555556e-06,4.328221450617284e-05,True,False
step10,vp2_vor_bg_49f_REAL_ENV234_00006_001_03,OK,49,0.0,0.0,0.0,0.001986157714032049,35.41989437739054,31.935862560661473,0.0,0.0,True,False
step10,vp2_vor_bg_49f_REAL_ENV196_00009_001_01,OK,49,2.409297052154195e-05,2.6057935885800306e-05,2.3303307975318855e-05,0.0009248049492737659,34.962416330973305,18.3524163304543,2.025462962962963e-05,2.4172935956790127e-05,True,False
step10,vp2_vor_bg_49f_REAL_ENV161_00002_004_04,OK,49,3.5430839002267574e-07,9.187916441466306e-07,1.6311714578522086e-07,0.0008888024834742288,27.243951718012493,29.33980875599141,0.0,3.616898148148148e-07,True,False
step10,vp2_vor_bg_49f_REAL_ENV198_00005_005_05,OK,49,3.1769652305366596e-05,1.0585997080705303e-05,3.963257602408259e-05,0.0009751216682413187,31.99224352836609,16.885119788500727,0.0,3.24315200617284e-05,True,False
step10,vp2_vor_bg_49f_REAL_ENV140_00002_002_05,OK,49,1.2223639455782313e-05,3.9660012410421706e-05,1.0784398278483925e-06,0.0017300777575733272,29.27124257882436,27.128560455477967,8.680555555555556e-06,1.2297453703703704e-05,True,False
step10,vp2_vor_bg_49f_BLENDER_FOREST034_00543,OK,49,0.00014721513605442176,2.462685390956231e-07,0.00019422935464136508,0.00014976473255623387,40.38322643438975,21.45161200542839,0.0002690972222222222,0.00014467592592592592,True,False
step10,vp2_vor_bg_49f_REAL_ENV176_00017_005_01,OK,49,1.7715419501133787e-07,0.0,1.9409256286958146e-07,0.0009210341477611963,30.75782875219981,25.493828248004522,0.0,1.808449074074074e-07,True,False
step10,vp2_vor_bg_49f_REAL_ENV186_00001_004_02,OK,49,6.495653817082387e-07,2.2430134616695914e-07,7.438496715565225e-07,0.0002719556964463613,38.190698067347206,32.77789326103366,5.787037037037037e-06,5.425347222222222e-07,True,False
step10,vp2_vor_bg_49f_REAL_ENV175_00002_004_04,OK,49,4.1040721844293276e-05,2.6136089251064288e-05,4.2999020393391334e-05,0.0005772319538246801,24.56212516625722,21.143367417004644,6.076388888888889e-05,4.06298225308642e-05,True,False
step10,vp2_vor_bg_49f_REAL_ENV033_00001_004_05,OK,49,2.2203325774754345e-05,0.00011495004724002987,2.742632838399307e-07,0.0025784195486337202,19.32232278585434,10.532804002567213,2.8935185185185184e-06,2.2605613425925928e-05,True,False
step10,vp2_vor_bg_49f_REAL_ENV271_00103_001_04,OK,49,1.7715419501133787e-07,9.809264685531355e-07,6.72775151076706e-08,0.0021340991232465297,25.893532315889995,26.94616784854811,0.0,1.808449074074074e-07,True,False
step10,vp2_vor_bg_49f_REAL_ENV252_00001_002_03,OK,49,5.905139833711262e-08,7.916603333839995e-07,0.0,0.0044604876095246035,23.17334183057149,17.197985279316804,0.0,6.028163580246914e-08,True,False
step10,vp2_vor_bg_49f_BLENDER_BEACH001_00305,OK,49,1.1810279667422524e-07,6.632531514254489e-07,0.0,0.0019523642576168199,36.59225527445475,16.708449714037837,0.0,1.2056327160493827e-07,True,False
step10,vp2_vor_bg_49f_REAL_ENV198_00004_003_05,OK,49,3.5371787603930456e-05,4.254344287902518e-05,3.470778570579493e-05,0.0015153123996224076,30.010984619458515,19.927498038934203,2.604166666666667e-05,3.556616512345679e-05,True,False
step10,vp2_vor_bg_49f_REAL_ENV064_00001_001_05,OK,49,4.310752078609221e-06,1.570562608693449e-05,1.21182570940005e-06,0.001723683335803354,23.077734251817066,13.136678306423889,0.0,4.400559413580247e-06,True,False
step10,vp2_vor_bg_49f_REAL_ENV265_00002_001_04,OK,49,1.7715419501133787e-07,0.0,1.9495249029079783e-07,0.001631950772067124,33.240303794542946,37.68829548115633,0.0,1.808449074074074e-07,True,False
step10,vp2_vor_bg_49f_REAL_ENV234_00009_005_02,OK,49,1.1810279667422524e-07,3.9655347444292167e-07,0.0,0.000543021763800271,28.909294962882996,33.17382754111777,0.0,1.2056327160493827e-07,True,False
step10,vp2_vor_bg_49f_REAL_ENV173_00005_005_05,OK,49,1.7715419501133788e-06,1.5342058138620562e-05,1.9701374890561709e-07,0.003679462180830368,28.6416970094045,16.134300407098266,0.0,1.8084490740740741e-06,True,False
step10,vp2_vor_bg_49f_BLENDER_BEACH024_00003,OK,49,0.0001165084089191232,1.528279097042376e-05,0.00012660921697924983,0.0018652404182260514,26.991484721501667,15.916238084131358,0.00038773148148148147,0.00011085792824074074,True,False
step30,vp2_vor_bg_49f_REAL_ENV109_00002_005_02,OK,49,1.8424036281179136e-05,3.6404210860593125e-05,1.335111382520123e-05,0.0024911632685296757,15.390720347563425,6.1164557009327165,1.4467592592592593e-05,1.8506462191358023e-05,True,False
step30,vp2_vor_bg_49f_BLENDER_FOREST015_00002,OK,49,0.0017858914399092969,0.0009128927813332363,0.001961040032562233,0.001714683137902522,10.655838767687479,7.0312113469960735,0.0025983796296296297,0.0017689646026234568,True,False
step30,vp2_vor_bg_49f_REAL_ENV193_00001_002_02,OK,49,5.6098828420256995e-06,1.5413155583005236e-05,2.552388850517934e-06,0.0013797882841891558,14.040751695632935,9.027932089202258,0.0,5.726755401234567e-06,True,False
step30,vp2_vor_bg_49f_REAL_ENV171_00001_001_01,OK,49,6.259448223733939e-06,1.1378704897778621e-05,5.1124118898821965e-06,0.001983377463371916,21.443555295467377,7.632705844178492,4.6296296296296294e-05,5.4253472222222224e-06,True,False
step30,vp2_vor_bg_49f_REAL_ENV135_00001_006_02,OK,49,1.9191704459561604e-05,4.550356215450279e-05,8.165416709580513e-06,0.0016974307841789021,13.442878286043802,7.921950836570895,8.680555555555556e-06,1.9410686728395062e-05,True,False
step30,vp2_vor_bg_49f_REAL_ENV179_00002_003_04,OK,49,8.621504157218442e-06,0.0,9.549663366513963e-06,0.0005949010627760903,24.66262153784434,16.53027746628742,2.8935185185185184e-06,8.740837191358027e-06,True,False
step30,vp2_vor_bg_49f_BLENDER_RIVER016_00009,OK,49,2.1022297808012096e-05,1.3836822363268729e-05,2.287075705064552e-05,0.0007236237761972874,14.342979649702707,6.66997968907259,4.9189814814814815e-05,2.0435474537037032e-05,True,False
step30,vp2_vor_bg_49f_REAL_ENV191_00012_006_04,OK,49,2.0077475434618294e-05,1.6755836301696512e-06,2.5202694915637034e-05,0.0009064278493687799,19.285958250363667,12.428615200276278,1.1574074074074073e-05,2.025462962962963e-05,True,False
step30,vp2_vor_bg_49f_REAL_ENV205_00001_002_05,OK,49,9.684429327286471e-06,1.0262868873813316e-05,9.64119412363688e-06,0.0014104888491029196,28.363521655400593,12.736027425649215,2.8935185185185184e-06,9.82590663580247e-06,True,False
step30,vp2_vor_bg_49f_REAL_ENV222_00101_004_03,OK,49,6.849962207105064e-06,0.0,8.279731405959466e-06,0.0005801170302872158,28.761521180470783,19.279307151327327,0.0,6.99266975308642e-06,True,False
step30,vp2_vor_bg_49f_REAL_ENV187_00002_001_05,OK,49,1.7715419501133788e-06,0.0,2.292824416772619e-06,0.00042264708081682785,34.215694983800255,19.360884296650788,0.0,1.808449074074074e-06,True,False
step30,vp2_vor_bg_49f_REAL_ENV163_00012_003_02,OK,49,0.0003310421390778534,4.6033119957321506e-05,0.00035499530920082715,0.003219138140037833,5.372616276144981,3.784070233909451,0.004658564814814815,0.00024088541666666667,True,False
step30,vp2_vor_bg_49f_REAL_ENV153_00012_003_04,OK,49,8.32624716553288e-06,1.4441888844979408e-05,5.562928647371242e-06,0.0014089565979186292,19.004178007443745,10.953983598825882,4.050925925925926e-05,7.655767746913579e-06,True,False
step30,vp2_vor_bg_49f_REAL_ENV234_00006_001_03,OK,49,1.91917044595616e-05,0.0,2.1164908445131853e-05,0.001986157714032049,21.640678366025288,16.45577726558763,0.0,1.959153163580247e-05,True,False
step30,vp2_vor_bg_49f_REAL_ENV196_00009_001_01,OK,49,3.08838813303099e-05,3.509518405753841e-05,2.9536353235435497e-05,0.0009336261064452621,15.341262658437094,10.599193884401906,2.3148148148148147e-05,3.104504243827161e-05,True,False
step30,vp2_vor_bg_49f_REAL_ENV161_00002_004_04,OK,49,1.1219765684051398e-06,1.8294809240793497e-06,8.803076393801602e-07,0.0008897131727541614,22.777863800525665,10.27108352038325,0.0,1.1453510802469134e-06,True,False
step30,vp2_vor_bg_49f_REAL_ENV198_00005_005_05,OK,49,1.8778344671201813e-05,1.2797579445233275e-05,2.10699601259835e-05,0.0009775317805314535,17.734691977500916,8.225479992068543,2.8935185185185184e-06,1.9109278549382717e-05,True,False
step30,vp2_vor_bg_49f_REAL_ENV140_00002_002_05,OK,49,3.395455404383975e-05,9.35832681180359e-05,1.2193437349124288e-05,0.0017840010132809416,16.377998391787212,13.885824651134257,5.787037037037037e-06,3.454137731481481e-05,True,False
step30,vp2_vor_bg_49f_BLENDER_FOREST034_00543,OK,49,0.0002949617346938775,0.0001333843569796748,0.0003441383541763441,0.00028290282099681304,14.540710628032684,9.915837307365573,0.0006076388888888889,0.0002884476273148148,True,False
step30,vp2_vor_bg_49f_REAL_ENV176_00017_005_01,OK,49,1.3877078609221467e-05,2.050039252047953e-06,1.4988519712609228e-05,0.0009230841870132444,22.133209427197773,14.813149841464295,8.680555555555556e-06,1.398533950617284e-05,True,False
step30,vp2_vor_bg_49f_REAL_ENV186_00001_004_02,OK,49,1.4172335600907028e-06,2.0983960366455777e-06,1.1976024818057983e-06,0.0002738297911368399,20.76940095424652,15.784470246762645,0.0,1.4467592592592592e-06,True,False
step30,vp2_vor_bg_49f_REAL_ENV175_00002_004_04,OK,49,9.631283068783069e-05,0.0,0.00011035472597129948,0.000551095864573616,23.58931169907252,14.469906086824379,1.1574074074074073e-05,9.807822145061728e-05,True,False
step30,vp2_vor_bg_49f_REAL_ENV033_00001_004_05,OK,49,1.0038737717309145e-06,0.0,1.2410833702926078e-06,0.0024634695013936903,24.046612322330475,9.39661488241079,0.0,1.0247878086419753e-06,True,False
step30,vp2_vor_bg_49f_REAL_ENV271_00103_001_04,OK,49,9.389172335600908e-06,0.0,1.0692929508744781e-05,0.002133118196777977,28.97407962878545,14.679934774126325,0.0,9.584780092592594e-06,True,False
step30,vp2_vor_bg_49f_REAL_ENV252_00001_002_03,OK,49,1.0038737717309145e-06,0.0,1.081777309962399e-06,0.004459695949191219,19.437475979328156,12.066277951610331,0.0,1.0247878086419753e-06,True,False
step30,vp2_vor_bg_49f_BLENDER_BEACH001_00305,OK,49,2.2675736961451248e-05,0.00010236621885969746,6.0563345031002305e-06,0.002053715931978101,15.958446939786276,7.477654291658985,8.680555555555556e-06,2.296730324074074e-05,True,False
step30,vp2_vor_bg_49f_REAL_ENV198_00004_003_05,OK,49,1.9014550264550266e-05,5.064641079728428e-06,2.0273583363226788e-05,0.0014778335978231111,16.822123030821484,7.612504968837816,0.0,1.9410686728395062e-05,True,False
step30,vp2_vor_bg_49f_REAL_ENV064_00001_001_05,OK,49,7.1452191987906275e-06,3.79622484481181e-06,7.963945909911691e-06,0.0017117668112626456,21.029697120189667,7.569860458374023,1.1574074074074073e-05,7.052951388888889e-06,True,False
step30,vp2_vor_bg_49f_REAL_ENV265_00002_001_04,OK,49,1.6121031746031748e-05,0.0,1.7715241564872352e-05,0.001631950772067124,32.340290665626526,18.294969811731455,0.0,1.6456886574074073e-05,True,False
step30,vp2_vor_bg_49f_REAL_ENV234_00009_005_02,OK,49,1.9486961451247162e-06,0.0,2.752346532969759e-06,0.000542625210325828,29.14263133207957,19.38262262149733,0.0,1.9892939814814813e-06,True,False
step30,vp2_vor_bg_49f_REAL_ENV173_00005_005_05,OK,49,5.4681594860166287e-05,1.258249830326651e-05,5.935030627102099e-05,0.0036767026209950145,16.506077110767365,7.385629566348329,2.8935185185185186e-05,5.521797839506173e-05,True,False
step30,vp2_vor_bg_49f_BLENDER_BEACH024_00003,OK,49,1.7124905517762661e-06,1.337174401122282e-06,1.7011902904051448e-06,0.0018512948016567502,19.479324261347454,8.108390340999682,2.8935185185185186e-05,1.1453510802469136e-06,True,False
step50,vp2_vor_bg_49f_REAL_ENV109_00002_005_02,OK,49,8.042800453514737e-05,0.0001274866516919308,6.819907123061604e-05,0.002575857716496917,13.535171200831732,14.729604886502635,5.787037037037037e-05,8.089795524691357e-05,True,False
step50,vp2_vor_bg_49f_BLENDER_FOREST015_00002,OK,49,0.000125307067271353,0.0005579314207667278,4.0486636308809915e-05,0.0013600258836229606,10.889208128054937,13.933120026880381,9.259259259259259e-05,0.0001259886188271605,True,False
step50,vp2_vor_bg_49f_REAL_ENV193_00001_002_02,OK,49,6.572420634920635e-05,0.00021070088321857746,2.331126574179062e-05,0.0015684518502880917,12.494692862033844,14.541996469303053,2.8935185185185184e-06,6.703317901234568e-05,True,False
step50,vp2_vor_bg_49f_REAL_ENV171_00001_001_01,OK,49,2.917139077853364e-05,0.00010482392088265564,1.4470336119308996e-05,0.0020760987159271645,19.471673319737118,12.820497532280124,2.3148148148148147e-05,2.9296875e-05,True,False
step50,vp2_vor_bg_49f_REAL_ENV135_00001_006_02,OK,49,5.8224678760393056e-05,0.00016978145462231097,1.4092636738470975e-05,0.0018207012614442606,15.442114263772964,12.174263954162598,5.787037037037037e-06,5.931712962962963e-05,True,False
step50,vp2_vor_bg_49f_REAL_ENV179_00002_003_04,OK,49,8.030990173847316e-06,2.614114006913247e-05,6.136578405457991e-06,0.0006210422028452228,24.11297110716502,16.52513819324727,8.680555555555556e-06,8.017457561728395e-06,True,False
step50,vp2_vor_bg_49f_BLENDER_RIVER016_00009,OK,49,3.106103552532124e-05,7.61807630066496e-05,1.8917726642114367e-05,0.0007859677168406683,13.970706731081009,11.114028444095533,2.8935185185185184e-06,3.1647858796296295e-05,True,False
step50,vp2_vor_bg_49f_REAL_ENV191_00012_006_04,OK,49,8.385298563869993e-06,2.7346705425508133e-05,3.2345956459575094e-06,0.0009320989711641184,22.598834703365963,19.164956812955896,1.736111111111111e-05,8.198302469135804e-06,True,False
step50,vp2_vor_bg_49f_REAL_ENV205_00001_002_05,OK,49,1.2814153439153439e-05,3.288297015166377e-05,6.701588648093488e-06,0.001433357899814161,23.143459677696228,21.884388709554866,1.736111111111111e-05,1.2719425154320987e-05,True,False
step50,vp2_vor_bg_49f_REAL_ENV222_00101_004_03,OK,49,4.487906273620559e-06,1.4155919231673443e-05,2.4933161270011055e-06,0.000594272949518889,35.58682225147883,19.74843169231804,2.8935185185185184e-06,4.521122685185185e-06,True,False
step50,vp2_vor_bg_49f_REAL_ENV187_00002_001_05,OK,49,3.7202380952380952e-06,1.0530174572590064e-06,4.401425147178037e-06,0.0004237000982740869,21.783812602361042,23.420661206148107,2.8935185185185186e-05,3.194926697530864e-06,True,False
step50,vp2_vor_bg_49f_REAL_ENV163_00012_003_02,OK,49,0.0,0.0,0.0,0.0031747419561384215,6.6331649869680405,18.496654705125458,0.0,0.0,True,False
step50,vp2_vor_bg_49f_REAL_ENV153_00012_003_04,OK,49,2.7990362811791388e-05,7.322011075259517e-05,9.934388306990537e-06,0.0014669219763940708,15.75538718700409,17.63230938814124,1.1574074074074073e-05,2.8332368827160493e-05,True,False
step50,vp2_vor_bg_49f_REAL_ENV234_00006_001_03,OK,49,4.606009070294784e-06,1.545353456711512e-05,3.532063745170985e-06,0.0020002832052855033,21.135500689347584,16.40991822067572,2.8935185185185184e-06,4.641685956790124e-06,True,False
step50,vp2_vor_bg_49f_REAL_ENV196_00009_001_01,OK,49,3.613945578231293e-05,3.9723205752090176e-05,3.37928895696441e-05,0.0009382547628208082,11.886979699134827,13.355247400244888,0.00016203703703703703,3.351658950617284e-05,True,False
step50,vp2_vor_bg_49f_REAL_ENV161_00002_004_04,OK,49,9.093915343915345e-06,1.6705502992067007e-05,6.2231678306205986e-06,0.0009037197515355334,17.424165964126587,14.244709326296437,2.8935185185185184e-06,9.223090277777778e-06,True,False
step50,vp2_vor_bg_49f_REAL_ENV198_00005_005_05,OK,49,2.6159769463340895e-05,4.765497385506143e-05,1.8710305550677376e-05,0.0010121791276218215,17.60574898123741,18.826636431168538,2.8935185185185184e-06,2.664448302469136e-05,True,False
step50,vp2_vor_bg_49f_REAL_ENV140_00002_002_05,OK,49,1.4290438397581252e-05,4.078276383121914e-05,4.029194500136469e-06,0.0017312005089941244,17.435649047295254,25.860988033061126,1.736111111111111e-05,1.4226466049382716e-05,True,False
step50,vp2_vor_bg_49f_BLENDER_FOREST034_00543,OK,49,2.545115268329554e-05,3.03998553262719e-05,2.4058600325899644e-05,0.00017991831934341014,16.23757932583491,16.614440022682658,6.076388888888889e-05,2.4715470679012346e-05,True,False
step50,vp2_vor_bg_49f_REAL_ENV176_00017_005_01,OK,49,9.861583522297807e-06,8.994197773882085e-05,2.894019743408116e-06,0.001010206174530495,24.897694289684296,13.726404365228147,1.1574074074074073e-05,9.825906635802468e-06,True,False
