split,sample_id,source_group,profile,noise_index,timestep_index,noise_seed,t,winner_full_residual,winner_mask_residual,winner_boundary_residual,winner_affected_residual,winner_local_residual,winner_outside_residual,winner_pred_norm,winner_target_norm,winner_noise_norm,winner_z0_norm,loser_full_residual,loser_mask_residual,loser_boundary_residual,loser_affected_residual,loser_local_residual,loser_outside_residual,loser_pred_norm,loser_target_norm,loser_noise_norm,loser_z0_norm,winner_local_score,loser_local_score,preference_margin_proxy,preference_violation_proxy,outside_sanity_residual,gradient_proxy_norm
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,1,2,20269801,0.25,0.913941502571106,0.07853570580482483,0.43814706802368164,2.8964521884918213,2.8712596893310547,0.17659196257591248,832.0704345703125,757.4993286132812,572.330322265625,495.32012939453125,0.9193302392959595,0.17639368772506714,0.4923412501811981,2.9172065258026123,2.892648220062256,0.17639459669589996,826.98779296875,751.5349731445312,572.330322265625,486.19354248046875,3.194061428308487,3.3397708386182785,0.14570941030979156,-0.14570941030979156,0.17659196257591248,2.584480929942521
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,1,3,20269801,0.35,0.5823760032653809,0.052816592156887054,0.326177179813385,1.9243708848953247,1.9080696105957031,0.094841368496418,792.4445190429688,757.4993286132812,572.330322265625,495.32012939453125,0.5907081961631775,0.12434251606464386,0.3955448269844055,1.9562548398971558,1.9406764507293701,0.0948692113161087,787.4277954101562,751.5349731445312,572.330322265625,486.19354248046875,2.1402760669589043,2.2783697694540024,0.13809370249509811,-0.13809370249509811,0.0948692113161087,2.134652088493112
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,1,4,20269801,0.5,0.3257543742656708,0.044466376304626465,0.23700174689292908,1.0982239246368408,1.0894570350646973,0.04871950298547745,761.822998046875,757.4993286132812,572.330322265625,495.32012939453125,0.3312605023384094,0.0978555679321289,0.31821388006210327,1.1192023754119873,1.1114118099212646,0.04859514907002449,756.7522583007812,751.5349731445312,572.330322265625,486.19354248046875,1.2611911743879318,1.3761648833751678,0.11497370898723602,-0.11497370898723602,0.04871950298547745,1.6590146975691131
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,1,5,20269801,0.65,0.2065512239933014,0.05336635187268257,0.21446363627910614,0.7016131281852722,0.6966233849525452,0.029600093141198158,749.7593994140625,757.4993286132812,572.330322265625,495.32012939453125,0.20968882739543915,0.08718892931938171,0.2506522238254547,0.7136135101318359,0.7092176079750061,0.02949201501905918,745.1228637695312,751.5349731445312,572.330322265625,486.19354248046875,0.8622112981975079,0.926128551363945,0.06391725316643715,-0.06391725316643715,0.029600093141198158,1.3609765254139727
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,1,6,20269801,0.8,0.14347994327545166,0.09547515958547592,0.24162212014198303,0.4900987148284912,0.4873984456062317,0.01969611831009388,744.8425903320312,757.4993286132812,572.330322265625,495.32012939453125,0.1441933810710907,0.13593633472919464,0.20990747213363647,0.49310994148254395,0.4904216527938843,0.01966012269258499,741.7041625976562,751.5349731445312,572.330322265625,486.19354248046875,0.7063849344849586,0.7340000122785568,0.027615077793598175,-0.027615077793598175,0.01969611831009388,1.211610508602956
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,1,7,20269801,0.95,0.11869923025369644,0.6105889678001404,0.5042977929115295,0.4132721722126007,0.4130513370037079,0.014288905076682568,737.285400390625,757.4993286132812,572.330322265625,495.32012939453125,0.11074937880039215,0.29868215322494507,0.283529669046402,0.38154855370521545,0.38048410415649414,0.014278599061071873,736.8010864257812,751.5349731445312,572.330322265625,486.19354248046875,1.2760100364685059,0.8219955414533615,-0.45401449501514435,0.45401449501514435,0.014288905076682568,1.5975043264220012
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,2,0,20278974,0.05,2.835641622543335,0.4745805263519287,1.085996389389038,4.935007572174072,4.894331455230713,1.8114356994628906,1031.9144287109375,757.3209228515625,572.46240234375,495.32012939453125,2.8341188430786133,0.7281008362770081,1.0822187662124634,4.94776725769043,4.907201766967773,1.8074641227722168,1027.274658203125,751.2182006835938,572.46240234375,486.19354248046875,5.95258629322052,6.216977477073669,0.2643911838531494,-0.2643911838531494,1.8114356994628906,3.526181355822094
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,2,1,20278974,0.15,1.430134892463684,0.16398315131664276,0.6105430126190186,3.981661558151245,3.946603775024414,0.41503778100013733,891.9737548828125,757.3209228515625,572.46240234375,495.32012939453125,1.4286051988601685,0.30773741006851196,0.6509636640548706,3.975109815597534,3.9406967163085938,0.4147588014602661,886.1083984375,751.2182006835938,572.46240234375,486.19354248046875,4.450916215777397,4.6083290576934814,0.1574128419160843,-0.1574128419160843,0.41503778100013733,3.035894944721731
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,2,2,20278974,0.25,0.9138439297676086,0.08632094413042068,0.44212016463279724,2.89766001701355,2.8724582195281982,0.17643007636070251,831.3945922851562,757.3209228515625,572.46240234375,495.32012939453125,0.9189625978469849,0.1773587167263031,0.4970898926258087,2.917320728302002,2.892662763595581,0.1762225329875946,826.3387451171875,751.2182006835938,572.46240234375,486.19354248046875,3.205041043460369,3.3432243913412094,0.1381833478808403,-0.1381833478808403,0.17643007636070251,2.58581685018147
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,2,3,20278974,0.35,0.5836378335952759,0.05906271934509277,0.32891207933425903,1.9293195009231567,1.9130196571350098,0.09490440040826797,792.0478515625,757.3209228515625,572.46240234375,495.32012939453125,0.5929774641990662,0.13808532059192657,0.3999670743942261,1.9655178785324097,1.949811577796936,0.09492845088243484,787.2611694335938,751.2182006835938,572.46240234375,486.19354248046875,2.152838259935379,2.3035867363214493,0.15074847638607025,-0.15074847638607025,0.09492845088243484,2.146432731916586
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,2,4,20278974,0.5,0.32588672637939453,0.04811948537826538,0.2331511378288269,1.0985314846038818,1.089737057685852,0.0487142950296402,761.474365234375,757.3209228515625,572.46240234375,495.32012939453125,0.3341462314128876,0.12325266748666763,0.32544875144958496,1.1306723356246948,1.122824788093567,0.04862412065267563,756.5859375,751.2182006835938,572.46240234375,486.19354248046875,1.2632265388965607,1.416649378836155,0.15342283993959427,-0.15342283993959427,0.0487142950296402,1.6832405525272702
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,2,5,20278974,0.65,0.20753489434719086,0.05829095467925072,0.2075474113225937,0.7054437398910522,0.7004451751708984,0.029576396569609642,749.4095458984375,757.3209228515625,572.46240234375,495.32012939453125,0.21179457008838654,0.12003415077924728,0.2771737277507782,0.7217360734939575,0.7175100445747375,0.029545672237873077,744.4661865234375,751.2182006835938,572.46240234375,486.19354248046875,0.8675084002315998,0.9803570881485939,0.1128486879169941,-0.1128486879169941,0.029576396569609642,1.4002550397328295
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,2,6,20278974,0.8,0.14549139142036438,0.14874206483364105,0.2640923261642456,0.4976908266544342,0.4952813982963562,0.019737597554922104,743.8489379882812,757.3209228515625,572.46240234375,495.32012939453125,0.1468397080898285,0.20341268181800842,0.2580934762954712,0.5032241344451904,0.500929057598114,0.01972910203039646,739.9854736328125,751.2182006835938,572.46240234375,486.19354248046875,0.7784790545701981,0.8356835544109344,0.05720449984073639,-0.05720449984073639,0.019737597554922104,1.2928136404067947
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,2,7,20278974,0.95,0.1240348219871521,0.8207367658615112,0.5731281638145447,0.4348246455192566,0.434694766998291,0.014338870532810688,736.0479736328125,757.3209228515625,572.46240234375,495.32012939453125,0.11372585594654083,0.4011388123035431,0.32141196727752686,0.3933244049549103,0.3923693001270294,0.014334104023873806,735.5836181640625,751.2182006835938,572.46240234375,486.19354248046875,1.5421254932880402,0.9551692008972168,-0.5869562923908234,0.5869562923908234,0.014338870532810688,1.7562035720770188
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,3,0,20288147,0.05,2.8377280235290527,0.4585540294647217,1.0822242498397827,4.9194655418396,4.880216598510742,1.8159372806549072,1031.8721923828125,757.262451171875,573.2400512695312,495.32012939453125,2.841036558151245,0.7076746225357056,1.086390495300293,4.943126201629639,4.903981685638428,1.812736988067627,1028.14404296875,751.2891235351562,573.2400512695312,486.19354248046875,5.919131696224213,6.193996071815491,0.2748643755912781,-0.2748643755912781,1.8159372806549072,3.5196579583293293
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,3,1,20288147,0.15,1.4270309209823608,0.15118837356567383,0.602323055267334,3.960808515548706,3.9263594150543213,0.41593387722969055,891.9111938476562,757.262451171875,573.2400512695312,495.32012939453125,1.426228642463684,0.3082408905029297,0.6559977531433105,3.956057071685791,3.9224331378936768,0.41578158736228943,886.1639404296875,751.2891235351562,573.2400512695312,486.19354248046875,4.413158416748047,4.592296838760376,0.1791384220123291,-0.1791384220123291,0.41593387722969055,3.030609456449437
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,3,2,20288147,0.25,0.913104236125946,0.0792466253042221,0.4411128759384155,2.89018177986145,2.8651914596557617,0.17678484320640564,831.981201171875,757.262451171875,573.2400512695312,495.32012939453125,0.9168590903282166,0.18118783831596375,0.5018782615661621,2.9033710956573486,2.8791427612304688,0.17668962478637695,826.7233276367188,751.2891235351562,573.2400512695312,486.19354248046875,3.18998484313488,3.3354980647563934,0.14551322162151337,-0.14551322162151337,0.17678484320640564,2.58282715827304
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,3,3,20288147,0.35,0.5852559208869934,0.05483272671699524,0.3295324444770813,1.9339663982391357,1.9177063703536987,0.09485871344804764,792.8439331054688,757.262451171875,573.2400512695312,495.32012939453125,0.592134952545166,0.13632413744926453,0.4057585597038269,1.9599882364273071,1.9446046352386475,0.09480555355548859,787.7218627929688,751.2891235351562,573.2400512695312,486.19354248046875,2.1535653471946716,2.299191653728485,0.14562630653381348,-0.14562630653381348,0.09485871344804764,2.144384132439188
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,3,4,20288147,0.5,0.32810068130493164,0.04605415090918541,0.2323000431060791,1.1069508790969849,1.0981413125991821,0.048526421189308167,762.0281372070312,757.262451171875,573.2400512695312,495.32012939453125,0.3322083353996277,0.10431425273418427,0.3199270963668823,1.1222591400146484,1.1145707368850708,0.04842381924390793,756.9767456054688,751.2891235351562,573.2400512695312,486.19354248046875,1.2691550515592098,1.3865369409322739,0.11738188937306404,-0.11738188937306404,0.048526421189308167,1.6652548999671335
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,3,5,20288147,0.65,0.20853829383850098,0.0526515431702137,0.21193519234657288,0.7092227935791016,0.7042752504348755,0.02942798286676407,749.8868408203125,757.262451171875,573.2400512695312,495.32012939453125,0.2111283838748932,0.10258691757917404,0.26479393243789673,0.7189847826957703,0.7147253751754761,0.029374483972787857,745.123779296875,751.2891235351562,573.2400512695312,486.19354248046875,0.8678419329226017,0.9539686664938927,0.08612673357129097,-0.08612673357129097,0.02942798286676407,1.3812810477914281
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,3,6,20288147,0.8,0.14534829556941986,0.10973399877548218,0.2596181631088257,0.49704766273498535,0.494552880525589,0.019627587869763374,744.631591796875,757.262451171875,573.2400512695312,495.32012939453125,0.14534924924373627,0.13546162843704224,0.21785417199134827,0.4972934126853943,0.4946897327899933,0.019592467695474625,741.09814453125,751.2891235351562,573.2400512695312,486.19354248046875,0.7365907430648804,0.7416821271181107,0.005091384053230286,-0.005091384053230286,0.019627587869763374,1.2179344211558443
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,3,7,20288147,0.95,0.12035761028528214,0.6481372714042664,0.5022366046905518,0.41972610354423523,0.41937798261642456,0.014279731549322605,737.1581420898438,757.262451171875,573.2400512695312,495.32012939453125,0.11190413683652878,0.3118889033794403,0.28021496534347534,0.3858584761619568,0.3846741318702698,0.014275437220931053,736.7132568359375,751.2891235351562,573.2400512695312,486.19354248046875,1.3189816772937775,0.8378548622131348,-0.4811268150806427,0.4811268150806427,0.014279731549322605,1.6241808257049322
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,4,0,20297320,0.05,2.8336827754974365,0.4644104242324829,1.068244457244873,4.900279998779297,4.860448837280273,1.8231277465820312,1031.028564453125,757.8165283203125,572.1791381835938,495.32012939453125,2.831737756729126,0.7178460955619812,1.0656968355178833,4.911652565002441,4.8719706535339355,1.818221092224121,1026.29736328125,751.8687744140625,572.1791381835938,486.19354248046875,5.898812651634216,6.162347078323364,0.26353442668914795,-0.26353442668914795,1.8231277465820312,3.5106543772702445
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,4,1,20297320,0.15,1.4224481582641602,0.15507808327674866,0.5905348658561707,3.9448044300079346,3.91023850440979,0.4168216288089752,891.69482421875,757.8165283203125,572.1791381835938,495.32012939453125,1.4213281869888306,0.3074289858341217,0.6347262859344482,3.9398791790008545,3.905628204345703,0.41645750403404236,885.7366943359375,751.8687744140625,572.1791381835938,486.19354248046875,4.3951499462127686,4.5646713078022,0.16952136158943176,-0.16952136158943176,0.4168216288089752,3.0214802027490433
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,4,2,20297320,0.25,0.910643994808197,0.07835549116134644,0.4242539405822754,2.882009983062744,2.856755256652832,0.17718225717544556,832.0225219726562,757.8165283203125,572.1791381835938,495.32012939453125,0.9125816226005554,0.1772775501012802,0.47963449358940125,2.8890223503112793,2.864300489425659,0.17695575952529907,826.0017700195312,751.8687744140625,572.1791381835938,486.19354248046875,3.1724924445152283,3.30611714720726,0.13362470269203186,-0.13362470269203186,0.17718225717544556,2.571426509627394
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,4,3,20297320,0.35,0.5824728012084961,0.0527924969792366,0.3186085522174835,1.924284815788269,1.9078233242034912,0.09511948376893997,792.7395629882812,757.8165283203125,572.1791381835938,495.32012939453125,0.5895576477050781,0.12609818577766418,0.38768863677978516,1.9514020681381226,1.9355084896087646,0.09511201828718185,787.3016967773438,751.8687744140625,572.1791381835938,486.19354248046875,2.1363815888762474,2.2713445723056793,0.13496298342943192,-0.13496298342943192,0.09511948376893997,2.1313585208996066
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,4,4,20297320,0.5,0.3263671398162842,0.043284643441438675,0.2336619794368744,1.1002730131149292,1.091392993927002,0.048849597573280334,762.181640625,757.8165283203125,572.1791381835938,495.32012939453125,0.3318861424922943,0.09940605610609055,0.3151872158050537,1.1216542720794678,1.1136298179626465,0.048703670501708984,756.9929809570312,751.8687744140625,572.1791381835938,486.19354248046875,1.260388646274805,1.3786539360880852,0.1182652898132801,-0.1182652898132801,0.048849597573280334,1.6605143396478605
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,4,5,20297320,0.65,0.20722822844982147,0.04654868319630623,0.20888707041740417,0.7040455937385559,0.6990223526954651,0.029650017619132996,750.3092041015625,757.8165283203125,572.1791381835938,495.32012939453125,0.21011057496070862,0.08306092768907547,0.2539694309234619,0.715093195438385,0.7106533646583557,0.029571644961833954,745.2120361328125,751.8687744140625,572.1791381835938,486.19354248046875,0.8550378121435642,0.9251388385891914,0.07010102644562721,-0.07010102644562721,0.029650017619132996,1.360249123204416
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,4,6,20297320,0.8,0.14403079450130463,0.0931079089641571,0.24664707481861115,0.4919230341911316,0.4893595576286316,0.019747912883758545,745.1636352539062,757.8165283203125,572.1791381835938,495.32012939453125,0.14427414536476135,0.12581659853458405,0.21103988587856293,0.4932219088077545,0.49054133892059326,0.019718706607818604,741.9337768554688,751.8687744140625,572.1791381835938,486.19354248046875,0.7083544805645943,0.72455845028162,0.016203969717025757,-0.016203969717025757,0.019747912883758545,1.2037927149485663
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,4,7,20297320,0.95,0.1184302568435669,0.589480996131897,0.4957142770290375,0.41182634234428406,0.41164979338645935,0.014372698962688446,737.8641357421875,757.8165283203125,572.1791381835938,495.32012939453125,0.11129263788461685,0.31254345178604126,0.29099157452583313,0.3834131360054016,0.38235074281692505,0.014370915479958057,737.42626953125,751.8687744140625,572.1791381835938,486.19354248046875,1.2491644769906998,0.8414523750543594,-0.40771210193634033,0.40771210193634033,0.014372698962688446,1.5806103106020153
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,5,0,20306493,0.05,2.827681541442871,0.4299730658531189,1.053708553314209,4.904736518859863,4.8651347160339355,1.8169254064559937,1030.23779296875,756.3685913085938,571.24267578125,495.32012939453125,2.8284919261932373,0.6595988273620605,1.0444947481155396,4.9234185218811035,4.8838067054748535,1.813511848449707,1026.2296142578125,750.54248046875,571.24267578125,486.19354248046875,5.861563861370087,6.105264723300934,0.24370086193084717,-0.24370086193084717,1.8169254064559937,3.4943568001281533
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,5,1,20306493,0.15,1.4289474487304688,0.14063972234725952,0.5938807725906372,3.9765639305114746,3.942007064819336,0.4162346124649048,891.601318359375,756.3685913085938,571.24267578125,495.32012939453125,1.4293954372406006,0.28405746817588806,0.6402226686477661,3.976639986038208,3.942847490310669,0.41617950797080994,885.9784545898438,750.54248046875,571.24267578125,486.19354248046875,4.414144039154053,4.580808788537979,0.1666647493839264,-0.1666647493839264,0.4162346124649048,3.0268164095425343
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,5,2,20306493,0.25,0.9135988354682922,0.07649685442447662,0.43725353479385376,2.895022392272949,2.870119333267212,0.1770317107439041,831.41845703125,756.3685913085938,571.24267578125,495.32012939453125,0.9194755554199219,0.1678238809108734,0.49371153116226196,2.9175329208374023,2.8933982849121094,0.17683182656764984,826.282958984375,750.54248046875,571.24267578125,486.19354248046875,3.1901460140943527,3.3322125673294067,0.14206655323505402,-0.14206655323505402,0.1770317107439041,2.5815547901717704
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,5,3,20306493,0.35,0.5821656584739685,0.053240060806274414,0.3243120312690735,1.9233412742614746,1.907202959060669,0.0949680432677269,791.70166015625,756.3685913085938,571.24267578125,495.32012939453125,0.5924426913261414,0.12793633341789246,0.3989983797073364,1.9626579284667969,1.947496771812439,0.09506184607744217,786.986083984375,750.54248046875,571.24267578125,486.19354248046875,2.1387373507022858,2.2900934517383575,0.15135610103607178,-0.15135610103607178,0.09506184607744217,2.1401371225874093
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,5,4,20306493,0.5,0.3256097435951233,0.040611013770103455,0.2263849824666977,1.0974973440170288,1.0887881517410278,0.04875148460268974,761.2471923828125,756.3685913085938,571.24267578125,495.32012939453125,0.33041635155677795,0.1017768606543541,0.3133832514286041,1.1152119636535645,1.1078070402145386,0.04869462177157402,756.13671875,750.54248046875,571.24267578125,486.19354248046875,1.251300849020481,1.3736804500222206,0.1223796010017395,-0.1223796010017395,0.04875148460268974,1.657516485602614
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,5,5,20306493,0.65,0.20666301250457764,0.041189588606357574,0.19210806488990784,0.7018617987632751,0.696915864944458,0.02961677499115467,749.3499145507812,756.3685913085938,571.24267578125,495.32012939453125,0.2096114605665207,0.1032910868525505,0.25876039266586304,0.712993860244751,0.708968460559845,0.029544636607170105,744.442138671875,750.54248046875,571.24267578125,486.19354248046875,0.8391054198145866,0.945665143430233,0.10655972361564636,-0.10655972361564636,0.02961677499115467,1.3752564440352446
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,5,6,20306493,0.8,0.14389944076538086,0.08730801939964294,0.23045532405376434,0.4910729229450226,0.4886825382709503,0.019750084728002548,744.1854858398438,756.3685913085938,571.24267578125,495.32012939453125,0.1445252001285553,0.14535564184188843,0.21377341449260712,0.4940294623374939,0.49164077639579773,0.019693071022629738,740.6622924804688,750.54248046875,571.24267578125,486.19354248046875,0.6936086043715477,0.7462718114256859,0.052663207054138184,-0.052663207054138184,0.019750084728002548,1.2216970258011484
train32,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,V2_object_mild,5,7,20306493,0.95,0.11752139776945114,0.5489166378974915,0.4773242771625519,0.40807342529296875,0.4079209864139557,0.014347783289849758,737.1149291992188,756.3685913085938,571.24267578125,495.32012939453125,0.11041082441806793,0.27855899930000305,0.26468247175216675,0.37988486886024475,0.37879782915115356,0.01432645320892334,737.1686401367188,750.54248046875,571.24267578125,486.19354248046875,1.1956522017717361,0.7907851040363312,-0.40486709773540497,0.40486709773540497,0.014347783289849758,1.5463843000830912
