group,member_path,sample_id,type,size,status,reason,output_path
VOR-Train,VOR-Train/BG/BLENDER_FOREST034_00001.mp4,BLENDER_FOREST034_00001,file,380182,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train/VOR-Train/BG/BLENDER_FOREST034_00001.mp4
VOR-Train,VOR-Train/BG/BLENDER_FOREST022_00001.mp4,BLENDER_FOREST022_00001,file,454955,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train/VOR-Train/BG/BLENDER_FOREST022_00001.mp4
VOR-Train,VOR-Train/BG/BLENDER_FOREST023_00001.mp4,BLENDER_FOREST023_00001,file,311930,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train/VOR-Train/BG/BLENDER_FOREST023_00001.mp4
VOR-Train,VOR-Train/BG/REAL_ENV047_00001_001_01.mp4,REAL_ENV047_00001_001_01,file,275506,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train/VOR-Train/BG/REAL_ENV047_00001_001_01.mp4
VOR-Train,VOR-Train/BG/REAL_ENV047_00003_001_01.mp4,REAL_ENV047_00003_001_01,file,286333,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train/VOR-Train/BG/REAL_ENV047_00003_001_01.mp4
VOR-Train,VOR-Train/BG/BLENDER_FOREST028_00001.mp4,BLENDER_FOREST028_00001,file,542469,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train/VOR-Train/BG/BLENDER_FOREST028_00001.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV046_00006_001_01.mp4,REAL_ENV046_00006_001_01,file,1001949,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV046_00006_001_01.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST021_00002.mp4,BLENDER_FOREST021_00002,file,1003682,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST021_00002.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST024_00001.mp4,BLENDER_FOREST024_00001,file,919927,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST024_00001.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST030_00001.mp4,BLENDER_FOREST030_00001,file,284843,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST030_00001.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV046_00007_001_01.mp4,REAL_ENV046_00007_001_01,file,524686,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV046_00007_001_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV055_00001_001_01.mp4,REAL_ENV055_00001_001_01,file,1396358,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV055_00001_001_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV049_00001_001_01.mp4,REAL_ENV049_00001_001_01,file,1098424,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV049_00001_001_01.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST025_00001.mp4,BLENDER_FOREST025_00001,file,374291,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST025_00001.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV049_00002_001_01.mp4,REAL_ENV049_00002_001_01,file,645504,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV049_00002_001_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV054_00002_001_01.mp4,REAL_ENV054_00002_001_01,file,1506806,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV054_00002_001_01.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST034_00001.mp4,BLENDER_FOREST034_00001,file,756566,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST034_00001.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST022_00001.mp4,BLENDER_FOREST022_00001,file,796973,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST022_00001.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST023_00001.mp4,BLENDER_FOREST023_00001,file,311082,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST023_00001.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV047_00001_001_01.mp4,REAL_ENV047_00001_001_01,file,971270,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV047_00001_001_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV047_00003_001_01.mp4,REAL_ENV047_00003_001_01,file,1428572,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV047_00003_001_01.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST028_00001.mp4,BLENDER_FOREST028_00001,file,650828,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST028_00001.mp4
VOR-Train-MASK,MASK/BLENDER_FOREST025_00001.mp4,BLENDER_FOREST025_00001,file,902886,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/BLENDER_FOREST025_00001.mp4
VOR-Train-MASK,MASK/BLENDER_FOREST034_00001.mp4,BLENDER_FOREST034_00001,file,2286300,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/BLENDER_FOREST034_00001.mp4
VOR-Train-MASK,MASK/REAL_ENV054_00002_001_01.mp4,REAL_ENV054_00002_001_01,file,414111,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/REAL_ENV054_00002_001_01.mp4
VOR-Train-MASK,MASK/REAL_ENV055_00001_001_01.mp4,REAL_ENV055_00001_001_01,file,699070,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/REAL_ENV055_00001_001_01.mp4
VOR-Train-MASK,MASK/BLENDER_FOREST022_00001.mp4,BLENDER_FOREST022_00001,file,2242295,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/BLENDER_FOREST022_00001.mp4
VOR-Train-MASK,MASK/BLENDER_FOREST023_00001.mp4,BLENDER_FOREST023_00001,file,116603,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/BLENDER_FOREST023_00001.mp4
VOR-Train-MASK,MASK/REAL_ENV046_00007_001_01.mp4,REAL_ENV046_00007_001_01,file,99876,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/REAL_ENV046_00007_001_01.mp4
VOR-Train-MASK,MASK/REAL_ENV049_00001_001_01.mp4,REAL_ENV049_00001_001_01,file,287746,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/REAL_ENV049_00001_001_01.mp4
VOR-Train-MASK,MASK/REAL_ENV046_00006_001_01.mp4,REAL_ENV046_00006_001_01,file,298336,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/REAL_ENV046_00006_001_01.mp4
VOR-Train-MASK,MASK/BLENDER_FOREST030_00001.mp4,BLENDER_FOREST030_00001,file,2656377,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/BLENDER_FOREST030_00001.mp4
VOR-Train-MASK,MASK/BLENDER_FOREST021_00002.mp4,BLENDER_FOREST021_00002,file,3185854,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/BLENDER_FOREST021_00002.mp4
VOR-Train-MASK,MASK/BLENDER_FOREST024_00001.mp4,BLENDER_FOREST024_00001,file,67651,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/BLENDER_FOREST024_00001.mp4
VOR-Train-MASK,MASK/REAL_ENV047_00003_001_01.mp4,REAL_ENV047_00003_001_01,file,316318,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/REAL_ENV047_00003_001_01.mp4
VOR-Train-MASK,MASK/REAL_ENV047_00001_001_01.mp4,REAL_ENV047_00001_001_01,file,376141,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/REAL_ENV047_00001_001_01.mp4
VOR-Train-MASK,MASK/BLENDER_FOREST028_00001.mp4,BLENDER_FOREST028_00001,file,2404415,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/BLENDER_FOREST028_00001.mp4
VOR-Train-MASK,MASK/REAL_ENV049_00002_001_01.mp4,REAL_ENV049_00002_001_01,file,85551,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/REAL_ENV049_00002_001_01.mp4
