split,sample_id,source_group,source_type,classification_final,model,step0_frames,step10_frames,step0_raw_output_mp4,step10_raw_output_mp4,comparison_strip,step0_full_psnr,step10_full_psnr,delta_full_psnr,step0_mask_psnr,step10_mask_psnr,delta_mask_psnr,step0_boundary_psnr,step10_boundary_psnr,delta_boundary_psnr,step0_outside_psnr,step10_outside_psnr,delta_outside_psnr,step0_outside_mae,step10_outside_mae,delta_outside_mae,step0_temporal_diff_mae,step10_temporal_diff_mae,delta_temporal_diff_mae
train16,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,BLENDER,MEDIUM_HARD_ELIGIBLE,propainter,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_MOUNTAIN009_00001/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_MOUNTAIN009_00001/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_MOUNTAIN009_00001/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_MOUNTAIN009_00001/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_MOUNTAIN009_00001/step0_vs_step10_strip_16.jpg,33.57067495176233,33.611259041786205,0.040584090023877195,10.8460498172962,10.844880740105417,-0.0011690771907826303,15.20093699747432,15.197521525047668,-0.0034154724266528547,37.83893983064768,37.95459861020087,0.11565877955318626,2.2571872683132397,2.2092512074638817,-0.047936060849357975,0.7116193734109402,0.7114965133368969,-0.00012286007404327393
train16,BLENDER_OFFICE003_00001,BLENDER_OFFICE003,BLENDER,MEDIUM_HARD_ELIGIBLE,controlled_corruption_v3,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_OFFICE003_00001/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_OFFICE003_00001/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_OFFICE003_00001/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_OFFICE003_00001/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_OFFICE003_00001/step0_vs_step10_strip_16.jpg,21.487835889262215,21.499422854852217,0.011586965590002052,10.377232518494989,10.383393826305207,0.00616130781021873,15.333022150027602,15.337297663943158,0.004275513915555251,26.00333627918723,26.025720068838513,0.022383789651282626,5.906301414265352,5.876312985139735,-0.029988429125617166,3.115489676594734,3.1148927211761475,-0.000596955418586731
train16,BLENDER_SCHOOL004_00001,BLENDER_SCHOOL004,BLENDER,MEDIUM_HARD_ELIGIBLE,propainter,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_SCHOOL004_00001/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_SCHOOL004_00001/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_SCHOOL004_00001/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_SCHOOL004_00001/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_SCHOOL004_00001/step0_vs_step10_strip_16.jpg,33.526613093286514,33.58429462140891,0.057681528122394354,23.736008839500848,23.708916166038215,-0.027092673462632888,26.764144633510444,26.791287459104684,0.02714282559423964,37.00377403302793,37.17342306230829,0.1696490292803574,2.6678012399112476,2.59492106998668,-0.0728801699245678,0.5067967567592859,0.5063865184783936,-0.00041023828089237213
train16,BLENDER_RIVER006_00001,BLENDER_RIVER006,BLENDER,MEDIUM_HARD_ELIGIBLE,controlled_corruption_v3,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_RIVER006_00001/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_RIVER006_00001/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_RIVER006_00001/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_RIVER006_00001/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_RIVER006_00001/step0_vs_step10_strip_16.jpg,25.756003745814503,25.78001800592982,0.024014260115315267,16.452930578104883,16.465681736116434,0.012751158011550245,16.19274753638248,16.216743490392673,0.023995954010192833,27.611905012030203,27.641260155937363,0.029355143907160652,5.553904168746051,5.514021480784697,-0.03988268796135408,1.48805433511734,1.490120880305767,0.0020665451884269714
train16,BLENDER_STREET001_00001,BLENDER_STREET001,BLENDER,MEDIUM_HARD_ELIGIBLE,propainter,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_STREET001_00001/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_STREET001_00001/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_STREET001_00001/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_STREET001_00001/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_STREET001_00001/step0_vs_step10_strip_16.jpg,35.75807460743801,35.871971220239914,0.11389661280190211,17.82150235430916,17.842389779310857,0.020887425001696158,20.47406816341887,20.506404145549766,0.0323359821308955,36.875410043874105,37.01782107356854,0.1424110296944363,2.424933068892535,2.364136401344748,-0.06079666754778712,0.7701596394181252,0.7711040936410427,0.0009444542229175568
train16,BLENDER_RIVER012_00001,BLENDER_RIVER012,BLENDER,MEDIUM_HARD_ELIGIBLE,controlled_corruption_v3,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_RIVER012_00001/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_RIVER012_00001/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_RIVER012_00001/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_RIVER012_00001/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/train16/BLENDER_RIVER012_00001/step0_vs_step10_strip_16.jpg,26.416574027416456,26.44247842677615,0.02590439935969613,27.193047958886737,27.198568051919793,0.005520093033055673,28.493382478677166,28.508031330300295,0.014648851623128678,26.373547232313932,26.399843045386092,0.02629581307216,5.327178057502298,5.285119477440329,-0.04205858006196905,1.2267117500305176,1.2282162569463253,0.001504506915807724
heldout16,BLENDER_RIVER016_00001,BLENDER_RIVER016,BLENDER,MEDIUM_HARD_ELIGIBLE,controlled_corruption_v3,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/BLENDER_RIVER016_00001/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/BLENDER_RIVER016_00001/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/BLENDER_RIVER016_00001/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/BLENDER_RIVER016_00001/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/BLENDER_RIVER016_00001/step0_vs_step10_strip_16.jpg,23.684040661164005,23.691118183483752,0.0070775223197472314,11.883026163690483,11.874163083753153,-0.008863079937329488,13.240216174047525,13.23309054386103,-0.007125630186495258,26.15114499284826,26.17151972112552,0.020374728277261056,7.681985602659338,7.650108702042523,-0.031876900616814474,3.891319677233696,3.8945352286100388,0.0032155513763427734
heldout16,BLENDER_STREET006_00002,BLENDER_STREET006,BLENDER,MEDIUM_HARD_ELIGIBLE,controlled_corruption_v3,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/BLENDER_STREET006_00002/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/BLENDER_STREET006_00002/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/BLENDER_STREET006_00002/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/BLENDER_STREET006_00002/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/BLENDER_STREET006_00002/step0_vs_step10_strip_16.jpg,22.696475484768847,22.699683747973587,0.003208263204740547,10.392635332659589,10.396959740975326,0.004324408315737216,10.65897071749333,10.663645954630269,0.004675237136938293,24.525200087063638,24.528149041459198,0.0029489543955598663,3.964217746959013,3.9561517939848057,-0.008065952974207313,0.9460354633629322,0.9468437694013119,0.0008083060383796692
heldout16,REAL_ENV087_00002_001_01,REAL_ENV087_00002,REAL,MEDIUM_HARD_ELIGIBLE,controlled_corruption_v3,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV087_00002_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV087_00002_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV087_00002_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV087_00002_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV087_00002_001_01/step0_vs_step10_strip_16.jpg,22.286660994153948,22.295368072847946,0.008707078693998227,20.14078009636364,20.148837562120676,0.008057465757037363,20.801400108941642,20.808308720056225,0.006908611114582186,22.6725387519318,22.681077093027255,0.008538341095455593,13.155706742230583,13.139869185055003,-0.015837557175579775,11.789736211299896,11.791707813739777,0.001971602439880371
heldout16,REAL_ENV103_00001_001_01,REAL_ENV103_00001,REAL,MEDIUM_HARD_ELIGIBLE,minimax_official_v3,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV103_00001_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV103_00001_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV103_00001_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV103_00001_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV103_00001_001_01/step0_vs_step10_strip_16.jpg,27.230844539100637,27.233608750641825,0.0027642115411872226,22.361025373338702,22.361450343738433,0.00042497039973099504,31.599543309996253,31.578007017588032,-0.021536292408221414,36.27371100446231,36.30399120893599,0.030280204473683625,2.802806671927957,2.7934014376472023,-0.009405234280754904,1.2246701642870903,1.2244819030165672,-0.0001882612705230713
heldout16,REAL_ENV089_00001_001_01,REAL_ENV089_00001,REAL,MEDIUM_HARD_ELIGIBLE,controlled_corruption_v3,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV089_00001_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV089_00001_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV089_00001_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV089_00001_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV089_00001_001_01/step0_vs_step10_strip_16.jpg,14.806729518467124,14.796204898350092,-0.010524620117031702,10.865329531206575,10.857567754126089,-0.007761777080485643,18.566261389752007,18.556940120695575,-0.009321269056432158,20.93856851617321,20.91299063191906,-0.02557788425414742,17.56640277189367,17.637300827923944,0.07089805603027344,6.092642694711685,6.094697296619415,0.0020546019077301025
heldout16,REAL_ENV103_00002_001_02,REAL_ENV103_00002,REAL,MEDIUM_HARD_ELIGIBLE,minimax_official_v3,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV103_00002_001_02/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV103_00002_001_02/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV103_00002_001_02/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV103_00002_001_02/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV103_00002_001_02/step0_vs_step10_strip_16.jpg,23.034016405674876,23.023637948134578,-0.010378457540298314,15.881781350935414,15.875993070090468,-0.005788280844946314,25.728090886858098,25.703617899161895,-0.02447298769620332,32.28534073660743,32.23430173638886,-0.051039000218572994,4.820056129904354,4.8593337956596825,0.03927766575532843,2.4995926320552826,2.499590542167425,-2.089887857437134e-06
heldout16,REAL_ENV091_00001_001_01,REAL_ENV091_00001,REAL,MEDIUM_HARD_ELIGIBLE,controlled_corruption_v3,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV091_00001_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV091_00001_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV091_00001_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV091_00001_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV091_00001_001_01/step0_vs_step10_strip_16.jpg,23.606320428991836,23.564627688315763,-0.04169274067607276,23.232555272408565,23.20960413188323,-0.0229511405253362,22.75087682607253,22.719907081395235,-0.030969744677296518,23.660067653737148,23.613528004055162,-0.04653964968198565,13.668865147758932,13.753100619596594,0.08423547183766189,4.821967393159866,4.821769952774048,-0.00019744038581848145
heldout16,REAL_ENV103_00003_001_01,REAL_ENV103_00003,REAL,MEDIUM_HARD_ELIGIBLE,minimax_official_v3,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV103_00003_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV103_00003_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV103_00003_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV103_00003_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV103_00003_001_01/step0_vs_step10_strip_16.jpg,23.145794787100787,23.135060195264803,-0.01073459183598402,19.793881641861596,19.787508901099237,-0.006372740762358831,26.669018240938655,26.65860250547188,-0.010415735466775544,26.482716143206943,26.461506905709495,-0.021209237497448186,9.278201720293831,9.303393644445082,0.025191924151251044,3.1264346539974213,3.126040533185005,-0.00039412081241607666
heldout16,REAL_ENV093_00001_001_01,REAL_ENV093_00001,REAL,MEDIUM_HARD_ELIGIBLE,controlled_corruption_v3,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV093_00001_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV093_00001_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV093_00001_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV093_00001_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV093_00001_001_01/step0_vs_step10_strip_16.jpg,16.15229422129354,16.162655344002058,0.010361122708516746,14.325084913620824,14.331654690603505,0.006569776982681574,16.695551399335052,16.702680241756497,0.0071288424214444035,17.504457255182547,17.5192535986531,0.014796343470553808,26.24699536491843,26.194184808170093,-0.052810556748337234,12.588760167360306,12.590981900691986,0.002221733331680298
heldout16,REAL_ENV103_00004_001_01,REAL_ENV103_00004,REAL,MEDIUM_HARD_ELIGIBLE,minimax_official_v3,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV103_00004_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV103_00004_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV103_00004_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV103_00004_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV103_00004_001_01/step0_vs_step10_strip_16.jpg,21.620600452628473,21.612071005930584,-0.008529446697888687,14.32589870822809,14.325804187325147,-9.452090294281845e-05,24.03932221388733,24.01937233076006,-0.019949883127271306,30.044913257281472,29.97502039190264,-0.06989286537883288,6.599017592037425,6.667554546804989,0.06853695476756361,1.3604823723435402,1.3602923452854156,-0.00019002705812454224
heldout16,REAL_ENV095_00001_001_01,REAL_ENV095_00001,REAL,MEDIUM_HARD_ELIGIBLE,controlled_corruption_v3,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV095_00001_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV095_00001_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV095_00001_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV095_00001_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV095_00001_001_01/step0_vs_step10_strip_16.jpg,18.34187366258185,18.34716235222395,0.005288689642100053,15.713441180554847,15.719133896430014,0.005692715875166954,17.657856523703405,17.664072100348054,0.006215576644649445,20.187247069250773,20.191978057818176,0.004730988567402505,18.15951414669261,18.14231524747961,-0.017198899213003216,7.0318025052547455,7.032562047243118,0.0007595419883728027
heldout16,REAL_ENV095_00002_001_01,REAL_ENV095_00002,REAL,MEDIUM_HARD_ELIGIBLE,controlled_corruption_v3,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV095_00002_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV095_00002_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV095_00002_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV095_00002_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/train_vs_heldout_20260628/outputs/heldout16/REAL_ENV095_00002_001_01/step0_vs_step10_strip_16.jpg,18.79424145653236,18.798349440969474,0.004107984437112577,14.407165370076626,14.41428439913651,0.007119029059884596,17.81721652890093,17.824971450789185,0.007754921888256661,19.590941111727105,19.594017793160265,0.003076681433160644,17.284483516917508,17.288145738489487,0.0036622215719788187,9.021846532821655,9.021436184644699,-0.00041034817695617676
