sample_id,model,profile_or_seed,classification_final,technical_valid,usable,source,mask_psnr,outside_psnr,temporal_ratio,evidence,visual_reason
BLENDER_FOREST028_00001,minimax_official_v3,seed20260627,TOO_CLOSE,yes,no,minimax_v3_seed20260627,30.778410725311165,33.69801275097929,48.078767090383266,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/minimax_v3_seed20260627/candidates/BLENDER_FOREST028_00001/seed_20260627/evidence/temporal_strip_16.jpg,candidate too close to clean winner in task mask
BLENDER_FOREST028_00001,propainter,official_full16,MEDIUM_HARD_ELIGIBLE,yes,yes,verified_generator_full16,23.4732184134419,38.45269039082219,2.0528060415645806,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/verified_generators_full16/review_assets/propainter_BLENDER_FOREST028_00001_review.jpg,visual review: bounded local residual/texture defect with acceptable outside preservation
BLENDER_FOREST030_00001,controlled_corruption_v3,CC-v3-B,TRIVIAL_BAD,yes,no,controlled_v3_primary,24.053112800604154,51.42187763939996,39.204870797613474,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/BLENDER_FOREST030_00001/evidence/temporal_strip_16.jpg,temporal instability too high
BLENDER_FOREST030_00001,diffueraser,official_full16,TRIVIAL_BAD,yes,no,verified_generator_full16,15.934854050552433,28.879849192909543,19.403164389419455,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/verified_generators_full16/review_assets/diffueraser_BLENDER_FOREST030_00001_review.jpg,visual review: DiffuEraser shows systematic white/blur artifacts or outside damage; not usable
BLENDER_FOREST030_00001,minimax_official_v3,seed20260627,TRIVIAL_BAD,yes,no,minimax_v3_seed20260627,21.63362726266012,30.664489853783294,25.220921826956364,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/minimax_v3_seed20260627/candidates/BLENDER_FOREST030_00001/seed_20260627/evidence/temporal_strip_16.jpg,temporal instability much higher than winner
BLENDER_FOREST030_00001,propainter,official_full16,TRIVIAL_BAD,yes,no,verified_generator_full16,17.663745818885328,31.160366402876413,32.48582999042945,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/verified_generators_full16/review_assets/propainter_BLENDER_FOREST030_00001_review.jpg,"visual review: too strong, too clean, or visible artifact; not medium-hard"
BLENDER_FOREST034_00001,controlled_corruption_v3,CC-v3-B,TRIVIAL_BAD,yes,no,controlled_v3_primary,17.726969959115205,47.25856984257648,6.46447511559414,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/BLENDER_FOREST034_00001/evidence/temporal_strip_16.jpg,temporal instability too high
BLENDER_FOREST034_00001,diffueraser,official_full16,TRIVIAL_BAD,yes,no,verified_generator_full16,15.048682123971473,25.32830157242614,23.796508889175225,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/verified_generators_full16/review_assets/diffueraser_BLENDER_FOREST034_00001_review.jpg,visual review: DiffuEraser shows systematic white/blur artifacts or outside damage; not usable
BLENDER_FOREST034_00001,minimax_official_v3,seed20260627,TRIVIAL_BAD,yes,no,minimax_v3_seed20260627,17.21947045949541,24.9173646624883,103.18484740228575,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/minimax_v3_seed20260627/candidates/BLENDER_FOREST034_00001/seed_20260627/evidence/temporal_strip_16.jpg,temporal instability much higher than winner
BLENDER_FOREST034_00001,propainter,official_full16,TRIVIAL_BAD,yes,no,verified_generator_full16,16.333229115339382,26.51213723121747,7.676548941804732,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/verified_generators_full16/review_assets/propainter_BLENDER_FOREST034_00001_review.jpg,"visual review: too strong, too clean, or visible artifact; not medium-hard"
REAL_ENV046_00006_001_01,controlled_corruption_v3,CC-v3-B,MEDIUM_HARD_ELIGIBLE,yes,yes,controlled_v3_primary,23.32120512236598,52.61659328541724,2.1741520456078103,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/REAL_ENV046_00006_001_01/evidence/temporal_strip_16.jpg,local residual with clean outside
REAL_ENV046_00006_001_01,diffueraser,official_full16,TRIVIAL_BAD,yes,no,verified_generator_full16,21.03954764229155,27.561380919845252,1.365860546886001,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/verified_generators_full16/review_assets/diffueraser_REAL_ENV046_00006_001_01_review.jpg,visual review: DiffuEraser shows systematic white/blur artifacts or outside damage; not usable
REAL_ENV046_00006_001_01,minimax_official_v3,seed20260627,MEDIUM_HARD_ELIGIBLE,yes,yes,minimax_v3_seed20260627,16.35798165622057,27.76609829942649,1.3130182777577637,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/minimax_v3_seed20260627/candidates/REAL_ENV046_00006_001_01/seed_20260627/evidence/temporal_strip_16.jpg,finite local defect with acceptable outside preservation
REAL_ENV046_00006_001_01,propainter,official_full16,TRIVIAL_BAD,yes,no,verified_generator_full16,20.308214055711623,27.993246893430534,1.7746621368131776,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/verified_generators_full16/review_assets/propainter_REAL_ENV046_00006_001_01_review.jpg,"visual review: too strong, too clean, or visible artifact; not medium-hard"
REAL_ENV046_00007_001_01,controlled_corruption_v3,CC-v3-B,MEDIUM_HARD_ELIGIBLE,yes,yes,controlled_v3_primary,18.659158528641274,55.28432901173875,1.4161037486028774,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/REAL_ENV046_00007_001_01/evidence/temporal_strip_16.jpg,local residual with clean outside
REAL_ENV046_00007_001_01,diffueraser,official_full16,TRIVIAL_BAD,yes,no,verified_generator_full16,15.402810193158583,22.105221932236184,5.454472810148958,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/verified_generators_full16/review_assets/diffueraser_REAL_ENV046_00007_001_01_review.jpg,visual review: DiffuEraser shows systematic white/blur artifacts or outside damage; not usable
REAL_ENV046_00007_001_01,minimax_official_v3,seed20260627,TRIVIAL_BAD,yes,no,minimax_v3_seed20260627,14.80177596091718,22.49747648001604,5.2894071072042586,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/minimax_v3_seed20260627/candidates/REAL_ENV046_00007_001_01/seed_20260627/evidence/temporal_strip_16.jpg,systematic outside damage
REAL_ENV046_00007_001_01,propainter,official_full16,TRIVIAL_BAD,yes,no,verified_generator_full16,14.234622425289915,22.658891605206264,5.0056036517267914,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/verified_generators_full16/review_assets/propainter_REAL_ENV046_00007_001_01_review.jpg,"visual review: too strong, too clean, or visible artifact; not medium-hard"
REAL_ENV047_00001_001_01,controlled_corruption_v3,CC-v3-B,MEDIUM_HARD_ELIGIBLE,yes,yes,controlled_v3_primary,18.948767010386543,59.81411342337362,1.153859901614928,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/REAL_ENV047_00001_001_01/evidence/temporal_strip_16.jpg,local residual with clean outside
REAL_ENV047_00001_001_01,diffueraser,official_full16,TRIVIAL_BAD,yes,no,verified_generator_full16,25.074404517889167,31.584879537261752,1.4512916391730029,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/verified_generators_full16/review_assets/diffueraser_REAL_ENV047_00001_001_01_review.jpg,visual review: DiffuEraser shows systematic white/blur artifacts or outside damage; not usable
REAL_ENV047_00001_001_01,minimax_official_v3,seed20260627,MEDIUM_HARD_ELIGIBLE,yes,yes,minimax_v3_seed20260627,25.50440353895699,30.546117232095835,1.6649430669240806,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/minimax_v3_seed20260627/candidates/REAL_ENV047_00001_001_01/seed_20260627/evidence/temporal_strip_16.jpg,finite local defect with acceptable outside preservation
REAL_ENV047_00001_001_01,propainter,official_full16,TRIVIAL_BAD,yes,no,verified_generator_full16,25.567769523970224,29.377920497908963,1.2799743710753935,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/verified_generators_full16/review_assets/propainter_REAL_ENV047_00001_001_01_review.jpg,"visual review: too strong, too clean, or visible artifact; not medium-hard"
REAL_ENV047_00003_001_01,controlled_corruption_v3,CC-v3-B,TRIVIAL_BAD,yes,no,controlled_v3_primary,21.554350610687788,54.88149405784034,5.998807383275082,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/REAL_ENV047_00003_001_01/evidence/temporal_strip_16.jpg,temporal instability too high
REAL_ENV047_00003_001_01,diffueraser,official_full16,TRIVIAL_BAD,yes,no,verified_generator_full16,15.199444676479064,9.958722957338507,43.35289094421573,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/verified_generators_full16/review_assets/diffueraser_REAL_ENV047_00003_001_01_review.jpg,visual review: DiffuEraser shows systematic white/blur artifacts or outside damage; not usable
REAL_ENV047_00003_001_01,minimax_official_v3,seed20260627,TRIVIAL_BAD,yes,no,minimax_v3_seed20260627,15.083115581725739,10.088738880846932,38.26643318315921,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/minimax_v3_seed20260627/candidates/REAL_ENV047_00003_001_01/seed_20260627/evidence/temporal_strip_16.jpg,systematic outside damage
REAL_ENV047_00003_001_01,propainter,official_full16,TRIVIAL_BAD,yes,no,verified_generator_full16,15.402845667364902,10.136278826135234,45.00519646351125,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/verified_generators_full16/review_assets/propainter_REAL_ENV047_00003_001_01_review.jpg,"visual review: too strong, too clean, or visible artifact; not medium-hard"
REAL_ENV049_00001_001_01,controlled_corruption_v3,CC-v3-B,MEDIUM_HARD_ELIGIBLE,yes,yes,controlled_v3_primary,19.78588818223105,52.044223366330534,1.1651193410708602,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/REAL_ENV049_00001_001_01/evidence/temporal_strip_16.jpg,local residual with clean outside
REAL_ENV049_00001_001_01,diffueraser,official_full16,TRIVIAL_BAD,yes,no,verified_generator_full16,12.379250492633657,22.35233660715039,1.9099265858095658,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/verified_generators_full16/review_assets/diffueraser_REAL_ENV049_00001_001_01_review.jpg,visual review: DiffuEraser shows systematic white/blur artifacts or outside damage; not usable
REAL_ENV049_00001_001_01,minimax_official_v3,seed20260627,TRIVIAL_BAD,yes,no,minimax_v3_seed20260627,12.42653757094777,22.60448613124254,1.8073232287066578,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/minimax_v3_seed20260627/candidates/REAL_ENV049_00001_001_01/seed_20260627/evidence/temporal_strip_16.jpg,systematic outside damage
REAL_ENV049_00001_001_01,propainter,official_full16,TRIVIAL_BAD,yes,no,verified_generator_full16,12.86158578478459,22.679649051649232,1.719165007743913,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/verified_generators_full16/review_assets/propainter_REAL_ENV049_00001_001_01_review.jpg,"visual review: too strong, too clean, or visible artifact; not medium-hard"
REAL_ENV049_00002_001_01,controlled_corruption_v3,CC-v3-B,MEDIUM_HARD_ELIGIBLE,yes,yes,controlled_v3_primary,19.89940819591853,55.98296264492089,1.081815406270878,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/REAL_ENV049_00002_001_01/evidence/temporal_strip_16.jpg,local residual with clean outside
REAL_ENV049_00002_001_01,diffueraser,official_full16,TRIVIAL_BAD,yes,no,verified_generator_full16,13.205671912898175,29.7033845744936,1.5198786078814093,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/verified_generators_full16/review_assets/diffueraser_REAL_ENV049_00002_001_01_review.jpg,visual review: DiffuEraser shows systematic white/blur artifacts or outside damage; not usable
REAL_ENV049_00002_001_01,minimax_official_v3,seed20260627,HARD_BUT_PLAUSIBLE,yes,yes,minimax_v3_seed20260627,13.952737085333721,30.965492021757026,1.5687870461775242,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/minimax_v3_seed20260627/candidates/REAL_ENV049_00002_001_01/seed_20260627/evidence/temporal_strip_16.jpg,strong local defect with acceptable outside preservation
REAL_ENV049_00002_001_01,propainter,official_full16,TRIVIAL_BAD,yes,no,verified_generator_full16,14.387906145575592,31.228623629936184,1.1079530509834283,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/verified_generators_full16/review_assets/propainter_REAL_ENV049_00002_001_01_review.jpg,"visual review: too strong, too clean, or visible artifact; not medium-hard"
REAL_ENV054_00002_001_01,controlled_corruption_v3,CC-v3-B,MEDIUM_HARD_ELIGIBLE,yes,yes,controlled_v3_primary,23.98865268544113,75.69963059580743,1.6273233798545264,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/REAL_ENV054_00002_001_01/evidence/temporal_strip_16.jpg,local residual with clean outside
REAL_ENV054_00002_001_01,diffueraser,official_full16,TRIVIAL_BAD,yes,no,verified_generator_full16,12.627408971303502,10.719336788988588,6.6631446276709765,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/verified_generators_full16/review_assets/diffueraser_REAL_ENV054_00002_001_01_review.jpg,visual review: DiffuEraser shows systematic white/blur artifacts or outside damage; not usable
REAL_ENV054_00002_001_01,minimax_official_v3,seed20260627,TRIVIAL_BAD,yes,no,minimax_v3_seed20260627,12.755572072944895,10.850397843890338,6.438163513862285,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/minimax_v3_seed20260627/candidates/REAL_ENV054_00002_001_01/seed_20260627/evidence/temporal_strip_16.jpg,systematic outside damage
REAL_ENV054_00002_001_01,propainter,official_full16,TRIVIAL_BAD,yes,no,verified_generator_full16,13.669156745045882,10.89798564068022,6.63464597168866,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/verified_generators_full16/review_assets/propainter_REAL_ENV054_00002_001_01_review.jpg,"visual review: too strong, too clean, or visible artifact; not medium-hard"
REAL_ENV055_00001_001_01,controlled_corruption_v3,CC-v3-B,MEDIUM_HARD_ELIGIBLE,yes,yes,controlled_v3_primary,17.189156615469784,45.160865601110686,1.5229412672531217,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/REAL_ENV055_00001_001_01/evidence/temporal_strip_16.jpg,local residual with clean outside
REAL_ENV055_00001_001_01,diffueraser,official_full16,TRIVIAL_BAD,yes,no,verified_generator_full16,15.241826825584015,17.83414919955352,1.4585440613026819,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/verified_generators_full16/review_assets/diffueraser_REAL_ENV055_00001_001_01_review.jpg,visual review: DiffuEraser shows systematic white/blur artifacts or outside damage; not usable
REAL_ENV055_00001_001_01,minimax_official_v3,seed20260627,TRIVIAL_BAD,yes,no,minimax_v3_seed20260627,14.934217331115109,17.576457223195323,0.8239876267353772,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/smoke32_v3_20260627/minimax_v3_seed20260627/candidates/REAL_ENV055_00001_001_01/seed_20260627/evidence/temporal_strip_16.jpg,systematic outside damage
