recipe,sample_id,source_group,condition_path,winner_path,loser_path,mask_path,step0_output,step10_output,step0_vs_step10_strip,frames_reviewed,pixel_diff_mean,mask_diff_mean,affected_diff_mean,outside_diff_mean,object_removed,effect_removed,mask_region_quality,boundary_quality,affected_region_quality,outside_damage,temporal_flicker,ghosting,color_shift,artifact,classification,reason
R1,BLENDER_RIVER016_00001,BLENDER_RIVER016,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_RIVER016_00001/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_RIVER016_00001/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/BLENDER_RIVER016_00001/L2_object_medium/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_RIVER016_00001/mask_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R1/heldout_outputs/BLENDER_RIVER016_00001/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R1/heldout_outputs/BLENDER_RIVER016_00001/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R1/heldout_outputs/BLENDER_RIVER016_00001/step0_vs_step10_strip.jpg,17_uniform_frames_f00_f16_step0_step10_diff_strip,3.7961961428324384,,,1.3424609408659096,no_visible_gain,no_visible_gain,tie,tie,tie,none_visible,none_visible_in_strip,none_new_visible,none_visible,none_new_visible,TIE_NO_VISIBLE_IMPROVEMENT,Step10 differs only by low-amplitude texture/color changes in the diff column; no clear local OR-quality improvement over Step0.
R1,REAL_ENV095_00002_001_01,REAL_ENV095_00002,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV095_00002_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV095_00002_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV095_00002_001_01/L4_boundary_effect/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV095_00002_001_01/mask_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R1/heldout_outputs/REAL_ENV095_00002_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R1/heldout_outputs/REAL_ENV095_00002_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R1/heldout_outputs/REAL_ENV095_00002_001_01/step0_vs_step10_strip.jpg,17_uniform_frames_f00_f16_step0_step10_diff_strip,4.394961675008139,,,0.3466621847713718,no_visible_gain,no_visible_gain,tie,tie,tie,none_visible,none_visible_in_strip,none_new_visible,none_visible,none_new_visible,TIE_NO_VISIBLE_IMPROVEMENT,Step10 differs only by low-amplitude texture/color changes in the diff column; no clear local OR-quality improvement over Step0.
R1,REAL_ENV095_00003_001_01,REAL_ENV095_00003,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV095_00003_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV095_00003_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV095_00003_001_01/L2_object_medium/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV095_00003_001_01/mask_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R1/heldout_outputs/REAL_ENV095_00003_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R1/heldout_outputs/REAL_ENV095_00003_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R1/heldout_outputs/REAL_ENV095_00003_001_01/step0_vs_step10_strip.jpg,17_uniform_frames_f00_f16_step0_step10_diff_strip,4.1220732529958095,,,-0.3248615264892578,no_visible_gain,no_visible_gain,tie,tie,tie,none_visible,none_visible_in_strip,none_new_visible,none_visible,none_new_visible,TIE_NO_VISIBLE_IMPROVEMENT,Step10 differs only by low-amplitude texture/color changes in the diff column; no clear local OR-quality improvement over Step0.
R1,REAL_ENV104_00001_001_01,REAL_ENV104_00001,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV104_00001_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV104_00001_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV104_00001_001_01/L3_object_affected_soft/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV104_00001_001_01/mask_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R1/heldout_outputs/REAL_ENV104_00001_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R1/heldout_outputs/REAL_ENV104_00001_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R1/heldout_outputs/REAL_ENV104_00001_001_01/step0_vs_step10_strip.jpg,17_uniform_frames_f00_f16_step0_step10_diff_strip,6.444859504699707,,,-0.2332407306222355,visible_residual_suppressed,visible_residual_suppressed,slightly_better,tie_or_slightly_blended,slightly_better,none_obvious,none_visible_in_strip,none_new_visible,minor_local_tone_shift,no_new_artifact,STEP10_SLIGHTLY_BETTER,Step10 suppresses a bright white local residual visible across the strip; improvement is isolated and not enough to pass the heldout gate.
R1,REAL_ENV105_00004_001_01,REAL_ENV105_00004,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00004_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00004_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV105_00004_001_01/L1_object_mild/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00004_001_01/mask_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R1/heldout_outputs/REAL_ENV105_00004_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R1/heldout_outputs/REAL_ENV105_00004_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R1/heldout_outputs/REAL_ENV105_00004_001_01/step0_vs_step10_strip.jpg,17_uniform_frames_f00_f16_step0_step10_diff_strip,1.6721206506093345,,,-0.4122650342829086,no_visible_gain,no_visible_gain,tie,tie,tie,none_visible,none_visible_in_strip,none_new_visible,none_visible,none_new_visible,TIE_NO_VISIBLE_IMPROVEMENT,Step10 differs only by low-amplitude texture/color changes in the diff column; no clear local OR-quality improvement over Step0.
R1,REAL_ENV104_00003_001_01,REAL_ENV104_00003,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV104_00003_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV104_00003_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV104_00003_001_01/L3_object_affected_soft/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV104_00003_001_01/mask_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R1/heldout_outputs/REAL_ENV104_00003_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R1/heldout_outputs/REAL_ENV104_00003_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R1/heldout_outputs/REAL_ENV104_00003_001_01/step0_vs_step10_strip.jpg,17_uniform_frames_f00_f16_step0_step10_diff_strip,3.1775053342183432,,,0.6356858926660873,no_visible_gain,no_visible_gain,tie,tie,tie,none_visible,none_visible_in_strip,none_new_visible,none_visible,none_new_visible,TIE_NO_VISIBLE_IMPROVEMENT,Step10 differs only by low-amplitude texture/color changes in the diff column; no clear local OR-quality improvement over Step0.
R2,BLENDER_RIVER016_00001,BLENDER_RIVER016,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_RIVER016_00001/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_RIVER016_00001/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/BLENDER_RIVER016_00001/L2_object_medium/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_RIVER016_00001/mask_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R2/heldout_outputs/BLENDER_RIVER016_00001/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R2/heldout_outputs/BLENDER_RIVER016_00001/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R2/heldout_outputs/BLENDER_RIVER016_00001/step0_vs_step10_strip.jpg,17_uniform_frames_f00_f16_step0_step10_diff_strip,6.473076820373535,,,0.8045127251568962,no_visible_gain,no_visible_gain,tie,tie,tie,low_metric_degradation_not_strongly_visible,none_visible_in_strip,none_new_visible,low_amplitude_global_shift,none_new_visible,TIE_WITH_METRIC_DEGRADATION,"Step10 shows no visible task-region benefit; aggregate metrics degrade, especially boundary/outside, with only low-amplitude visual perturbation."
R2,BLENDER_STREET006_00002,BLENDER_STREET006,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_STREET006_00002/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_STREET006_00002/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/BLENDER_STREET006_00002/L3_object_affected_soft/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_STREET006_00002/mask_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R2/heldout_outputs/BLENDER_STREET006_00002/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R2/heldout_outputs/BLENDER_STREET006_00002/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R2/heldout_outputs/BLENDER_STREET006_00002/step0_vs_step10_strip.jpg,17_uniform_frames_f00_f16_step0_step10_diff_strip,2.7671964168548584,,,1.1074814375709083,no_visible_gain,no_visible_gain,tie,tie,tie,low_metric_degradation_not_strongly_visible,none_visible_in_strip,none_new_visible,low_amplitude_global_shift,none_new_visible,TIE_WITH_METRIC_DEGRADATION,"Step10 shows no visible task-region benefit; aggregate metrics degrade, especially boundary/outside, with only low-amplitude visual perturbation."
R2,REAL_ENV087_00002_001_01,REAL_ENV087_00002,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV087_00002_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV087_00002_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV087_00002_001_01/L1_object_mild/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV087_00002_001_01/mask_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R2/heldout_outputs/REAL_ENV087_00002_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R2/heldout_outputs/REAL_ENV087_00002_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R2/heldout_outputs/REAL_ENV087_00002_001_01/step0_vs_step10_strip.jpg,17_uniform_frames_f00_f16_step0_step10_diff_strip,8.16657567024231,,,0.4619187747730926,no_visible_gain,no_visible_gain,tie,tie,tie,low_metric_degradation_not_strongly_visible,none_visible_in_strip,none_new_visible,low_amplitude_global_shift,none_new_visible,TIE_WITH_METRIC_DEGRADATION,"Step10 shows no visible task-region benefit; aggregate metrics degrade, especially boundary/outside, with only low-amplitude visual perturbation."
R2,REAL_ENV103_00001_001_01,REAL_ENV103_00001,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV103_00001_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV103_00001_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV103_00001_001_01/L3_object_affected_soft/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV103_00001_001_01/mask_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R2/heldout_outputs/REAL_ENV103_00001_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R2/heldout_outputs/REAL_ENV103_00001_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R2/heldout_outputs/REAL_ENV103_00001_001_01/step0_vs_step10_strip.jpg,17_uniform_frames_f00_f16_step0_step10_diff_strip,2.9236155351003013,,,0.24104387619916157,no_visible_gain,no_visible_gain,tie,tie,tie,low_metric_degradation_not_strongly_visible,none_visible_in_strip,none_new_visible,low_amplitude_global_shift,none_new_visible,TIE_WITH_METRIC_DEGRADATION,"Step10 shows no visible task-region benefit; aggregate metrics degrade, especially boundary/outside, with only low-amplitude visual perturbation."
R2,REAL_ENV089_00001_001_01,REAL_ENV089_00001,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV089_00001_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV089_00001_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV089_00001_001_01/L2_object_medium/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV089_00001_001_01/mask_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R2/heldout_outputs/REAL_ENV089_00001_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R2/heldout_outputs/REAL_ENV089_00001_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R2/heldout_outputs/REAL_ENV089_00001_001_01/step0_vs_step10_strip.jpg,17_uniform_frames_f00_f16_step0_step10_diff_strip,7.401470979054769,,,4.284434150247012,no_visible_gain,no_visible_gain,tie,tie,tie,low_metric_degradation_not_strongly_visible,none_visible_in_strip,none_new_visible,low_amplitude_global_shift,none_new_visible,TIE_WITH_METRIC_DEGRADATION,"Step10 shows no visible task-region benefit; aggregate metrics degrade, especially boundary/outside, with only low-amplitude visual perturbation."
R2,REAL_ENV103_00002_001_02,REAL_ENV103_00002,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV103_00002_001_02/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV103_00002_001_02/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV103_00002_001_02/L3_object_affected_soft/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV103_00002_001_02/mask_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R2/heldout_outputs/REAL_ENV103_00002_001_02/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R2/heldout_outputs/REAL_ENV103_00002_001_02/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R2/heldout_outputs/REAL_ENV103_00002_001_02/step0_vs_step10_strip.jpg,17_uniform_frames_f00_f16_step0_step10_diff_strip,4.960386435190836,,,3.3228478151209213,no_visible_gain,no_visible_gain,tie,tie,tie,low_metric_degradation_not_strongly_visible,none_visible_in_strip,none_new_visible,low_amplitude_global_shift,none_new_visible,TIE_WITH_METRIC_DEGRADATION,"Step10 shows no visible task-region benefit; aggregate metrics degrade, especially boundary/outside, with only low-amplitude visual perturbation."
R2,REAL_ENV091_00001_001_01,REAL_ENV091_00001,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV091_00001_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV091_00001_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV091_00001_001_01/L1_object_mild/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV091_00001_001_01/mask_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R2/heldout_outputs/REAL_ENV091_00001_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R2/heldout_outputs/REAL_ENV091_00001_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_badnoise_10step_20260628/outputs/R2/heldout_outputs/REAL_ENV091_00001_001_01/step0_vs_step10_strip.jpg,17_uniform_frames_f00_f16_step0_step10_diff_strip,5.364734093348185,,,4.056873265434714,no_visible_gain,no_visible_gain,tie,tie,tie,low_metric_degradation_not_strongly_visible,none_visible_in_strip,none_new_visible,low_amplitude_global_shift,none_new_visible,TIE_WITH_METRIC_DEGRADATION,"Step10 shows no visible task-region benefit; aggregate metrics degrade, especially boundary/outside, with only low-amplitude visual perturbation."
