affected_mean,affected_nonempty_verified,affected_outside_mean,cache_root,condition_frames,condition_path,condition_role,decode_verified,eligible_for_generation,eligible_for_training,height,mask_area_max,mask_area_mean,mask_bucket,mask_frames,mask_nonempty_verified,mask_path,mask_role,preview_generated,sample_id,scene_group,selection_rank,selection_rule,source_dataset,source_type,split,vor_eval_used,width,winner_frames,winner_path,winner_role
0.05434487325449785,True,0.027015486421684425,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV158_00002_005_04.mp4,V_obj,True,True,False,720,0.06058810763888889,0.06015945999710648,medium,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV158_00002_005_04.mp4,foreground_object_mask,True,REAL_ENV158_00002_005_04,REAL_ENV158_00002,10,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV158_00002_005_04.mp4,V_bg
0.07845399839182694,True,0.046387492368618645,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV158_00005_002_01.mp4,V_obj,True,True,False,720,0.17954861111111112,0.1683799461082176,medium,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV158_00005_002_01.mp4,foreground_object_mask,True,REAL_ENV158_00005_002_01,REAL_ENV158_00005,11,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV158_00005_002_01.mp4,V_bg
0.051665934113164745,True,0.024125834461301565,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV159_00010_003_05.mp4,V_obj,True,True,False,720,0.36455078125,0.22227629484953704,large,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV159_00010_003_05.mp4,foreground_object_mask,True,REAL_ENV159_00010_003_05,REAL_ENV159_00010,12,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV159_00010_003_05.mp4,V_bg
0.024488452666749556,True,0.01746746168161432,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV161_00006_004_03.mp4,V_obj,True,True,False,720,0.06525499131944444,0.05994927300347223,medium,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV161_00006_004_03.mp4,foreground_object_mask,True,REAL_ENV161_00006_004_03,REAL_ENV161_00006,13,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV161_00006_004_03.mp4,V_bg
0.0238941702991724,True,0.020893855951726437,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV161_00016_004_01.mp4,V_obj,True,True,False,720,0.10246310763888888,0.044982412832754635,small,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV161_00016_004_01.mp4,foreground_object_mask,True,REAL_ENV161_00016_004_01,REAL_ENV161_00016,14,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV161_00016_004_01.mp4,V_bg
0.0337609521423777,True,0.029084319714456797,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV162_00015_005_02.mp4,V_obj,True,True,False,720,0.28352105034722225,0.14104704680266203,medium,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV162_00015_005_02.mp4,foreground_object_mask,True,REAL_ENV162_00015_005_02,REAL_ENV162_00015,15,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV162_00015_005_02.mp4,V_bg
0.07977815841635068,True,0.04600794333964586,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV164_00004_005_05.mp4,V_obj,True,True,False,720,0.32038194444444446,0.2806119791666667,large,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV164_00004_005_05.mp4,foreground_object_mask,True,REAL_ENV164_00004_005_05,REAL_ENV164_00004,16,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV164_00004_005_05.mp4,V_bg
0.03259694700439771,True,0.023367917941262323,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV166_00008_002_01.mp4,V_obj,True,True,False,720,0.0375390625,0.037381908275462956,small,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV166_00008_002_01.mp4,foreground_object_mask,True,REAL_ENV166_00008_002_01,REAL_ENV166_00008,17,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV166_00008_002_01.mp4,V_bg
0.0801740934451421,True,0.03521484478066365,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV167_00003_007_01.mp4,V_obj,True,True,False,720,0.2888726128472222,0.2745021339699074,large,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV167_00003_007_01.mp4,foreground_object_mask,True,REAL_ENV167_00003_007_01,REAL_ENV167_00003,18,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV167_00003_007_01.mp4,V_bg
0.17035933832327524,True,0.13441376636425653,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV169_00005_002_03.mp4,V_obj,True,True,False,720,0.2781163194444444,0.2662435347945602,large,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV169_00005_002_03.mp4,foreground_object_mask,True,REAL_ENV169_00005_002_03,REAL_ENV169_00005,19,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV169_00005_002_03.mp4,V_bg
0.08154578693211079,True,0.04996958654373884,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV170_00006_002_04.mp4,V_obj,True,True,False,720,0.2183767361111111,0.20903903537326393,large,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV170_00006_002_04.mp4,foreground_object_mask,True,REAL_ENV170_00006_002_04,REAL_ENV170_00006,20,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV170_00006_002_04.mp4,V_bg
0.13356234381596246,True,0.05369065701961517,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV170_00013_001_05.mp4,V_obj,True,True,False,720,0.3860221354166667,0.3702565285011574,large,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV170_00013_001_05.mp4,foreground_object_mask,True,REAL_ENV170_00013_001_05,REAL_ENV170_00013,21,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV170_00013_001_05.mp4,V_bg
0.09870316026111443,True,0.035267180452744164,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV171_00016_007_01.mp4,V_obj,True,True,False,720,0.23273980034722222,0.22562739619502314,large,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV171_00016_007_01.mp4,foreground_object_mask,True,REAL_ENV171_00016_007_01,REAL_ENV171_00016,22,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV171_00016_007_01.mp4,V_bg
0.07391552689174812,True,0.03269455302506685,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV175_00015_001_01.mp4,V_obj,True,True,False,720,0.19176866319444444,0.17526475694444446,medium,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV175_00015_001_01.mp4,foreground_object_mask,True,REAL_ENV175_00015_001_01,REAL_ENV175_00015,23,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV175_00015_001_01.mp4,V_bg
0.06873518228530884,True,0.04778747850408157,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV176_00015_001_01.mp4,V_obj,True,True,False,720,0.09441297743055556,0.08121428313078703,medium,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV176_00015_001_01.mp4,foreground_object_mask,True,REAL_ENV176_00015_001_01,REAL_ENV176_00015,24,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV176_00015_001_01.mp4,V_bg
0.09442001022398472,True,0.04487574379891157,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV177_00020_001_04.mp4,V_obj,True,True,False,720,0.23579535590277778,0.2342787452980324,large,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV177_00020_001_04.mp4,foreground_object_mask,True,REAL_ENV177_00020_001_04,REAL_ENV177_00020,25,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV177_00020_001_04.mp4,V_bg
0.1521116135021051,True,0.10437130617598693,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV180_00006_002_05.mp4,V_obj,True,True,False,720,0.26260199652777777,0.24566532841435187,large,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV180_00006_002_05.mp4,foreground_object_mask,True,REAL_ENV180_00006_002_05,REAL_ENV180_00006,26,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV180_00006_002_05.mp4,V_bg
