split,vpdata_id,source_kind,source_index,source_video_id,path,start_frame,end_frame,fps,native_mask_id,planned_video_path,download_status,decode_status,file_size_bytes,sha256
train,train_pexels_000000054822_5356206_mask15,pexels,54822,5356206,000000054822_5356206.mp4,250,449,25.0,15,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000054/000000054822_5356206.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000154040_7578108_mask7,pexels,154040,7578108,000000154040_7578108.mp4,300,599,30.0,7,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000154/000000154040_7578108.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000067524_5705292_mask1,pexels,67524,5705292,000000067524_5705292.mp4,432,575,24.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000067/000000067524_5705292.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000080980_5992728_mask3,pexels,80980,5992728,000000080980_5992728.mp4,0,249,25.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000080/000000080980_5992728.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000031089_4612167_mask53,pexels,31089,4612167,000000031089_4612167.mp4,600,749,25.0,53,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000031/000000031089_4612167.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000209174_8678470_mask1,pexels,209174,8678470,000000209174_8678470.mp4,600,899,30.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000209/000000209174_8678470.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000000437_854222_mask180,pexels,437,854222,000000000437_854222.mp4,1781,1931,23.0,180,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000000/000000000437_854222.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000119860_6862752_mask14,pexels,119860,6862752,000000119860_6862752.mp4,150,299,25.0,14,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000119/000000119860_6862752.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000023841_4282458_mask4,pexels,23841,4282458,000000023841_4282458.mp4,230,413,23.0,4,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000023/000000023841_4282458.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000295006_16839120_mask7,pexels,295006,16839120,000000295006_16839120.mp4,58,347,29.0,7,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000295/000000295006_16839120.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000248393_10111901_mask8,pexels,248393,10111901,000000248393_10111901.mp4,250,449,25.0,8,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000248/000000248393_10111901.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000081933_6012308_mask1,pexels,81933,6012308,000000081933_6012308.mp4,100,282,25.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000081/000000081933_6012308.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000143180_7322347_mask2,pexels,143180,7322347,000000143180_7322347.mp4,0,249,25.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000143/000000143180_7322347.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000215998_8837991_mask1,pexels,215998,8837991,000000215998_8837991.mp4,0,239,24.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000215/000000215998_8837991.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000057051_5417258_mask11,pexels,57051,5417258,000000057051_5417258.mp4,200,349,25.0,11,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000057/000000057051_5417258.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000137273_7218885_mask3,pexels,137273,7218885,000000137273_7218885.mp4,0,229,23.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000137/000000137273_7218885.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000226798_9070171_mask1,pexels,226798,9070171,000000226798_9070171.mp4,0,289,29.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000226/000000226798_9070171.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000193554_8369922_mask1,pexels,193554,8369922,000000193554_8369922.mp4,120,416,30.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000193/000000193554_8369922.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000182053_8120681_mask3,pexels,182053,8120681,000000182053_8120681.mp4,150,399,25.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000182/000000182053_8120681.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000242895_9793982_mask16,pexels,242895,9793982,000000242895_9793982.mp4,240,383,24.0,16,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000242/000000242895_9793982.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000051267_5244295_mask1,pexels,51267,5244295,000000051267_5244295.mp4,300,599,30.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000051/000000051267_5244295.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000013951_3858844_mask1,pexels,13951,3858844,000000013951_3858844.mp4,0,239,24.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000013/000000013951_3858844.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000246870_10013635_mask13,pexels,246870,10013635,000000246870_10013635.mp4,754,1043,29.0,13,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000246/000000246870_10013635.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000310070_19480625_mask2,pexels,310070,19480625,000000310070_19480625.mp4,0,299,30.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000310/000000310070_19480625.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000178027_8061111_mask1,pexels,178027,8061111,000000178027_8061111.mp4,0,249,25.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000178/000000178027_8061111.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000181513_8113100_mask7,pexels,181513,8113100,000000181513_8113100.mp4,60,239,30.0,7,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000181/000000181513_8113100.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000032654_4664572_mask2,pexels,32654,4664572,000000032654_4664572.mp4,232,521,29.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000032/000000032654_4664572.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000063424_5607485_mask1,pexels,63424,5607485,000000063424_5607485.mp4,0,239,24.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000063/000000063424_5607485.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000283934_14239820_mask1,pexels,283934,14239820,000000283934_14239820.mp4,0,229,23.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000283/000000283934_14239820.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000187799_8247576_mask20,pexels,187799,8247576,000000187799_8247576.mp4,250,490,25.0,20,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000187/000000187799_8247576.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000251611_10302009_mask1,pexels,251611,10302009,000000251611_10302009.mp4,250,499,25.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000251/000000251611_10302009.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000168017_7823344_mask3,pexels,168017,7823344,000000168017_7823344.mp4,0,289,29.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000168/000000168017_7823344.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000220043_8922045_mask2,pexels,220043,8922045,000000220043_8922045.mp4,250,463,25.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000220/000000220043_8922045.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000111903_6689096_mask1,pexels,111903,6689096,000000111903_6689096.mp4,0,199,25.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000111/000000111903_6689096.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000171490_7934457_mask4,pexels,171490,7934457,000000171490_7934457.mp4,500,742,25.0,4,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000171/000000171490_7934457.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000292934_16265153_mask1,pexels,292934,16265153,000000292934_16265153.mp4,600,899,30.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000292/000000292934_16265153.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000037883_4822331_mask29,pexels,37883,4822331,000000037883_4822331.mp4,550,699,25.0,29,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000037/000000037883_4822331.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000034310_4718688_mask1,pexels,34310,4718688,000000034310_4718688.mp4,0,249,25.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000034/000000034310_4718688.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000249510_10182602_mask5,pexels,249510,10182602,000000249510_10182602.mp4,0,199,25.0,5,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000249/000000249510_10182602.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000098389_6406081_mask3,pexels,98389,6406081,000000098389_6406081.mp4,100,274,25.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000098/000000098389_6406081.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000163198_7705268_mask5,pexels,163198,7705268,000000163198_7705268.mp4,250,399,25.0,5,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000163/000000163198_7705268.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000263510_11430302_mask1,pexels,263510,11430302,000000263510_11430302.mp4,0,229,23.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000263/000000263510_11430302.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000156713_7608216_mask2,pexels,156713,7608216,000000156713_7608216.mp4,0,249,25.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000156/000000156713_7608216.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000066120_5678971_mask1,pexels,66120,5678971,000000066120_5678971.mp4,180,479,30.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000066/000000066120_5678971.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000049475_5191317_mask3,pexels,49475,5191317,000000049475_5191317.mp4,232,405,29.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000049/000000049475_5191317.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000089490_6198719_mask4,pexels,89490,6198719,000000089490_6198719.mp4,120,299,30.0,4,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000089/000000089490_6198719.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000098975_6436569_mask2,pexels,98975,6436569,000000098975_6436569.mp4,0,229,23.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000098/000000098975_6436569.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000163953_7710871_mask2,pexels,163953,7710871,000000163953_7710871.mp4,0,149,25.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000163/000000163953_7710871.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000057297_5422139_mask4,pexels,57297,5422139,000000057297_5422139.mp4,0,249,25.0,4,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000057/000000057297_5422139.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000146257_7408639_mask2,pexels,146257,7408639,000000146257_7408639.mp4,50,299,25.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000146/000000146257_7408639.mp4,PLANNED,NOT_CHECKED,,
