path,status,opened,first_frame_ok,fps,frames_reported,width,height,size_bytes
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000008/000000008169_3134903.mp4,OK,True,True,25.0,2390.0,1920.0,1080.0,60642940
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000008/000000008226_3141321.mp4,OK,True,True,25.0,1324.0,1280.0,720.0,4928714
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000008/000000008395_3151458.mp4,OK,True,True,24.0,430.0,2048.0,1080.0,9914592
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000009/000000009214_3214300.mp4,OK,True,True,29.97002997002997,2329.0,1920.0,1080.0,56289797
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000009/000000009417_3249505.mp4,OK,True,True,25.0,1257.0,1920.0,1080.0,34184669
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000009/000000009572_3253037.mp4,OK,True,True,25.0,252.0,1920.0,1080.0,3959103
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000009/000000009627_3253970.mp4,OK,True,True,25.0,340.0,1920.0,1080.0,7905768
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000010/000000010566_3525673.mp4,OK,True,True,23.976023976023978,554.0,1920.0,1080.0,17278242
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000010/000000010631_3544469.mp4,OK,True,True,25.0,495.0,1920.0,1080.0,14232603
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000011/000000011150_3627321.mp4,OK,True,True,25.0,319.0,1080.0,2048.0,3588868
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000011/000000011179_3633134.mp4,OK,True,True,25.0,628.0,1920.0,1080.0,18058724
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000012/000000012147_3723525.mp4,OK,True,True,24.0,852.0,2048.0,1080.0,25877919
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000012/000000012243_3725897.mp4,OK,True,True,24.0,510.0,2048.0,1080.0,10746991
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000012/000000012770_3769204.mp4,OK,True,True,25.0,412.0,1920.0,1080.0,10244998
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000013/000000013121_3795426.mp4,OK,True,True,25.0,567.0,1080.0,2048.0,7741401
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000013/000000013282_3805871.mp4,OK,True,True,25.0,524.0,1080.0,2048.0,9699413
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000013/000000013926_3857990.mp4,OK,True,True,24.0,432.0,1920.0,1080.0,9857801
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000013/000000013949_3858842.mp4,OK,True,True,24.0,793.0,1920.0,1080.0,24314242
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000013/000000013951_3858844.mp4,OK,True,True,24.0,295.0,1920.0,1080.0,8041661
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000013/000000013966_3858859.mp4,OK,True,True,24.0,608.0,1920.0,1080.0,18782831
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000014/000000014045_3859476.mp4,OK,True,True,24.0,594.0,1920.0,1080.0,15973447
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000014/000000014091_3864908.mp4,OK,True,True,30.0,327.0,1920.0,1080.0,7036444
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000015/000000015563_3973661.mp4,OK,True,True,23.976023976023978,360.0,1280.0,720.0,5439763
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000015/000000015580_3975356.mp4,OK,True,True,29.97002997002997,416.0,1920.0,1080.0,8934449
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000015/000000015730_3981950.mp4,OK,True,True,29.97002997002997,456.0,1920.0,1080.0,6777543
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000015/000000015838_3987680.mp4,OK,True,True,24.0,398.0,1920.0,1080.0,11014289
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000016/000000016067_3996901.mp4,OK,True,True,25.0,1810.0,2048.0,1080.0,38426148
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000016/000000016454_4008316.mp4,OK,True,True,25.0,437.0,2048.0,1080.0,9246532
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000016/000000016665_4016498.mp4,OK,True,True,29.97002997002997,361.0,1920.0,1080.0,8993849
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000016/000000016850_4032436.mp4,OK,True,True,30.0,5631.0,1280.0,720.0,70752162
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000017/000000017032_4037635.mp4,OK,True,True,25.0,412.0,1920.0,1080.0,10790185
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000017/000000017092_4038573.mp4,OK,True,True,25.0,374.0,2048.0,1080.0,4592998
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000017/000000017167_4041712.mp4,OK,True,True,29.97002997002997,771.0,1280.0,720.0,9766824
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000017/000000017376_4052868.mp4,OK,True,True,25.0,532.0,1920.0,1080.0,6377197
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000017/000000017577_4057256.mp4,OK,True,True,25.0,420.0,1080.0,2048.0,3951954
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000018/000000018159_4073697.mp4,OK,True,True,29.97002997002997,652.0,1920.0,1080.0,15638087
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000019/000000019484_4112497.mp4,OK,True,True,25.0,600.0,1920.0,1080.0,7233225
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000019/000000019784_4120948.mp4,OK,True,True,25.0,334.0,1920.0,1080.0,3537260
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000020/000000020071_4124416.mp4,OK,True,True,30.0,752.0,1920.0,1080.0,17947216
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000020/000000020218_4129721.mp4,OK,True,True,25.0,651.0,1280.0,720.0,8991408
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000020/000000020560_4149627.mp4,OK,True,True,29.97002997002997,908.0,1920.0,1080.0,18650775
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000020/000000020844_4156686.mp4,OK,True,True,23.976023976023978,6337.0,1280.0,720.0,93770202
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000021/000000021201_4170233.mp4,OK,True,True,29.97002997002997,301.0,1920.0,1080.0,6029012
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000022/000000022540_4218247.mp4,OK,True,True,29.97002997002997,2150.0,1920.0,1080.0,48945922
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000023/000000023207_4259066.mp4,OK,True,True,25.0,261.0,1920.0,1080.0,6625136
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000023/000000023321_4265183.mp4,OK,True,True,29.97002997002997,438.0,1920.0,1080.0,9781335
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000023/000000023793_4281027.mp4,OK,True,True,24.0,2732.0,1920.0,1080.0,63584981
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000023/000000023814_4281278.mp4,OK,True,True,24.0,975.0,1920.0,1080.0,17926753
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000023/000000023841_4282458.mp4,OK,True,True,23.976023976023978,590.0,720.0,720.0,5757123
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000024/000000024023_4297401.mp4,OK,True,True,23.976023976023978,306.0,1280.0,720.0,2559312
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000024/000000024570_4324089.mp4,OK,True,True,24.0,702.0,1920.0,1080.0,17478869
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000024/000000024739_4327274.mp4,OK,True,True,25.0,741.0,2048.0,1080.0,11394329
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000024/000000024756_4327385.mp4,OK,True,True,29.97002997002997,994.0,1280.0,720.0,12733588
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000024/000000024806_4328803.mp4,OK,True,True,29.97002997002997,335.0,1920.0,1080.0,7279718
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000025/000000025496_4361977.mp4,OK,True,True,25.0,339.0,1920.0,1080.0,4287538
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000025/000000025646_4367918.mp4,OK,True,True,29.97002997002997,663.0,1920.0,1080.0,9694628
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000025/000000025811_4377032.mp4,OK,True,True,24.0,523.0,1920.0,1080.0,11260921
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000025/000000025926_4384889.mp4,OK,True,True,25.0,342.0,1920.0,1080.0,8652477
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000026/000000026281_4404707.mp4,OK,True,True,24.0,378.0,1920.0,1080.0,8580452
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000026/000000026333_4407766.mp4,OK,True,True,29.97002997002997,403.0,1920.0,1080.0,8984073
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000026/000000026563_4426380.mp4,OK,True,True,25.0,345.0,1920.0,1080.0,4501725
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000027/000000027744_4473680.mp4,OK,True,True,25.0,327.0,1920.0,1080.0,9485941
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000027/000000027759_4474112.mp4,OK,True,True,25.0,1004.0,1920.0,1080.0,29141536
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000028/000000028084_4482068.mp4,OK,True,True,25.0,563.0,2048.0,1080.0,12564018
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000028/000000028174_4484026.mp4,OK,True,True,25.0,485.0,1920.0,1080.0,5940024
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000028/000000028271_4487976.mp4,OK,True,True,25.0,686.0,1920.0,1080.0,14394587
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000030/000000030071_4566151.mp4,OK,True,True,29.97002997002997,460.0,1920.0,1080.0,11333577
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000030/000000030106_4568753.mp4,OK,True,True,25.0,689.0,2048.0,1080.0,14871933
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000030/000000030125_4568933.mp4,OK,True,True,25.0,567.0,2048.0,1080.0,11194787
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000030/000000030187_4569923.mp4,OK,True,True,25.0,473.0,2048.0,1080.0,7416750
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000030/000000030461_4586444.mp4,OK,True,True,25.0,314.0,1920.0,1080.0,6248410
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000031/000000031089_4612167.mp4,OK,True,True,25.0,1374.0,1080.0,2048.0,18650281
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000031/000000031262_4617494.mp4,OK,True,True,24.0,450.0,1920.0,1080.0,12702230
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000031/000000031636_4625279.mp4,OK,True,True,25.0,317.0,1920.0,1080.0,7889988
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000031/000000031775_4628741.mp4,OK,True,True,25.0,378.0,1280.0,720.0,3204923
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000032/000000032308_4649691.mp4,OK,True,True,25.0,424.0,1280.0,720.0,5330930
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000032/000000032385_4650485.mp4,OK,True,True,30.0,308.0,1080.0,2048.0,4901336
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000032/000000032654_4664572.mp4,OK,True,True,29.97002997002997,601.0,1920.0,1080.0,12418669
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000033/000000033649_4701015.mp4,OK,True,True,25.0,589.0,1920.0,1080.0,16014144
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000033/000000033807_4705871.mp4,OK,True,True,25.0,291.0,1080.0,1920.0,6899691
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000033/000000033898_4707830.mp4,OK,True,True,30.0,639.0,1920.0,1080.0,15966866
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000033/000000033923_4708813.mp4,OK,True,True,29.97002997002997,510.0,1920.0,1080.0,12779752
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000033/000000033930_4708930.mp4,OK,True,True,25.0,1230.0,2048.0,1080.0,17716378
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000034/000000034310_4718688.mp4,OK,True,True,25.0,895.0,2048.0,1080.0,16524587
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000034/000000034334_4720432.mp4,OK,True,True,25.0,373.0,2048.0,1080.0,4522845
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000034/000000034383_4722505.mp4,OK,True,True,25.0,1045.0,1080.0,2048.0,24071730
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000035/000000035182_4751314.mp4,OK,True,True,25.0,303.0,1920.0,1080.0,7874455
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000035/000000035718_4762421.mp4,OK,True,True,24.0,489.0,1366.0,720.0,4961460
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000035/000000035775_4763044.mp4,OK,True,True,25.0,374.0,1920.0,1080.0,5601868
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000035/000000035909_4765903.mp4,OK,True,True,24.0,240.0,1920.0,1080.0,7240705
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000036/000000036015_4769432.mp4,OK,True,True,24.0,468.0,1920.0,1080.0,13558517
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000036/000000036264_4774964.mp4,OK,True,True,29.97002997002997,439.0,1080.0,1920.0,10095435
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000036/000000036638_4786279.mp4,OK,True,True,25.0,622.0,1080.0,2048.0,8868086
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000037/000000037398_4812014.mp4,OK,True,True,29.97002997002997,358.0,1920.0,1080.0,7322489
/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000037/000000037510_4813323.mp4,OK,True,True,29.97002997002997,487.0,1920.0,1080.0,9340840
