pair_id,split,source_group,source_id,success_candidate_id,failure_candidate_id,pseudo_success_label,failure_label,winner_type,success_full_psnr,success_mask_psnr,failure_full_psnr,failure_mask_psnr,condition_path,gt_winner_path,pseudo_success_path,failure_loser_path,mask_path
BLENDER_GRASS001__pair002__s1__f2,train,BLENDER_GRASS001,BLENDER_GRASS001_00001,BLENDER_GRASS001_00001__exp44seed1_2026110486,BLENDER_GRASS001_00001__exp44seed2_2026110487,SUCCESS_USABLE,FAILURE_MEDIUM_HARD,gt_background,29.500947326130213,26.679347149823414,29.485459082867408,29.41647507205896,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_GRASS001_00001/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_GRASS001_00001/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed1_2026110486/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed2_2026110487/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_GRASS001_00001/mask_frames
BLENDER_GRASS001__pair003__s6__f3,train,BLENDER_GRASS001,BLENDER_GRASS001_00001,BLENDER_GRASS001_00001__exp44seed6_2026110491,BLENDER_GRASS001_00001__exp44seed3_2026110488,SUCCESS_USABLE,FAILURE_MEDIUM_HARD,gt_background,29.498348394775267,29.03838002388453,29.382222978773665,29.425947378884437,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_GRASS001_00001/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_GRASS001_00001/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed6_2026110491/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed3_2026110488/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_GRASS001_00001/mask_frames
BLENDER_MOUNTAIN002__pair000__s0__f7,search,BLENDER_MOUNTAIN002,BLENDER_MOUNTAIN002_00001,BLENDER_MOUNTAIN002_00001__exp44seed0_2026086172,BLENDER_MOUNTAIN002_00001__exp44seed7_2026086179,SUCCESS_CLEAN,FAILURE_MEDIUM_HARD,gt_background,35.53335183253197,30.297024624075448,34.58694497351018,28.675317100989584,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed0_2026086172/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed7_2026086179/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/mask_frames
BLENDER_MOUNTAIN002__pair001__s5__f7,search,BLENDER_MOUNTAIN002,BLENDER_MOUNTAIN002_00001,BLENDER_MOUNTAIN002_00001__exp44seed5_2026086177,BLENDER_MOUNTAIN002_00001__exp44seed7_2026086179,SUCCESS_CLEAN,FAILURE_MEDIUM_HARD,gt_background,34.68235676874327,28.711577739908687,34.58694497351018,28.675317100989584,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed5_2026086177/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed7_2026086179/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/mask_frames
BLENDER_MOUNTAIN002__pair002__s4__f7,search,BLENDER_MOUNTAIN002,BLENDER_MOUNTAIN002_00001,BLENDER_MOUNTAIN002_00001__exp44seed4_2026086176,BLENDER_MOUNTAIN002_00001__exp44seed7_2026086179,SUCCESS_USABLE,FAILURE_MEDIUM_HARD,gt_background,35.173095384533674,28.695211183771555,34.58694497351018,28.675317100989584,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed4_2026086176/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed7_2026086179/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/mask_frames
BLENDER_MOUNTAIN002__pair003__s6__f7,search,BLENDER_MOUNTAIN002,BLENDER_MOUNTAIN002_00001,BLENDER_MOUNTAIN002_00001__exp44seed6_2026086178,BLENDER_MOUNTAIN002_00001__exp44seed7_2026086179,SUCCESS_USABLE,FAILURE_MEDIUM_HARD,gt_background,34.93807806390626,29.944715559387365,34.58694497351018,28.675317100989584,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed6_2026086178/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed7_2026086179/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/mask_frames
BLENDER_SCHOOL004__pair000__s6__f7,shadow,BLENDER_SCHOOL004,BLENDER_SCHOOL004_00001,BLENDER_SCHOOL004_00001__exp44seed6_2026063711,BLENDER_SCHOOL004_00001__exp44seed7_2026063712,SUCCESS_CLEAN,FAILURE_MEDIUM_HARD,gt_background,35.89788174817669,30.395876263574912,32.91298340943878,22.912205479363,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_SCHOOL004_00001/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_SCHOOL004_00001/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed6_2026063711/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed7_2026063712/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_SCHOOL004_00001/mask_frames
BLENDER_SCHOOL004__pair001__s2__f7,shadow,BLENDER_SCHOOL004,BLENDER_SCHOOL004_00001,BLENDER_SCHOOL004_00001__exp44seed2_2026063707,BLENDER_SCHOOL004_00001__exp44seed7_2026063712,SUCCESS_CLEAN,FAILURE_MEDIUM_HARD,gt_background,35.47090446217254,28.905843770451344,32.91298340943878,22.912205479363,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_SCHOOL004_00001/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_SCHOOL004_00001/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed2_2026063707/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed7_2026063712/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_SCHOOL004_00001/mask_frames
BLENDER_SCHOOL004__pair002__s0__f7,shadow,BLENDER_SCHOOL004,BLENDER_SCHOOL004_00001,BLENDER_SCHOOL004_00001__exp44seed0_2026063705,BLENDER_SCHOOL004_00001__exp44seed7_2026063712,SUCCESS_CLEAN,FAILURE_MEDIUM_HARD,gt_background,35.45102771921061,30.02912407042958,32.91298340943878,22.912205479363,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_SCHOOL004_00001/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_SCHOOL004_00001/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed0_2026063705/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed7_2026063712/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_SCHOOL004_00001/mask_frames
BLENDER_SCHOOL004__pair003__s8__f7,shadow,BLENDER_SCHOOL004,BLENDER_SCHOOL004_00001,BLENDER_SCHOOL004_00001__exp44seed8_2026063713,BLENDER_SCHOOL004_00001__exp44seed7_2026063712,SUCCESS_CLEAN,FAILURE_MEDIUM_HARD,gt_background,35.195139606037756,29.464125675076918,32.91298340943878,22.912205479363,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_SCHOOL004_00001/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_SCHOOL004_00001/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed8_2026063713/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed7_2026063712/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_SCHOOL004_00001/mask_frames
REAL_ENV059_00001__pair000__s7__f0,search,REAL_ENV059_00001,REAL_ENV059_00001_001_01,REAL_ENV059_00001_001_01__exp44seed7_2026128890,REAL_ENV059_00001_001_01__exp44seed0_2026128883,SUCCESS_USABLE,FAILURE_MEDIUM_HARD,gt_background,33.45630455248933,25.76341168043619,32.35371443638534,23.3013302299603,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV059_00001_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV059_00001_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV059_00001/REAL_ENV059_00001_001_01/seed7_2026128890/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV059_00001/REAL_ENV059_00001_001_01/seed0_2026128883/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV059_00001_001_01/mask_frames
REAL_ENV059_00001__pair001__s4__f5,search,REAL_ENV059_00001,REAL_ENV059_00001_001_01,REAL_ENV059_00001_001_01__exp44seed4_2026128887,REAL_ENV059_00001_001_01__exp44seed5_2026128888,SUCCESS_USABLE,FAILURE_MEDIUM_HARD,gt_background,33.08766135896645,25.450250773657476,32.63749350076645,24.42052074764965,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV059_00001_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV059_00001_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV059_00001/REAL_ENV059_00001_001_01/seed4_2026128887/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV059_00001/REAL_ENV059_00001_001_01/seed5_2026128888/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV059_00001_001_01/mask_frames
REAL_ENV059_00001__pair002__s3__f6,search,REAL_ENV059_00001,REAL_ENV059_00001_001_01,REAL_ENV059_00001_001_01__exp44seed3_2026128886,REAL_ENV059_00001_001_01__exp44seed6_2026128889,SUCCESS_USABLE,FAILURE_MEDIUM_HARD,gt_background,32.9938290810335,24.870318381027676,32.86039901539271,25.143495130489296,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV059_00001_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV059_00001_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV059_00001/REAL_ENV059_00001_001_01/seed3_2026128886/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV059_00001/REAL_ENV059_00001_001_01/seed6_2026128889/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV059_00001_001_01/mask_frames
REAL_ENV059_00001__pair003__s1__f0,search,REAL_ENV059_00001,REAL_ENV059_00001_001_01,REAL_ENV059_00001_001_01__exp44seed1_2026128884,REAL_ENV059_00001_001_01__exp44seed0_2026128883,SUCCESS_USABLE,FAILURE_MEDIUM_HARD,gt_background,32.983609074245884,24.854832205452627,32.35371443638534,23.3013302299603,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV059_00001_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV059_00001_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV059_00001/REAL_ENV059_00001_001_01/seed1_2026128884/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV059_00001/REAL_ENV059_00001_001_01/seed0_2026128883/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV059_00001_001_01/mask_frames
REAL_ENV080_00003__pair000__s8__f1,train,REAL_ENV080_00003,REAL_ENV080_00003_001_01,REAL_ENV080_00003_001_01__exp44seed8_2026064437,REAL_ENV080_00003_001_01__exp44seed1_2026064430,SUCCESS_USABLE,FAILURE_MEDIUM_HARD,gt_background,28.525589023569225,23.379929391629148,27.876556573024533,22.51898953155202,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed8_2026064437/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed1_2026064430/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/mask_frames
REAL_ENV080_00003__pair001__s7__f5,train,REAL_ENV080_00003,REAL_ENV080_00003_001_01,REAL_ENV080_00003_001_01__exp44seed7_2026064436,REAL_ENV080_00003_001_01__exp44seed5_2026064434,SUCCESS_USABLE,FAILURE_MEDIUM_HARD,gt_background,28.2393795146046,23.130407435980207,27.950330650372486,22.62491559390709,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed7_2026064436/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed5_2026064434/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/mask_frames
REAL_ENV080_00003__pair002__s9__f11,train,REAL_ENV080_00003,REAL_ENV080_00003_001_01,REAL_ENV080_00003_001_01__exp44seed9_2026064438,REAL_ENV080_00003_001_01__exp44seed11_2026064440,SUCCESS_USABLE,FAILURE_MEDIUM_HARD,gt_background,28.199006201659877,23.019090583934506,28.10150386787505,22.700055007430716,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed9_2026064438/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed11_2026064440/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/mask_frames
REAL_ENV080_00003__pair003__s8__f0,train,REAL_ENV080_00003,REAL_ENV080_00003_001_01,REAL_ENV080_00003_001_01__exp44seed8_2026064437,REAL_ENV080_00003_001_01__exp44seed0_2026064429,SUCCESS_USABLE,FAILURE_MEDIUM_HARD,gt_background,28.525589023569225,23.379929391629148,28.157575838116305,22.701378854992416,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed8_2026064437/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed0_2026064429/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/mask_frames
