sample_id,model,video_path,review_method,reviewed_frames,blind_class,informed_class,final_class,classification,temporal_artifact,spatial_artifact,object_residual,effect_residual,boundary_seam,flicker,ghosting,outside_damage,reason,reviewer_pass,visual_review_status,source_type,scene_group,full_psnr,mask_psnr,outside_psnr,masked_mae_to_bg,temporal_diff_mean,temporal_diff_max,black_frame_ratio,contact_sheet,animated_gif,candidate_dir,winner_mp4,condition_mp4,mask_mp4,hard_comp,comp_mode
BLENDER_CON001_00742,diffueraser,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/mp4/BLENDER_CON001_00742_diffueraser.mp4,dense_temporal_review_fallback,0 1 2 3 4 6 7 9 10 12 13 15 16 18 19 21 23,MEDIUM_HARD_ELIGIBLE,MEDIUM_HARD_ELIGIBLE,MEDIUM_HARD_ELIGIBLE,medium-hard,temporal_diff_checked,none,unknown_requires_root_cause_matrix,unknown_requires_root_cause_matrix,checked_in_dense_pack,checked_by_temporal_diff,checked_in_dense_pack,low,mask_psnr=26.4804; masked_mae=9.0540; outside_psnr=32.1473; black_ratio=0.0000,true,DENSE_TEMPORAL_REVIEW_FALLBACK_COMPLETE,BLENDER,BLENDER_CON001,31.943751,26.480424,32.147272,9.054000,0.022588,0.388647,0.000000,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/sample_contact_sheets/BLENDER_CON001_00742.jpg,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/animated_gifs/BLENDER_CON001_00742.gif,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/preference_candidates/gate32_canonical_raw6_d0/diffueraser/raw_frames/BLENDER_CON001_00742,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_CON001_00742.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00742.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/BLENDER_CON001_00742.mp4,False,none
BLENDER_CON001_00744,diffueraser,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/mp4/BLENDER_CON001_00744_diffueraser.mp4,dense_temporal_review_fallback,0 1 2 3 4 6 7 9 10 12 13 15 16 18 19 21 23,MEDIUM_HARD_ELIGIBLE,MEDIUM_HARD_ELIGIBLE,MEDIUM_HARD_ELIGIBLE,medium-hard,temporal_diff_checked,none,unknown_requires_root_cause_matrix,unknown_requires_root_cause_matrix,checked_in_dense_pack,checked_by_temporal_diff,checked_in_dense_pack,low,mask_psnr=23.7797; masked_mae=12.3203; outside_psnr=32.0086; black_ratio=0.0000,true,DENSE_TEMPORAL_REVIEW_FALLBACK_COMPLETE,BLENDER,BLENDER_CON001,31.382540,23.779750,32.008581,12.320253,0.025020,0.384840,0.000000,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/sample_contact_sheets/BLENDER_CON001_00744.jpg,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/animated_gifs/BLENDER_CON001_00744.gif,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/preference_candidates/gate32_canonical_raw6_d0/diffueraser/raw_frames/BLENDER_CON001_00744,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_CON001_00744.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00744.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/BLENDER_CON001_00744.mp4,False,none
BLENDER_FOREST039_00360,diffueraser,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/mp4/BLENDER_FOREST039_00360_diffueraser.mp4,dense_temporal_review_fallback,0 1 2 3 4 6 7 9 10 12 13 15 16 18 19 21 23,MEDIUM_HARD_ELIGIBLE,MEDIUM_HARD_ELIGIBLE,MEDIUM_HARD_ELIGIBLE,medium-hard,temporal_diff_checked,none,unknown_requires_root_cause_matrix,unknown_requires_root_cause_matrix,checked_in_dense_pack,checked_by_temporal_diff,checked_in_dense_pack,possible,mask_psnr=18.5100; masked_mae=23.6607; outside_psnr=26.0080; black_ratio=0.0000,true,DENSE_TEMPORAL_REVIEW_FALLBACK_COMPLETE,BLENDER,BLENDER_FOREST039,25.944288,18.510002,26.007959,23.660656,0.651815,3.904828,0.000000,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/sample_contact_sheets/BLENDER_FOREST039_00360.jpg,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/animated_gifs/BLENDER_FOREST039_00360.gif,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/preference_candidates/gate32_canonical_raw6_d0/diffueraser/raw_frames/BLENDER_FOREST039_00360,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_FOREST039_00360.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00360.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/BLENDER_FOREST039_00360.mp4,False,none
BLENDER_FOREST039_00051,diffueraser,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/mp4/BLENDER_FOREST039_00051_diffueraser.mp4,dense_temporal_review_fallback,0 1 2 3 4 6 7 8 9 10 12 13 14 15 16 18 19 21 23,MEDIUM_HARD_ELIGIBLE,MEDIUM_HARD_ELIGIBLE,MEDIUM_HARD_ELIGIBLE,medium-hard,temporal_diff_checked,none,unknown_requires_root_cause_matrix,unknown_requires_root_cause_matrix,checked_in_dense_pack,checked_by_temporal_diff,checked_in_dense_pack,possible,mask_psnr=20.3906; masked_mae=18.5190; outside_psnr=26.0799; black_ratio=0.0000,true,DENSE_TEMPORAL_REVIEW_FALLBACK_COMPLETE,BLENDER,BLENDER_FOREST039,26.040403,20.390585,26.079879,18.519048,0.419335,3.561329,0.000000,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/sample_contact_sheets/BLENDER_FOREST039_00051.jpg,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/animated_gifs/BLENDER_FOREST039_00051.gif,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/preference_candidates/gate32_canonical_raw6_d0/diffueraser/raw_frames/BLENDER_FOREST039_00051,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_FOREST039_00051.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00051.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/BLENDER_FOREST039_00051.mp4,False,none
REAL_ENV259_00102_002_04,diffueraser,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/mp4/REAL_ENV259_00102_002_04_diffueraser.mp4,dense_temporal_review_fallback,0 1 3 4 6 7 9 10 12 13 15 16 18 19 21 22 23,TRIVIAL_BAD,TRIVIAL_BAD,TRIVIAL_BAD,trivial-bad,temporal_diff_checked,large_mask_region_mismatch_in_raw_frames,unknown_requires_root_cause_matrix,unknown_requires_root_cause_matrix,checked_in_dense_pack,checked_by_temporal_diff,checked_in_dense_pack,possible,mask_psnr=14.6514; masked_mae=35.4810; outside_psnr=23.1901; black_ratio=0.0000,true,DENSE_TEMPORAL_REVIEW_FALLBACK_COMPLETE,REAL,REAL_ENV259_00102,20.493538,14.651416,23.190130,35.480984,8.363169,15.131841,0.000000,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/sample_contact_sheets/REAL_ENV259_00102_002_04.jpg,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/animated_gifs/REAL_ENV259_00102_002_04.gif,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/preference_candidates/gate32_canonical_raw6_d0/diffueraser/raw_frames/REAL_ENV259_00102_002_04,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV259_00102_002_04.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV259_00102_002_04.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV259_00102_002_04.mp4,False,none
REAL_ENV170_00013_001_05,diffueraser,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/mp4/REAL_ENV170_00013_001_05_diffueraser.mp4,dense_temporal_review_fallback,0 1 3 4 6 7 9 10 12 13 15 16 18 19 20 21 23,TRIVIAL_BAD,TRIVIAL_BAD,TRIVIAL_BAD,trivial-bad,temporal_diff_checked,large_mask_region_mismatch_in_raw_frames,unknown_requires_root_cause_matrix,unknown_requires_root_cause_matrix,checked_in_dense_pack,checked_by_temporal_diff,checked_in_dense_pack,possible,mask_psnr=10.3330; masked_mae=60.5561; outside_psnr=24.7139; black_ratio=0.0000,true,DENSE_TEMPORAL_REVIEW_FALLBACK_COMPLETE,REAL,REAL_ENV170_00013,14.386352,10.333007,24.713877,60.556105,2.849783,4.441549,0.000000,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/sample_contact_sheets/REAL_ENV170_00013_001_05.jpg,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/animated_gifs/REAL_ENV170_00013_001_05.gif,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/preference_candidates/gate32_canonical_raw6_d0/diffueraser/raw_frames/REAL_ENV170_00013_001_05,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV170_00013_001_05.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV170_00013_001_05.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV170_00013_001_05.mp4,False,none
REAL_ENV217_00002_002_01,diffueraser,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/mp4/REAL_ENV217_00002_002_01_diffueraser.mp4,dense_temporal_review_fallback,0 1 3 4 6 7 9 10 12 13 15 16 18 19 21 22 23,TRIVIAL_BAD,TRIVIAL_BAD,TRIVIAL_BAD,trivial-bad,temporal_diff_checked,large_mask_region_mismatch_in_raw_frames,unknown_requires_root_cause_matrix,unknown_requires_root_cause_matrix,checked_in_dense_pack,checked_by_temporal_diff,checked_in_dense_pack,possible,mask_psnr=13.7337; masked_mae=44.0792; outside_psnr=20.2693; black_ratio=0.0000,true,DENSE_TEMPORAL_REVIEW_FALLBACK_COMPLETE,REAL,REAL_ENV217_00002,19.598926,13.733701,20.269340,44.079161,4.267160,6.254831,0.000000,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/sample_contact_sheets/REAL_ENV217_00002_002_01.jpg,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/animated_gifs/REAL_ENV217_00002_002_01.gif,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/preference_candidates/gate32_canonical_raw6_d0/diffueraser/raw_frames/REAL_ENV217_00002_002_01,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV217_00002_002_01.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV217_00002_002_01.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV217_00002_002_01.mp4,False,none
REAL_ENV216_00006_006_02,diffueraser,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/mp4/REAL_ENV216_00006_006_02_diffueraser.mp4,dense_temporal_review_fallback,0 1 3 4 6 7 9 10 12 13 15 16 18 19 20 21 23,TRIVIAL_BAD,TRIVIAL_BAD,TRIVIAL_BAD,trivial-bad,temporal_diff_checked,large_mask_region_mismatch_in_raw_frames,unknown_requires_root_cause_matrix,unknown_requires_root_cause_matrix,checked_in_dense_pack,checked_by_temporal_diff,checked_in_dense_pack,possible,mask_psnr=7.0612; masked_mae=92.6017; outside_psnr=27.9030; black_ratio=0.0000,true,DENSE_TEMPORAL_REVIEW_FALLBACK_COMPLETE,REAL,REAL_ENV216_00006,20.922755,7.061152,27.903009,92.601693,1.290104,2.281856,0.000000,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/sample_contact_sheets/REAL_ENV216_00006_006_02.jpg,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/animated_gifs/REAL_ENV216_00006_006_02.gif,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/preference_candidates/gate32_canonical_raw6_d0/diffueraser/raw_frames/REAL_ENV216_00006_006_02,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV216_00006_006_02.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV216_00006_006_02.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV216_00006_006_02.mp4,False,none
REAL_ENV200_00001_006_02,diffueraser,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/mp4/REAL_ENV200_00001_006_02_diffueraser.mp4,dense_temporal_review_fallback,0 1 3 4 6 7 9 10 11 12 13 15 16 17 18 19 21 23,TRIVIAL_BAD,TRIVIAL_BAD,TRIVIAL_BAD,trivial-bad,temporal_diff_checked,large_mask_region_mismatch_in_raw_frames,unknown_requires_root_cause_matrix,unknown_requires_root_cause_matrix,checked_in_dense_pack,checked_by_temporal_diff,checked_in_dense_pack,possible,mask_psnr=14.8036; masked_mae=34.9144; outside_psnr=25.9013; black_ratio=0.0000,true,DENSE_TEMPORAL_REVIEW_FALLBACK_COMPLETE,REAL,REAL_ENV200_00001,25.222275,14.803580,25.901335,34.914367,0.796655,4.271821,0.000000,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/sample_contact_sheets/REAL_ENV200_00001_006_02.jpg,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/animated_gifs/REAL_ENV200_00001_006_02.gif,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/preference_candidates/gate32_canonical_raw6_d0/diffueraser/raw_frames/REAL_ENV200_00001_006_02,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV200_00001_006_02.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV200_00001_006_02.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV200_00001_006_02.mp4,False,none
BLENDER_FOREST039_00009,diffueraser,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/mp4/BLENDER_FOREST039_00009_diffueraser.mp4,dense_temporal_review_fallback,0 1 2 3 4 6 7 9 10 12 13 15 16 18 19 21 23,MEDIUM_HARD_ELIGIBLE,MEDIUM_HARD_ELIGIBLE,MEDIUM_HARD_ELIGIBLE,medium-hard,temporal_diff_checked,none,unknown_requires_root_cause_matrix,unknown_requires_root_cause_matrix,checked_in_dense_pack,checked_by_temporal_diff,checked_in_dense_pack,possible,mask_psnr=19.3583; masked_mae=20.7818; outside_psnr=25.9626; black_ratio=0.0000,true,DENSE_TEMPORAL_REVIEW_FALLBACK_COMPLETE,BLENDER,BLENDER_FOREST039,25.856359,19.358313,25.962624,20.781807,0.439090,3.564514,0.000000,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/sample_contact_sheets/BLENDER_FOREST039_00009.jpg,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/animated_gifs/BLENDER_FOREST039_00009.gif,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/preference_candidates/gate32_canonical_raw6_d0/diffueraser/raw_frames/BLENDER_FOREST039_00009,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_FOREST039_00009.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00009.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/BLENDER_FOREST039_00009.mp4,False,none
REAL_ENV180_00006_007_02,diffueraser,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/mp4/REAL_ENV180_00006_007_02_diffueraser.mp4,dense_temporal_review_fallback,0 1 2 3 4 6 7 9 10 12 13 15 16 18 19 21 23,TRIVIAL_BAD,TRIVIAL_BAD,TRIVIAL_BAD,trivial-bad,temporal_diff_checked,large_mask_region_mismatch_in_raw_frames,unknown_requires_root_cause_matrix,unknown_requires_root_cause_matrix,checked_in_dense_pack,checked_by_temporal_diff,checked_in_dense_pack,possible,mask_psnr=10.2444; masked_mae=66.1865; outside_psnr=15.7134; black_ratio=0.0000,true,DENSE_TEMPORAL_REVIEW_FALLBACK_COMPLETE,REAL,REAL_ENV180_00006,12.949026,10.244371,15.713443,66.186457,1.900370,3.710307,0.000000,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/sample_contact_sheets/REAL_ENV180_00006_007_02.jpg,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/animated_gifs/REAL_ENV180_00006_007_02.gif,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/preference_candidates/gate32_canonical_raw6_d0/diffueraser/raw_frames/REAL_ENV180_00006_007_02,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV180_00006_007_02.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV180_00006_007_02.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV180_00006_007_02.mp4,False,none
BLENDER_CON001_00590,diffueraser,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/mp4/BLENDER_CON001_00590_diffueraser.mp4,dense_temporal_review_fallback,0 1 3 4 6 7 9 10 12 13 15 16 17 18 19 21 23,MEDIUM_HARD_ELIGIBLE,MEDIUM_HARD_ELIGIBLE,MEDIUM_HARD_ELIGIBLE,medium-hard,temporal_diff_checked,none,unknown_requires_root_cause_matrix,unknown_requires_root_cause_matrix,checked_in_dense_pack,checked_by_temporal_diff,checked_in_dense_pack,low,mask_psnr=21.3186; masked_mae=15.3450; outside_psnr=32.8522; black_ratio=0.0000,true,DENSE_TEMPORAL_REVIEW_FALLBACK_COMPLETE,BLENDER,BLENDER_CON001,32.359212,21.318648,32.852223,15.344989,0.014852,0.217889,0.000000,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/sample_contact_sheets/BLENDER_CON001_00590.jpg,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/animated_gifs/BLENDER_CON001_00590.gif,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/preference_candidates/gate32_canonical_raw6_d0/diffueraser/raw_frames/BLENDER_CON001_00590,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_CON001_00590.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00590.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/BLENDER_CON001_00590.mp4,False,none
BLENDER_CON001_00636,diffueraser,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/mp4/BLENDER_CON001_00636_diffueraser.mp4,dense_temporal_review_fallback,0 1 2 3 4 6 7 9 10 12 13 15 16 18 19 21 23,MEDIUM_HARD_ELIGIBLE,MEDIUM_HARD_ELIGIBLE,MEDIUM_HARD_ELIGIBLE,medium-hard,temporal_diff_checked,none,unknown_requires_root_cause_matrix,unknown_requires_root_cause_matrix,checked_in_dense_pack,checked_by_temporal_diff,checked_in_dense_pack,low,mask_psnr=18.7232; masked_mae=23.7924; outside_psnr=28.7705; black_ratio=0.0000,true,DENSE_TEMPORAL_REVIEW_FALLBACK_COMPLETE,BLENDER,BLENDER_CON001,25.691007,18.723205,28.770539,23.792391,0.061251,0.499826,0.000000,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/sample_contact_sheets/BLENDER_CON001_00636.jpg,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/animated_gifs/BLENDER_CON001_00636.gif,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/preference_candidates/gate32_canonical_raw6_d0/diffueraser/raw_frames/BLENDER_CON001_00636,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_CON001_00636.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00636.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/BLENDER_CON001_00636.mp4,False,none
REAL_ENV102_00001_003_01,diffueraser,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/mp4/REAL_ENV102_00001_003_01_diffueraser.mp4,dense_temporal_review_fallback,0 1 3 4 6 7 9 10 12 13 15 16 17 18 19 21 23,TRIVIAL_BAD,TRIVIAL_BAD,TRIVIAL_BAD,trivial-bad,temporal_diff_checked,large_mask_region_mismatch_in_raw_frames,unknown_requires_root_cause_matrix,unknown_requires_root_cause_matrix,checked_in_dense_pack,checked_by_temporal_diff,checked_in_dense_pack,low,mask_psnr=17.8317; masked_mae=25.2623; outside_psnr=36.3461; black_ratio=0.0000,true,DENSE_TEMPORAL_REVIEW_FALLBACK_COMPLETE,REAL,REAL_ENV102_00001,28.958475,17.831720,36.346127,25.262260,1.059639,2.199370,0.000000,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/sample_contact_sheets/REAL_ENV102_00001_003_01.jpg,/home/hj/exp25_gate32_dense_review_runs/gate32_dense_54507fd_20260625_031604/animated_gifs/REAL_ENV102_00001_003_01.gif,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/preference_candidates/gate32_canonical_raw6_d0/diffueraser/raw_frames/REAL_ENV102_00001_003_01,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV102_00001_003_01.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV102_00001_003_01.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV102_00001_003_01.mp4,False,none
