loss,t,weight_mean,target_norm,pred_norm,mask_latent_ratio,boundary_latent_ratio,affected_outside_latent_ratio,near_outside_latent_ratio,grad_norm,grad_max_abs,grad_tensors,worker,recipe,recipe_family,step,lr,scope,sample_id,finite,mask_weight,boundary_weight,affected_weight,outside_weight,far_outside_weight,hard_noise_schedule
0.13822808861732483,0.29,0.17145662009716034,725.0988159179688,701.28466796875,0.08872070163488388,0.085693359375,0.02045898512005806,0.04550781473517418,0.8577916257218828,0.060791015625,461,gpu0_ab,SFTmA_S0_lr3em05,SFT-A,12,3e-05,S0,BLENDER_FOREST013_00008,True,1.0,1.25,0.75,0.1,0.02,False
0.12680719792842865,0.39,0.11722562462091446,704.9984130859375,679.2576293945312,0.05649414286017418,0.04404297098517418,0.02802734449505806,0.02294921875,0.6181196655925212,0.07275390625,461,gpu0_ab,SFTmA_S0_lr3em05,SFT-A,13,3e-05,S0,BLENDER_FOREST015_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.15449929237365723,0.49,0.18321405351161957,702.0516357421875,683.931396484375,0.06357421725988388,0.03061523474752903,0.116455078125,0.015869140625,1.0432259792169907,0.07064634561538696,461,gpu0_ab,SFTmA_S0_lr3em05,SFT-A,14,3e-05,S0,BLENDER_FOREST016_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.059288039803504944,0.59,0.074323870241642,666.33984375,632.2347412109375,0.00815429724752903,0.009765625,0.05644531175494194,0.00537109375,0.7355528281184025,0.08056640625,461,gpu0_ab,SFTmA_S0_lr3em05,SFT-A,15,3e-05,S0,BLENDER_FOREST017_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.19566406309604645,0.19,0.05242419242858887,655.6986083984375,577.3009643554688,0.0205078125,0.0166015625,0.0030761719681322575,0.0087890625,1.3124772978212251,0.125,461,gpu0_ab,SFTmA_S0_lr3em05,SFT-A,16,3e-05,S0,BLENDER_FOREST018_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.1207486167550087,0.29,0.13731348514556885,669.7320556640625,624.3936767578125,0.014892578125,0.016357421875,0.13276366889476776,0.0087890625,0.9515948287017689,0.07470703125,461,gpu0_ab,SFTmA_S0_lr3em05,SFT-A,17,3e-05,S0,BLENDER_FOREST019_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.10767215490341187,0.39,0.16393326222896576,702.2549438476562,670.7911376953125,0.06708984822034836,0.08544921875,0.03818359598517418,0.04633789137005806,0.5357696636908681,0.04638671875,461,gpu0_ab,SFTmA_S0_lr3em05,SFT-A,18,3e-05,S0,BLENDER_FOREST021_00002,True,1.0,1.25,0.75,0.1,0.02,False
0.10809089243412018,0.49,0.05643191561102867,695.23583984375,667.2034912109375,0.013085938058793545,0.02353515662252903,0.01206054724752903,0.013671875,0.8332185786381777,0.05029296875,461,gpu0_ab,SFTmA_S0_lr3em05,SFT-A,19,3e-05,S0,BLENDER_FOREST022_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.06812924891710281,0.59,0.18596963584423065,743.3309936523438,734.8173828125,0.08554687350988388,0.116943359375,0.011279297061264515,0.06357421725988388,0.4484081239369711,0.012213429436087608,461,gpu0_ab,SFTmA_S0_lr3em05,SFT-A,20,3e-05,S0,BLENDER_FOREST023_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.21343901753425598,0.19,0.24576666951179504,741.45556640625,694.5172119140625,0.1826171875,0.07148437947034836,0.0031250000465661287,0.03632812574505806,0.8193338219327425,0.10302734375,461,gpu0_ab,SFTmA_S0_lr3em05,SFT-A,21,3e-05,S0,BLENDER_FOREST024_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.15256960690021515,0.29,0.1319751739501953,765.929931640625,744.788330078125,0.03076171875,0.0625,0.06425781548023224,0.03173828125,1.0836134179994483,0.09130859375,461,gpu0_ab,SFTmA_S0_lr3em05,SFT-A,22,3e-05,S0,BLENDER_FOREST025_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.08667004108428955,0.39,0.04783592373132706,692.7142333984375,676.0634765625,0.00815429724752903,0.02163085900247097,0.0064453124068677425,0.013916015625,0.8813968941666159,0.06640625,461,gpu0_ab,SFTmA_S0_lr3em05,SFT-A,23,3e-05,S0,BLENDER_FOREST026_00020,True,1.0,1.25,0.75,0.1,0.02,False
0.05677688494324684,0.49,0.06149294599890709,725.537841796875,718.5980224609375,0.00927734375,0.03461914137005806,0.0030761719681322575,0.02534179762005806,0.7289055428829966,0.036865234375,461,gpu0_ab,SFTmA_S0_lr3em05,SFT-A,24,3e-05,S0,BLENDER_FOREST028_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.10447307676076889,0.59,0.09143417328596115,744.7338256835938,738.7623291015625,0.036376953125,0.04135742411017418,0.01787109486758709,0.02163085900247097,0.6020675332375579,0.0167236328125,461,gpu0_ab,SFTmA_S0_lr3em05,SFT-A,25,3e-05,S0,BLENDER_FOREST029_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.17508013546466827,0.19,0.49957725405693054,782.7974853515625,750.0188598632812,0.34038087725639343,0.13911132514476776,0.10986328125,0.06728515774011612,0.8924017214679052,0.0263671875,461,gpu0_ab,SFTmA_S0_lr3em05,SFT-A,26,3e-05,S0,BLENDER_FOREST030_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.1745598167181015,0.29,0.12519168853759766,689.1769409179688,674.026123046875,0.04399413987994194,0.04990234598517418,0.04951171949505806,0.02695312537252903,1.123201640174086,0.06612829864025116,461,gpu0_ab,SFTmA_S0_lr3em05,SFT-A,27,3e-05,S0,BLENDER_FOREST034_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.06286856532096863,0.39,0.03860318660736084,669.0390014648438,649.3408813476562,0.0038574219215661287,0.01450195349752903,0.0044921874068677425,0.010644531808793545,0.624833737520983,0.05615234375,461,gpu0_ab,SFTmA_S0_lr3em05,SFT-A,28,3e-05,S0,BLENDER_FOREST049_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.04332960397005081,0.49,0.028347015380859375,768.75146484375,759.7503051757812,0.001708984375,0.006103515625,0.002197265625,0.00439453125,0.6918248824674693,0.042724609375,461,gpu0_ab,SFTmA_S0_lr3em05,SFT-A,29,3e-05,S0,BLENDER_GRASS001_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.0444667749106884,0.59,0.23943813145160675,743.68896484375,746.8675537109375,0.11728515475988388,0.049072265625,0.11044921725988388,0.02568359486758709,0.3705422681403239,0.01806640625,461,gpu0_ab,SFTmA_S0_lr3em05,SFT-A,30,3e-05,S0,BLENDER_GRASS002_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.9802449941635132,0.19,0.3566896319389343,800.0230102539062,850.2124633789062,0.12045898288488388,0.07973632961511612,0.25458985567092896,0.04160156473517418,17.385970517476153,1.8203125,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,1,0.0001,S0,BLENDER_BEACH030_00003,True,1.0,1.25,0.75,0.1,0.02,False
0.21391719579696655,0.29,0.08384060859680176,863.6253051757812,760.3636474609375,0.03896484524011612,0.03666992112994194,0.0042480467818677425,0.01933593861758709,2.101484676704077,0.212890625,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,2,0.0001,S0,BLENDER_BEACH036_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.3287426233291626,0.39,0.16007450222969055,718.5333862304688,630.8117065429688,0.09995117038488388,0.06069336086511612,0.01860351674258709,0.03188476711511612,9.052117238638903,0.8671875,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,3,0.0001,S0,BLENDER_BEDROOM009_00083,True,1.0,1.25,0.75,0.1,0.02,False
0.25151053071022034,0.49,0.13786020874977112,806.4203491210938,776.3439331054688,0.041259765625,0.04018554836511612,0.07646484673023224,0.02143554762005806,1.7258491241558152,0.1760728359222412,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,4,0.0001,S0,BLENDER_CARTOON002_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.12557938694953918,0.59,0.12598732113838196,680.5733032226562,617.681884765625,0.03110351599752903,0.080322265625,0.04638671875,0.05117187649011612,1.3243712779269663,0.158203125,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,5,0.0001,S0,BLENDER_DESERT004_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.43459513783454895,0.19,0.028245950117707253,870.5834350585938,738.1112670898438,0.0023925781715661287,0.006884765811264515,0.0009765625,0.0044921874068677425,3.085065090613001,0.275390625,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,6,0.0001,S0,BLENDER_DESERT005_00006,True,1.0,1.25,0.75,0.1,0.02,False
0.22684888541698456,0.29,0.10523819923400879,699.4227294921875,667.6539916992188,0.0146484375,0.01958007924258709,0.08598633110523224,0.010986328125,1.2158304352577707,0.08607176691293716,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,7,0.0001,S0,BLENDER_FOREST006_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.22753454744815826,0.39,0.40853652358055115,681.5193481445312,624.5293579101562,0.2916503846645355,0.07998047024011612,0.093017578125,0.04038086161017418,1.3989218613370547,0.10791015625,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,8,0.0001,S0,BLENDER_FOREST007_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.1788245588541031,0.49,0.2419380396604538,726.6250610351562,658.4637451171875,0.05375976487994194,0.03696289286017418,0.209228515625,0.01953125,1.3030687132144796,0.1259765625,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,9,0.0001,S0,BLENDER_FOREST008_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.13562749326229095,0.59,0.05701589584350586,765.300048828125,794.8836669921875,0.01699218712747097,0.02280273474752903,0.009423828683793545,0.012744140811264515,2.592805397099297,0.1745901256799698,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,10,0.0001,S0,BLENDER_FOREST009_00013,True,1.0,1.25,0.75,0.1,0.02,False
0.37163349986076355,0.19,0.5361347794532776,738.1221313476562,665.0848999023438,0.154296875,0.07968749850988388,0.47099611163139343,0.04096679762005806,1.7074285125893338,0.095703125,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,11,0.0001,S0,BLENDER_FOREST010_00004,True,1.0,1.25,0.75,0.1,0.02,False
0.19888858497142792,0.29,0.17145662009716034,725.0988159179688,654.1242065429688,0.08872070163488388,0.085693359375,0.02045898512005806,0.04550781473517418,1.3062591310172769,0.15234375,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,12,0.0001,S0,BLENDER_FOREST013_00008,True,1.0,1.25,0.75,0.1,0.02,False
0.18926553428173065,0.39,0.11722562462091446,704.9984130859375,664.30224609375,0.05649414286017418,0.04404297098517418,0.02802734449505806,0.02294921875,0.9823818480304451,0.07080078125,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,13,0.0001,S0,BLENDER_FOREST015_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.16091230511665344,0.49,0.18321405351161957,702.0516357421875,698.268798828125,0.06357421725988388,0.03061523474752903,0.116455078125,0.015869140625,0.8427704669721221,0.08642578125,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,14,0.0001,S0,BLENDER_FOREST016_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.12845654785633087,0.59,0.074323870241642,666.33984375,645.98486328125,0.00815429724752903,0.009765625,0.05644531175494194,0.00537109375,1.015718685101815,0.06075775623321533,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,15,0.0001,S0,BLENDER_FOREST017_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.30670520663261414,0.19,0.05242419242858887,655.6986083984375,574.988037109375,0.0205078125,0.0166015625,0.0030761719681322575,0.0087890625,1.8375305248181855,0.1533203125,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,16,0.0001,S0,BLENDER_FOREST018_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.2012840062379837,0.29,0.13731348514556885,669.7320556640625,641.8170166015625,0.014892578125,0.016357421875,0.13276366889476776,0.0087890625,1.230596699396673,0.10693359375,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,17,0.0001,S0,BLENDER_FOREST019_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.15159964561462402,0.39,0.16393326222896576,702.2549438476562,653.3058471679688,0.06708984822034836,0.08544921875,0.03818359598517418,0.04633789137005806,0.8994941311593532,0.08349609375,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,18,0.0001,S0,BLENDER_FOREST021_00002,True,1.0,1.25,0.75,0.1,0.02,False
0.2030263990163803,0.49,0.05643191561102867,695.23583984375,639.356201171875,0.013085938058793545,0.02353515662252903,0.01206054724752903,0.013671875,1.035517173527,0.08258815109729767,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,19,0.0001,S0,BLENDER_FOREST022_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.0952388271689415,0.59,0.18596963584423065,743.3309936523438,742.171875,0.08554687350988388,0.116943359375,0.011279297061264515,0.06357421725988388,0.6748521961101255,0.07319270819425583,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,20,0.0001,S0,BLENDER_FOREST023_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.33279505372047424,0.19,0.24576666951179504,741.45556640625,641.5454711914062,0.1826171875,0.07148437947034836,0.0031250000465661287,0.03632812574505806,1.6095777125395794,0.08984375,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,21,0.0001,S0,BLENDER_FOREST024_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.2104019671678543,0.29,0.1319751739501953,765.929931640625,793.3079223632812,0.03076171875,0.0625,0.06425781548023224,0.03173828125,2.207398910505025,0.306640625,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,22,0.0001,S0,BLENDER_FOREST025_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.17223404347896576,0.39,0.04783592373132706,692.7142333984375,639.6373901367188,0.00815429724752903,0.02163085900247097,0.0064453124068677425,0.013916015625,1.1560304875705814,0.06622379273176193,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,23,0.0001,S0,BLENDER_FOREST026_00020,True,1.0,1.25,0.75,0.1,0.02,False
0.10861985385417938,0.49,0.06149294599890709,725.537841796875,664.3367919921875,0.00927734375,0.03461914137005806,0.0030761719681322575,0.02534179762005806,0.997715172957071,0.19921875,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,24,0.0001,S0,BLENDER_FOREST028_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.16678370535373688,0.59,0.09143417328596115,744.7338256835938,677.7500610351562,0.036376953125,0.04135742411017418,0.01787109486758709,0.02163085900247097,1.3027406074094048,0.2041015625,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,25,0.0001,S0,BLENDER_FOREST029_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.2557450234889984,0.19,0.49957725405693054,782.7974853515625,727.6657104492188,0.34038087725639343,0.13911132514476776,0.10986328125,0.06728515774011612,2.1534961698267328,0.10107421875,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,26,0.0001,S0,BLENDER_FOREST030_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.21497683227062225,0.29,0.12519168853759766,689.1769409179688,664.5260009765625,0.04399413987994194,0.04990234598517418,0.04951171949505806,0.02695312537252903,0.9401351527269795,0.1259765625,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,27,0.0001,S0,BLENDER_FOREST034_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.14974282681941986,0.39,0.03860318660736084,669.0390014648438,663.1854248046875,0.0038574219215661287,0.01450195349752903,0.0044921874068677425,0.010644531808793545,0.8121670254146087,0.1162109375,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,28,0.0001,S0,BLENDER_FOREST049_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.11566440016031265,0.49,0.028347015380859375,768.75146484375,778.7447509765625,0.001708984375,0.006103515625,0.002197265625,0.00439453125,1.0226136342916918,0.1318359375,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,29,0.0001,S0,BLENDER_GRASS001_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.071723572909832,0.59,0.23943813145160675,743.68896484375,737.3447265625,0.11728515475988388,0.049072265625,0.11044921725988388,0.02568359486758709,0.654316476888403,0.0802910104393959,461,gpu0_ab,SFTmA_S0_lr0.0001,SFT-A,30,0.0001,S0,BLENDER_GRASS002_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.9802449941635132,0.19,0.3566896319389343,800.0230102539062,850.2124633789062,0.12045898288488388,0.07973632961511612,0.25458985567092896,0.04160156473517418,17.38543208641224,1.8203125,461,gpu0_ab,SFTmA_S0_lr0.0003,SFT-A,1,0.0003,S0,BLENDER_BEACH030_00003,True,1.0,1.25,0.75,0.1,0.02,False
0.4126211106777191,0.29,0.08384060859680176,863.6253051757812,788.1513671875,0.03896484524011612,0.03666992112994194,0.0042480467818677425,0.01933593861758709,8.052918373962989,0.53125,461,gpu0_ab,SFTmA_S0_lr0.0003,SFT-A,2,0.0003,S0,BLENDER_BEACH036_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.6757336258888245,0.39,0.16007450222969055,718.5333862304688,418.2115478515625,0.09995117038488388,0.06069336086511612,0.01860351674258709,0.03188476711511612,6.469775775620425,0.4375,461,gpu0_ab,SFTmA_S0_lr0.0003,SFT-A,3,0.0003,S0,BLENDER_BEDROOM009_00083,True,1.0,1.25,0.75,0.1,0.02,False
0.7423211932182312,0.49,0.13786020874977112,806.4203491210938,703.4323120117188,0.041259765625,0.04018554836511612,0.07646484673023224,0.02143554762005806,16.611794223958874,0.7578125,461,gpu0_ab,SFTmA_S0_lr0.0003,SFT-A,4,0.0003,S0,BLENDER_CARTOON002_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.46547406911849976,0.59,0.12598732113838196,680.5733032226562,657.4784545898438,0.03110351599752903,0.080322265625,0.04638671875,0.05117187649011612,7.250045130708416,0.51171875,461,gpu0_ab,SFTmA_S0_lr0.0003,SFT-A,5,0.0003,S0,BLENDER_DESERT004_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.9287078976631165,0.19,0.028245950117707253,870.5834350585938,765.45654296875,0.0023925781715661287,0.006884765811264515,0.0009765625,0.0044921874068677425,4.856614766361916,0.5359604358673096,461,gpu0_ab,SFTmA_S0_lr0.0003,SFT-A,6,0.0003,S0,BLENDER_DESERT005_00006,True,1.0,1.25,0.75,0.1,0.02,False
0.7326695919036865,0.29,0.10523819923400879,699.4227294921875,511.332763671875,0.0146484375,0.01958007924258709,0.08598633110523224,0.010986328125,5.282858771402773,0.26171875,461,gpu0_ab,SFTmA_S0_lr0.0003,SFT-A,7,0.0003,S0,BLENDER_FOREST006_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.65229332447052,0.39,0.40853652358055115,681.5193481445312,457.6549987792969,0.2916503846645355,0.07998047024011612,0.093017578125,0.04038086161017418,3.7210210865721685,0.2421875,461,gpu0_ab,SFTmA_S0_lr0.0003,SFT-A,8,0.0003,S0,BLENDER_FOREST007_00001,True,1.0,1.25,0.75,0.1,0.02,False
1.1550337076187134,0.49,0.2419380396604538,726.6250610351562,437.0184020996094,0.05375976487994194,0.03696289286017418,0.209228515625,0.01953125,7.425578663753766,0.6875,461,gpu0_ab,SFTmA_S0_lr0.0003,SFT-A,9,0.0003,S0,BLENDER_FOREST008_00001,True,1.0,1.25,0.75,0.1,0.02,False
1.7450292110443115,0.59,0.05701589584350586,765.300048828125,230.89859008789062,0.01699218712747097,0.02280273474752903,0.009423828683793545,0.012744140811264515,7.14346067956943,1.640625,461,gpu0_ab,SFTmA_S0_lr0.0003,SFT-A,10,0.0003,S0,BLENDER_FOREST009_00013,True,1.0,1.25,0.75,0.1,0.02,False
1.2654849290847778,0.19,0.5361347794532776,738.1221313476562,266.45440673828125,0.154296875,0.07968749850988388,0.47099611163139343,0.04096679762005806,2.515147916053389,0.310546875,461,gpu0_ab,SFTmA_S0_lr0.0003,SFT-A,11,0.0003,S0,BLENDER_FOREST010_00004,True,1.0,1.25,0.75,0.1,0.02,False
0.987347424030304,0.29,0.17145662009716034,725.0988159179688,474.7583312988281,0.08872070163488388,0.085693359375,0.02045898512005806,0.04550781473517418,4.718437957284474,0.5625,461,gpu0_ab,SFTmA_S0_lr0.0003,SFT-A,12,0.0003,S0,BLENDER_FOREST013_00008,True,1.0,1.25,0.75,0.1,0.02,False
1.4014643430709839,0.39,0.11722562462091446,704.9984130859375,86.54953002929688,0.05649414286017418,0.04404297098517418,0.02802734449505806,0.02294921875,3.7025536621594486,0.57421875,461,gpu0_ab,SFTmA_S0_lr0.0003,SFT-A,13,0.0003,S0,BLENDER_FOREST015_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.6520407199859619,0.49,0.18321405351161957,702.0516357421875,509.4776611328125,0.06357421725988388,0.03061523474752903,0.116455078125,0.015869140625,4.251194572215684,0.55859375,461,gpu0_ab,SFTmA_S0_lr0.0003,SFT-A,14,0.0003,S0,BLENDER_FOREST016_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.6071358323097229,0.59,0.074323870241642,666.33984375,408.1476745605469,0.00815429724752903,0.009765625,0.05644531175494194,0.00537109375,4.432976556034549,0.43359375,461,gpu0_ab,SFTmA_S0_lr0.0003,SFT-A,15,0.0003,S0,BLENDER_FOREST017_00001,True,1.0,1.25,0.75,0.1,0.02,False
2.02878737449646,0.19,0.05242419242858887,655.6986083984375,635.8986206054688,0.0205078125,0.0166015625,0.0030761719681322575,0.0087890625,16.889422150961046,1.7265625,461,gpu0_ab,SFTmA_S0_lr0.0003,SFT-A,16,0.0003,S0,BLENDER_FOREST018_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.9597367644309998,0.29,0.13731348514556885,669.7320556640625,348.8451843261719,0.014892578125,0.016357421875,0.13276366889476776,0.0087890625,3.9326064669487506,0.66796875,461,gpu0_ab,SFTmA_S0_lr0.0003,SFT-A,17,0.0003,S0,BLENDER_FOREST019_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.8836116194725037,0.39,0.16393326222896576,702.2549438476562,502.5864562988281,0.06708984822034836,0.08544921875,0.03818359598517418,0.04633789137005806,4.859689389073994,0.44140625,461,gpu0_ab,SFTmA_S0_lr0.0003,SFT-A,18,0.0003,S0,BLENDER_FOREST021_00002,True,1.0,1.25,0.75,0.1,0.02,False
0.9905118346214294,0.49,0.05643191561102867,695.23583984375,494.3958740234375,0.013085938058793545,0.02353515662252903,0.01206054724752903,0.013671875,5.230293637578921,0.458984375,461,gpu0_ab,SFTmA_S0_lr0.0003,SFT-A,19,0.0003,S0,BLENDER_FOREST022_00001,True,1.0,1.25,0.75,0.1,0.02,False
0.68011075258255,0.59,0.18596963584423065,743.3309936523438,351.9024658203125,0.08554687350988388,0.116943359375,0.011279297061264515,0.06357421725988388,4.116378951409027,0.30859375,461,gpu0_ab,SFTmA_S0_lr0.0003,SFT-A,20,0.0003,S0,BLENDER_FOREST023_00001,True,1.0,1.25,0.75,0.1,0.02,False
1.7986034154891968,0.19,0.24576666951179504,741.45556640625,267.4677734375,0.1826171875,0.07148437947034836,0.0031250000465661287,0.03632812574505806,5.105878181028611,0.65234375,461,gpu0_ab,SFTmA_S0_lr0.0003,SFT-A,21,0.0003,S0,BLENDER_FOREST024_00001,True,1.0,1.25,0.75,0.1,0.02,False
